Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
214827221987263,Andrej Babiš,Andrej Babiš,11731,3
116445271562547,Dárek,Nadační fond pro Ukrajinu,4305,7
424114981002397,Český rozhlas Plus,Český rozhlas,3810,41
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",3233,5
134019826669125,Česká divočina,Hnutí DUHA,3098,5
251656685576,KDU-ČSL,KDU-ČSL,2793,3
93433992603,Hospodářské noviny,Hospodářské noviny,2599,6
480108935189934,GEN 2025,GEN 2025,2178,1
206273352289,ADRA CZ,"ADRA, o.p.s.",1918,6
487445514669670,Petr Fiala,Občanská demokratická strana,1796,4
109323929038,Česká pirátská strana,Česká pirátská strana,1693,27
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1467,17
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1399,6
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1311,8
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1303,15
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1277,40
107736952362788,Denik.to,Denik.to,1275,12
101134762378681,Michaela Šebelová,STAROSTOVÉ A NEZÁVISLÍ,1180,43
113322746709049,Karel Havlíček,ANO,1163,2
206630153142726,Marek Výborný,KDU-ČSL,1120,4
977639539069229,Jana Maláčová,Jana Maláčová,1088,3
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,1086,18
114474108677288,Martin Kuba,Martin Kuba,1037,1
384187235387895,Alena Schillerová,ANO,966,3
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs - Radní Plzně,955,2
109247908945072,Nikola Bartůšek,Nikola Bartůšek,952,3
307333759374560,Česká národní banka,Česká národní banka,876,1
354361984407609,Jakub Horak,Jakub Horák,829,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,818,7
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,774,2
157741540937883,CARE Česká republika,CARE Česká republika,765,3
490930117644709,Lubomír Zaorálek,Sociální demokracie,759,1
711658465662315,XTV,XTV,746,39
1956144064659620,BlueTV,Aliance pro budoucnost,720,16
479399375260356,Odkryto.cz,Odkryto.cz,697,6
102481422853063,Marek Hrvol,Marek Hrvol,693,3
415472211798220,Prague Pride,Prague Pride z.s.,684,8
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,683,3
116936778126005,Marie Pošarová - SPD,Marie Pošarová - SPD,668,2
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a radní Praha 5,Lubomír Brož - poslanec Parlamentu ČR a radní Praha 5,659,8
108254295004217,Jdeme o krok dál,Jdeme o krok dál,606,2
1410403182565683,Petr Hladík,KDU-ČSL,577,5
693725074166331,Naše zdravotnictví,Naše zdravotnictví,533,4
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,530,3
137840073155,Asociace pro mezinárodní otázky/Association for International Affairs,Asociace pro mezinárodní otázky/Association for International Affairs,527,1
389319097602660,Hluboká nad Vltavou - oficiální,Město Hluboká nad Vltavou,515,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,506,8
629968647053447,Compassion in World Farming Česko,These ads ran without a disclaimer,488,1
103059308644099,Replastuj.cz,Replastuj.cz,480,5
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,470,3
186325994736589,Hnutí Pro život ČR,Hnutí Pro život ČR,459,14
126618627368438,Vojtěch Munzar,Vojtěch Munzar,428,6
263551603800539,Martin Kolovratník,Martin Kolovratník - ANO,414,3
139379141293,Paměť národa,"Post Bellum, z.ú.",412,9
553773474671244,Martin Kupka,Občanská demokratická strana,398,2
191504709024,Museum Kampa,Museum Kampa,394,2
305841779280815,Standa Balík - senátor z Jeseníků,Standa Balík - senátor z Jeseníků,394,3
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",388,1
103567498863549,Ecoista,Ecoista,372,4
100843142503124,Podcast Zjisti víc,Zjisti víc,340,2
102504342524995,Společně pro Prahu 7,Společně pro Prahu 7,339,1
624342207620490,ODS Praha 7,ODS Praha 7,337,1
397919187215,Evropská komise v ČR,Evropská komise v ČR,335,5
267751653384029,Pardubický kraj,Pardubický kraj,328,1
545801401949968,Jeden svět Šumperk,Jeden svět Šumperk,328,3
1812508368973199,Kamal Farhan,Kamal Farhan,328,2
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",326,9
495496033796328,Stanislav Blaha,Stanislav Blaha,295,10
205997892828769,Jeden svět Ostrava,Jeden svět Ostrava,280,8
117787408240075,Radim Fiala - SPD,Creative Media Group s.r.o.,277,1
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,273,5
177139666120181,Vlastimil Válek,TOP 09,265,2
197010357446014,Ondřej Prokop,Ondrej Prokop,263,2
549762515189935,Lucie Šafránková,Lucie Šafránková,263,1
106967874570478,"Giancarlo Lamberti, zastupitel Prahy 1","Giancarlo Lamberti, zastupitel Prahy 1",251,5
553478647848736,Milan Kubek - prezident ČLK,Česká lékařská komora,247,3
105998488267274,Robert Teleky,Robert Teleky,230,8
1167350476752262,Michal Zuna,Michal Zuna,223,2
102092151751379,David Pražák - poslanec ze Semil,ANO 2011,214,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,212,2
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,210,6
101051231364600,Miroslav Zborovský - poslanec za JMK,Miroslav Zborovský - poslanec za JMK,198,2
100760001626922,Martin Sedeke,Martin Sedeke,184,2
223117541065037,Karel Janeček,Karel Janeček,184,2
568475989672188,Česko funguj,Česko funguj,181,1
211835588951012,"Bohuslav Svoboda, primátor hl. m. Prahy",Občanská demokratická strana,163,3
611459799060455,Karel Krejza,ODS - Ústí nad Labem,151,2
634887113291677,Jana Pastuchová,Jana Pastuchová,150,2
102500511866371,Karel Smetana,Karel Smetana,150,2
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,149,1
310340246475353,Nové Boleslavsko,Nové Boleslavsko,147,1
101729038539214,Chci lepší Chomutov,Chci lepší Chomutov,147,2
110359415174945,Nikol Kroužek - místostarostka Prahy 3,Nikol Kroužek - místostarostka Prahy 3,146,1
114216794363739,Žijeme Pardubice,ProPce21,144,1
631911050212445,Roklen,Roklen,142,11
797495933631139,Roman Roun,Komunistická strana Čech a Moravy,142,2
102913365637780,STAN Brno-Starý Lískovec,STAN Brno-Starý Lískovec,141,1
105470865029558,KVIFF TV,KVIFF TV,134,2
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",134,2
112758851612930,Monika Shaw Salajová - zastupitelka Prahy 5,Monika Shaw Salajová - zastupitelka Prahy 5,132,1
192926034666717,Václav Pláteník,Václav Pláteník,130,1
315747282263515,"Jakub Stárek, starosta Šestky",Jakub Stárek,129,2
1716285315339294,Portu,These ads ran without a disclaimer,129,1
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,128,3
169731336562473,ODS Frýdek-Místek,ODS Frýdek-Místek,127,1
192989578217526,Deník N,These ads ran without a disclaimer,125,1
567229570370422,Eva Decroix,Eva Decroix,124,1
132661676810693,Žižkovská noc,Žižkovská noc,124,2
1982660762016859,Zuzana Ožanová - poslankyně,Zuzana Ožanová - poslankyně,123,1
312759208382,TOP 09 - Plzeňský kraj,TOP 09,119,4
145123515498876,Jan Macháček,Jan Macháček,119,1
884837951550237,Ondřej Kolář,Ondřej Kolář,118,2
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",116,3
271054846258904,Praha 3,Městská část Praha 3,116,2
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Pavel Dobeš • místostarosta Prahy 3,116,2
100625058724688,Newsgate.cz,Newsgate.cz,115,1
101587908186187,Senátor Zbyněk Sýkora,Zbyněk Sýkora,115,2
504553626073637,Odolné Česko,"Lobbio, z. s.",114,1
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,114,4
1401994146795511,Svoboda a přímá demokracie Praha - SPD,Svoboda a přímá demokracie - SPD,113,1
388199977717789,Martin Horák,Martin Horák,111,1
582391224953531,Jan Richter - poslanec,Jan Richter - poslanec,111,1
102763112397884,Jan Hušbauer,Jan Hušbauer,111,1
309310985605737,"Ondřej Počarovský, Radní Prahy 10","Ondřej Počarovský, Radní Prahy 10",109,3
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,109,2
101705226314145,Karel Jurka - starosta Vyškova a radní Jihomoravského kraje,ODS,109,2
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,107,2
100970769093658,Jana Berkovcová,Jana Berkovcová,107,4
102082212258061,ODS Kroměříž,SINOVIA CONSULT s.r.o.,106,1
104359141915669,Mladí Espéďáci,"Institut svobody a přímé demokracie, z.ú.",105,1
349564778485733,Students for Liberty CZ,Students for Liberty CZ,105,2
104083252536484,František Bureš,František Bureš,105,1
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,104,1
851847531608949,"ANO, tohle je Ústecký kraj","ANO, tohle je Ústecký kraj",104,1
1711196282467418,David Štolpa - váš poslanec za Znojemsko,David Štolpa,101,1
100170559072607,Ivana Mádlová,Ivana Mádlová,≤100,1
426667000534079,"Kamila Bláhová, starostka a poslankyně","Kamila Bláhová, starostka a poslankyně",≤100,1
206284412716963,Plzeňský kraj,Plzeňský kraj,≤100,1
118342924551944,Rostislav Šťastný,Rostislav Šťastný,≤100,1
353798643589,Nadace OSF,Nadace OSF,≤100,1
284944781875,EURACTIV.cz,EURACTIV.cz,≤100,4
1558635217538331,Standa z Jablonce,Standa z Jablonce,≤100,1
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,≤100,2
573004246504627,Bohéma,Bohéma,≤100,4
2106629662903134,Brno Brňankám a Brňanům,Brno Brňankám a Brňanům,≤100,2
635890889871945,Půlmaraton Plzeňského kraje,Půlmaraton Plzeňského kraje,≤100,1
317530692148022,Evropa v datech,DFMG,≤100,1
204829789371435,"Pavel Václav Kohout, starosta Opatovic nad Labem",Konektor Digital,≤100,1
100136888779860,Tom Philipp,Tom Philipp,≤100,3
102499052190558,CEDMO Česko,CEDMO,≤100,1
101937231589371,Čestmír Bouda,Čestmír Bouda,≤100,4
1432553436959904,PLATO Ostrava,PLATO Ostrava,≤100,1
223701741482175,Moravské zemské hnutí,Moravské zemské hnutí,≤100,1
1900532106849242,Institut H21,Institute H21,≤100,1
1586675371632962,Monika Oborná,Monika Oborná,≤100,1
117823623864,Transparency International ČR,Transparency International ČR,≤100,2
1701718886552103,Moje Evropa,Moje Evropa,≤100,1
163922593467373,Advokátní kancelář LEGISTES,Lucie Slováková (AK Legistes),≤100,1
662196877287140,Tomáš Třetina,PRodukujeme,≤100,1
191487317696220,Vladimír Barák - novinář,Vladimír Barák - novinář,≤100,1
2198949580361251,Marek Viskot,Marek Viskot,≤100,1
1060889564019324,Tomáš Prouza,Tomáš Prouza,≤100,1
351328815012336,Milan Krajča,Petra Prokšanová,≤100,1
109909211968977,Miloš Nový - poslanec,TOP 09,≤100,1
164815317047040,Jan Bureš,Jan Bureš,≤100,1
505301535994565,Tomáš Trnka - Lovec politiků,Tomáš Trnka - Lovec politiků,≤100,1
124212050978293,Kverulant org,Kverulant org,≤100,1
627428350610694,"ANO, tohle je Ústí nad Labem","ANO, tohle je Ústí nad Labem",≤100,1
109501160564065,Mariana Čapková - místostarostka Prahy 6,PRAHA SOBĚ,≤100,2
251987717997284,Společně proti rasismu a fašismu,Společně proti rasismu a fašismu,≤100,1
273251297864533,"Michal Vronský, starosta Prahy 3","Michal Vronský, starosta Prahy 3",≤100,1
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100,1
1649724681776439,ProMOST,ProMOST,≤100,1
203428836185898,Okraj.cz,"JKS Média, z.s.",≤100,1
40583438943,NESEHNUTÍ,NESEHNUTÍ,≤100,2
271688916342751,"Michael Sinkule, zastupitel MO Plzeň 3","Michael Sinkule, zastupitel MO Plzeň 3",≤100,1
168456253011323,Lubomír Brož,These ads ran without a disclaimer,≤100,1
581060785096803,KROKY PRO Demokracii,Kroky pro demokracii,≤100,1
1562059410771351,Luboš Zálom • Svobodní,Luboš Zálom • Svobodní,≤100,1
104549845969112,Oldřich Černý,Oldřich Černý,≤100,1
114337041552313,Václav Cinádr - místostarosta Plzeň 2-Slovany,Václav Cinádr - místostarosta Plzeň 2-Slovany,≤100,1
351244834736685,Conquer Countries,These ads ran without a disclaimer,≤100,1
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",≤100,1
109323929038,Česká pirátská strana,Česká pirátská strana - Praha,≤100,1
106614128268751,Jan Dohnal - primátor Ostravy,Jan Dohnal - primátor Ostravy,≤100,1
152180357976361,Tadeáš Bača,Tadeáš Bača,≤100,1
322843810908356,Andrej Ševčenko,These ads ran without a disclaimer,≤100,1
1624542154525628,Vítězslav Novák,Vítězslav Novák,≤100,1
107077655231421,profihotovost.cz,These ads ran without a disclaimer,≤100,1
1211539295536527,Sebastian Wilson,These ads ran without a disclaimer,≤100,1
106395434689073,Divadlo 3+KK,These ads ran without a disclaimer,≤100,1
162501966947995,Minimální důstojná mzda,Minimální důstojná mzda,≤100,1
104971998759196,hasstaleb,These ads ran without a disclaimer,≤100,1
104005547993079,kraychinskaya,These ads ran without a disclaimer,≤100,1
106479017486767,Mercy to Humanity - جَمْعِيَة رَحْمَةً لِلْعَالَمِين,These ads ran without a disclaimer,≤100,4
1319976281351021,SpillTech as,These ads ran without a disclaimer,≤100,1
41015068996,ALESSANDRA CELLETTI,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
216643715047191,Maja  Petrić Light + Art,These ads ran without a disclaimer,≤100,1
267425896454809,Soutfits,These ads ran without a disclaimer,≤100,1
2116316731934557,Sarah Hayat,These ads ran without a disclaimer,≤100,2
442988685911375,ארגון נאוה,These ads ran without a disclaimer,≤100,1
347807111757130,Curious Quant Booster,These ads ran without a disclaimer,≤100,1
696108160839723,Tomeka Denton,These ads ran without a disclaimer,≤100,1
466094183466225,Cyprus Space Exploration Organisation - CSEO,These ads ran without a disclaimer,≤100,1
