Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,10822,53
251656685576,KDU-ČSL,KDU-ČSL,8457,14
480108935189934,GEN 2025,GEN 2025,3958,1
116445271562547,Dárek,Nadační fond pro Ukrajinu,3938,7
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,3518,8
424114981002397,Český rozhlas Plus,Český rozhlas,3511,39
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",3302,6
134019826669125,Česká divočina,Hnutí DUHA,2853,5
109323929038,Česká pirátská strana,Česká pirátská strana,2334,25
214827221987263,Andrej Babiš,Andrej Babiš,2264,10
487445514669670,Petr Fiala,Občanská demokratická strana,2076,3
137840073155,Asociace pro mezinárodní otázky/Association for International Affairs,Asociace pro mezinárodní otázky/Association for International Affairs,2039,1
1600005766955141,Svoboda a přímá demokracie Ústecký kraj - SPD,Svoboda a přímá demokracie (SPD),1948,1
206273352289,ADRA CZ,"ADRA, o.p.s.",1855,7
1956144064659620,BlueTV,Aliance pro budoucnost,1647,17
107776678913414,Michal Slavík,Michal Slavík,1477,4
107736952362788,Denik.to,Denik.to,1411,12
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,1408,8
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1255,23
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1179,15
206630153142726,Marek Výborný,KDU-ČSL,1109,4
109247908945072,Nikola Bartůšek,Nikola Bartůšek,1101,3
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",1096,3
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",853,7
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",847,3
197010357446014,Ondřej Prokop,Ondrej Prokop,818,5
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,814,7
354361984407609,Jakub Horak,Jakub Horák,801,3
157741540937883,CARE Česká republika,CARE Česká republika,788,3
102481422853063,Marek Hrvol,Marek Hrvol,779,2
113322746709049,Karel Havlíček,ANO,769,2
711658465662315,XTV,XTV,651,33
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),638,1
541383175723671,Matěj Vybíral,ODS - Občanská demokratická strana,632,1
415472211798220,Prague Pride,Prague Pride z.s.,624,11
111108757492137,Libor Vondráček,Libor Vondráček,614,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,606,10
479399375260356,Odkryto.cz,Odkryto.cz,584,6
105998488267274,Robert Teleky,Robert Teleky,559,14
103567498863549,Ecoista,Ecoista,520,6
495496033796328,Stanislav Blaha,Stanislav Blaha,513,10
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,507,3
503783049485741,Mise Drak,TRL Space Systems,502,2
977639539069229,Jana Maláčová,Jana Maláčová,491,2
213802435698566,TVbydleni.cz,Living Media s.r.o.,481,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,467,3
100843142503124,Podcast Zjisti víc,Zjisti víc,466,2
169946526003,Nadace Partnerství,Nadace Partnerství,444,1
2108659169383946,František Talíř,KDU-ČSL,435,8
192926034666717,Václav Pláteník,Václav Pláteník,427,1
177139666120181,Vlastimil Válek,TOP 09,418,3
