Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
251656685576,KDU-ČSL,KDU-ČSL,22203,16
487445514669670,Petr Fiala,Občanská demokratická strana,11903,9
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",9206,9
181682098362773,DICK-TATOR,DICK-TATOR,7587,10
214827221987263,Andrej Babiš,Andrej Babiš,6785,3
116445271562547,Dárek,Nadační fond pro Ukrajinu,6348,11
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,6136,74
192926034666717,Václav Pláteník,Václav Pláteník,5042,4
134019826669125,Česká divočina,Hnutí DUHA,4966,5
109323929038,Česká pirátská strana,Česká pirátská strana,4794,6
206630153142726,Marek Výborný,KDU-ČSL,3926,4
424114981002397,Český rozhlas Plus,Český rozhlas,2851,61
350495845030493,Fairtrade Česko a Slovensko,Fairtrade Česko a Slovensko,2737,7
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,2663,8
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",2110,32
113322746709049,Karel Havlíček,ANO,1899,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1631,11
100843142503124,Podcast Zjisti víc,Zjisti víc,1496,5
107736952362788,Denik.to,Denik.to,1434,12
114474108677288,Martin Kuba,Martin Kuba,1428,1
344542362982337,Heroine.cz,Heroine.cz,1412,24
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1258,4
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1250,4
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1192,7
197010357446014,Ondřej Prokop,Ondrej Prokop,1122,4
90002267161,TOP 09,TOP 09,1114,3
121414737897090,"LEXUM - oční kliniky, ambulance, optiky","LEXUM - oční kliniky, ambulance, optiky",1033,2
944792105610443,PRAHA SOBĚ,PRAHA SOBĚ,963,1
354361984407609,Jakub Horak,Jakub Horák,896,4
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,894,13
109247908945072,Nikola Bartůšek,Nikola Bartůšek,888,2
809013272468388,Aliance pro rodinu,These ads ran without a disclaimer,865,2
479399375260356,Odkryto.cz,Odkryto.cz,860,3
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,836,8
1956144064659620,BlueTV,Aliance pro budoucnost,824,20
224146535014,Mladá ODS,Lucie Bartošová,820,1
553478647848736,Milan Kubek - prezident ČLK,Česká lékařská komora,774,7
60516116431,Člověk v tísni,These ads ran without a disclaimer,738,1
108254295004217,Jdeme o krok dál,Jdeme o krok dál,726,2
468803866296815,Jaroslav Linek,Jaroslav Linek,685,2
480108935189934,GEN 2025,GEN 2025,646,2
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,566,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,545,6
711658465662315,XTV,XTV,525,26
125830487980906,Solární asociace,Solární asociace,523,2
102593189144504,Karolína Kubisková,Karolína Kubisková,509,1
271054846258904,Praha 3,Městská část Praha 3,503,3
103059308644099,Replastuj.cz,Replastuj.cz,486,6
548487565163265,"Buď Čech, buď laska","Buď Čech, buď laska",477,6
101194232146459,Nadace Karel Komárek Family Foundation,Nadace Karel Komárek Family Foundation,454,1
495496033796328,Stanislav Blaha,Stanislav Blaha,452,4
648648261893473,Stačilo,Komunistická strana Čech a Moravy,452,2
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a radní Praha 5,Lubomír Brož - poslanec Parlamentu ČR a radní Praha 5,440,6
