Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
178362315106,European Parliament,European Parliament,9850,19
944792105610443,PRAHA SOBĚ,PRAHA SOBĚ,6524,13
107898832590939,European Commission,European Commission,5312,28
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,4563,8
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,4379,9
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,4179,9
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,4036,18
490930117644709,Lubomír Zaorálek,Sociální demokracie,3769,9
102845669064210,Danuše Nerudová,STAROSTOVÉ A NEZÁVISLÍ,3615,10
2108659169383946,František Talíř,KDU-ČSL,3133,17
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,3036,48
1422617594662590,Petr Mach,SPD a Trikolora,2957,15
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu,2836,6
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,2692,2
579215965436046,JSNS,JSNS,2162,19
101591979523190,Oldřich Hájek,Oldřich Hájek,2001,4
90002267161,TOP 09,TOP 09,1968,15
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1949,42
251656685576,KDU-ČSL,KDU-ČSL,1851,10
111041662264882,Sociální demokracie,Sociální demokracie,1796,4
1395881230682843,Luděk Niedermayer,TOP 09,1765,4
197010357446014,Ondřej Prokop,Ondrej Prokop,1731,9
317802208282505,Alexandr Vondra,ODS - Občanská demokratická strana,1691,3
214827221987263,Andrej Babiš,Andrej Babiš,1669,3
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1656,8
273367223021327,Veronika Vrecionová,Občanská demokratická strana,1652,5
252723251252904,Pavel Šotola,KDU-ČSL,1619,27
1956144064659620,BlueTV,Aliance pro budoucnost,1544,7
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1497,15
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",1426,3
223117541065037,Karel Janeček,Karel Janeček,1404,1
114474108677288,Martin Kuba,Martin Kuba,1351,1
1458139890966328,Rostislav Koštial,Pavel Mikulenka,1284,1
307333759374560,Česká národní banka,Česká národní banka,1271,2
648648261893473,Stačilo,Komunistická strana Čech a Moravy,1217,3
397919187215,Evropská komise v ČR,Evropská komise v ČR,1208,6
884837951550237,"Ondřej Kolář, poslanec z Prahy 6",TOP 09,1117,7
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1088,4
280617905401953,Alexandra Udženija,Občanská demokratická strana,985,3
1736314393286607,Klára Dostálová,ANO,971,4
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,968,2
55408246161,Amnesty International ČR,Amnesty International ČR,922,2
206630153142726,Marek Výborný,KDU-ČSL,916,4
321762510282,Michal Kučera,Michal Kučera,892,5
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,839,8
267751653384029,Pardubický kraj,Pardubický kraj,826,2
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",774,18
120461304659141,O2 CZ,O2 Czech republic,767,1
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,749,4
147547541961576,Council of the European Union,Council of the European Union,748,44
214647488408004,Filip Benda,Communication Lab,677,5
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,662,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,641,4
100505211433010,Hejtmanka Petra Pecková,STAROSTOVÉ A NEZÁVISLÍ,638,10
1600005766955141,Svoboda a přímá demokracie Ústecký kraj - SPD,Svoboda a přímá demokracie (SPD),631,1
461430503957309,TOP 09 - Praha 6,TOP 09,626,2
733410133337387,Michaela Šojdrová,KDU-ČSL,613,17
43855944703,Svobodní,Svobodní,608,14
247394568446604,Právo Respekt Odbornost - PRO - Jihomoravský kraj,Právo Respekt Odbornost - PRO - Jihomoravský kraj,607,1
652272554815338,Brandýs nad Labem-Stará Boleslav,Brandýs nad Labem-Stará Boleslav,590,1
315972808450196,ČSOB,ČSOB,582,1
739115596482745,Trikolora,Trikolora,579,6
161588530379314,Právo Respekt Odbornost - PRO - Olomoucký kraj,Právo Respekt Odbornost - PRO - Olomoucký kraj,567,1
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,560,2
107166057484330,Zelení pro kraj,Zelení pro kraj,558,2
121742606287904,Tohle žeru Hnutí DUHA,Hnutí DUHA - Přátelé Země Česká republika,538,1
163179013855806,Sociální demokracie Jihomoravský kraj,Sociální demokracie Jihomoravský kraj,534,1
1220066088147062,Ondřej Krutílek,Občanská demokratická strana,515,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,506,3
193868833803141,Právo Respekt Odbornost - PRO - Vysočina,Právo Respekt Odbornost - PRO - Vysočina,499,1
40583438943,NESEHNUTÍ,NESEHNUTÍ,499,9
181682098362773,DICK-TATOR,DICK-TATOR,495,2
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,489,8
107736952362788,Denik.to,Denik.to,486,5
252673128998993,Daniela Ostrá • Sociální demokracie,Sociální demokracie,483,2
113743658978459,Meltingpot,Meltingpot,482,5
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",479,8
113489557033298,Mourek - politická strana,Libeňský mourek,462,5
125453991470833,SEN 21 - politické hnutí,SEN 21,445,1
105002754733933,Matěj Gregor • Svobodní,Odchod z.s.,423,21
125830487980906,Solární asociace,Solární asociace,420,2
