Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
214827221987263,Andrej Babiš,Andrej Babiš,10650,7
137840073155,Asociace pro mezinárodní otázky/Association for International Affairs,Asociace pro mezinárodní otázky/Association for International Affairs,6378,1
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,5260,27
116445271562547,Dárek,Nadační fond pro Ukrajinu,4552,7
487445514669670,Petr Fiala,Občanská demokratická strana,4097,7
424114981002397,Český rozhlas Plus,Český rozhlas,3311,40
1956144064659620,BlueTV,Aliance pro budoucnost,3036,28
134019826669125,Česká divočina,Hnutí DUHA,2891,5
251656685576,KDU-ČSL,KDU-ČSL,2609,4
517584981445585,CistInf,These ads ran without a disclaimer,2207,3
109323929038,Česká pirátská strana,Česká pirátská strana,2052,17
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1748,55
93433992603,Hospodářské noviny,Hospodářské noviny,1693,4
155406703122,Arnika,Arnika,1531,2
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1424,8
107736952362788,Denik.to,Denik.to,1346,14
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1281,6
456724527743351,Platforma pro sociální bydlení,Platforma pro sociální bydlení,1258,9
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1255,20
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,1177,5
186325994736589,Hnutí Pro život ČR,Hnutí Pro život ČR,1175,15
100201752249169,Spolu21,Občanská demokratická strana,1165,7
101134762378681,Michaela Šebelová,STAROSTOVÉ A NEZÁVISLÍ,1161,23
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,1090,11
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1069,15
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,1013,17
206630153142726,Marek Výborný,KDU-ČSL,985,4
977639539069229,Jana Maláčová,Jana Maláčová,938,3
307333759374560,Česká národní banka,Česká národní banka,912,1
654781947708832,Česko Aktuálně,These ads ran without a disclaimer,891,2
479399375260356,Odkryto.cz,Odkryto.cz,882,6
934483626650132,TicketLIVE,These ads ran without a disclaimer,877,2
223117541065037,Karel Janeček,Karel Janeček,862,4
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,763,2
354361984407609,Jakub Horak,Jakub Horák,733,3
1591945024361681,Štěpán Slovák,Štěpán Slovák,726,6
116936778126005,Marie Pošarová - SPD,Marie Pošarová - SPD,723,2
711658465662315,XTV,XTV,712,23
