Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
278117815576023,EU Justice and Consumers,EU Justice and Consumers,24934,30
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,18348,12
376917739059943,LYNX Investovat s výhodami,LYNX Investovat s výhodami,8883,16
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",8429,42
104888111732005,Barbora Urbanová,Starostové a nezávislí • STAN,5332,5
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",5220,12
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,5163,6
487445514669670,Petr Fiala,Občanská demokratická strana,4991,6
100201752249169,Spolu21,Občanská demokratická strana,4335,8
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,4101,29
192892890746298,Aerofilms,Aerofilms,3774,13
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",3205,4
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",2702,5
214827221987263,Andrej Babiš,Andrej Babiš,2177,5
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1940,9
111210916534,Příběhy bezpráví,Příběhy bezpráví,1925,6
55408246161,Amnesty International ČR,Amnesty International ČR,1837,13
157741540937883,CARE Česká republika,CARE Česká republika,1472,29
181682098362773,DICK-TATOR,DICK-TATOR,1425,11
124480484567,Ostravská univerzita,Ostravská univerzita,1335,1
129493966920107,Investipo,EAFG Capital Ventures s.r.o.,1307,2
114474108677288,Martin Kuba,Martin Kuba,1238,1
100843142503124,ZjistiVíc.cz,Zjisti víc,1236,6
197010357446014,Ondřej Prokop,Ondrej Prokop,1228,4
139379141293,Paměť národa,"Post Bellum, z.ú.",1211,7
1469427909957890,Reportér magazín,Reportér magazín,1195,16
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,1105,3
424114981002397,Český rozhlas Plus,Český rozhlas,1085,22
223117541065037,Karel Janeček,Karel Janeček,1019,2
393968607139343,Good Company Circle,Good Company Circle,1007,6
325393357941714,Brněnský sedmnáctý,Brněnský sedmnáctý,968,9
384187235387895,Alena Schillerová,ANO,961,3
251656685576,KDU-ČSL,KDU-ČSL,960,9
107736952362788,Denik.to,Denik.to,958,13
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),950,1
101954531415600,Lukáš Vlček • ministr průmyslu a obchodu,Lukáš Vlček • ministr průmyslu a obchodu,908,2
1410403182565683,Petr Hladík,KDU-ČSL,857,5
424649884060896,Zrušme komunisty,"Listopad ještě neskončil, z.s.",822,17
579215965436046,JSNS,JSNS,786,5
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,757,2
2214398435317853,CNN Prima NEWS,FTV Prima,728,1
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,710,2
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,700,10
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,693,2
113322746709049,Karel Havlíček,ANO,660,2
1401321553476901,Jan Farský,"MEP Jan Farský, Group of the European People's Party in the European Parliament",653,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,606,3
1483237748591093,Festival svobody,These ads ran without a disclaimer,574,2
797495933631139,Roman Roun,Komunistická strana Čech a Moravy,564,3
101484914694453,Bioscop - Filmy v kinech,Bioscop - Filmy v kinech,532,1
1812508368973199,Kamal Farhan,Kamal Farhan,508,1
102763112397884,Jan Hušbauer,Jan Hušbauer,502,2
90002267161,TOP 09,TOP 09,496,2
822146574595819,Agrární komora České republiky,Agrární komora České republiky,493,2
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,490,2
397919187215,Evropská komise v ČR,Evropská komise v ČR,468,2
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,463,5
103567498863549,Ecoista,Ecoista,445,4
711658465662315,XTV,XTV,443,43
116936778126005,Marie Pošarová - SPD,Marie Pošarová - SPD,427,1
109323929038,Česká pirátská strana,Česká pirátská strana,409,1
117823623864,Transparency International ČR,Transparency International ČR,387,4
119441777836709,CITYA mobility,CITYA mobility,376,6
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",372,10
40583438943,NESEHNUTÍ,NESEHNUTÍ,366,7
2019114464985347,Chyťte Bureše,Chyťte Bureše,363,2
100819232400756,Koncert pro budoucnost,Koncert pro budoucnost,362,3
209788605791373,Heinrich-Böll-Stiftung Prague,"Heinrich-Böll-Stiftung e.V., kancelář v Praze",355,2
392036724286541,Zdravotnický deník,Limegreen s.r.o.,312,3
1570680696523246,Institut pro politiku a společnost,Institut pro politiku a společnost,305,4
108254295004217,Jdeme o krok dál,Jdeme o krok dál,296,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,295,6
113528310021484,Šimon Pánek,"Člověk v tísni, o.p.s.",289,2
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,287,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,278,2
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,278,2
100647378751279,Pavla Pivoňka Vaňková STAN,Pavla Pivoňka Vaňková STAN,277,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,276,2
1962450550674040,TVarchitect.com,Living Media s.r.o.,276,3
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",274,6
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,245,4
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,241,2
