Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
178362315106,European Parliament,European Parliament,13018,25
102845669064210,Danuše Nerudová,STAROSTOVÉ A NEZÁVISLÍ,12031,19
490930117644709,Lubomír Zaorálek,Sociální demokracie,10419,5
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,9978,10
43855944703,Svobodní,Svobodní,7534,38
120343698070515,Liberální institut,Liberální institut,6517,4
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,6235,100
1401321553476901,Jan Farský,STAROSTOVÉ A NEZÁVISLÍ,5594,12
107898832590939,European Commission,European Commission,5266,8
300226419829971,Zemědělci Jandejsek a Dubravská,Zemědělci Jandejsek a Dubravská,4893,8
1422617594662590,Petr Mach,SPD a Trikolora,4391,22
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,4136,8
109144501836190,IOM Czechia,IOM Czechia,3934,22
100981095684030,Lenka Helena Koenigsmark,SEN 21,3844,14
397919187215,Evropská komise v ČR,Evropská komise v ČR,3834,23
251656685576,KDU-ČSL,KDU-ČSL,3611,10
237070732827050,Slavíme 25 let ČR v NATO,"DALEKOHLEĎ,z.ú.",3302,41
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,3215,3
111041662264882,Sociální demokracie,Sociální demokracie,3055,4
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,2858,11
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",2854,4
317802208282505,Alexandr Vondra,ODS - Občanská demokratická strana,2821,5
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2698,4
109323929038,Česká pirátská strana,Česká pirátská strana,2657,19
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,2589,5
884837951550237,"Ondřej Kolář, poslanec z Prahy 6",TOP 09,2524,11
1220066088147062,Ondřej Krutílek,Občanská demokratická strana,2520,8
315972808450196,ČSOB,ČSOB,2450,2
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,2316,8
273367223021327,Veronika Vrecionová,Občanská demokratická strana,2203,5
147547541961576,Council of the European Union,Council of the European Union,2185,82
2108659169383946,František Talíř,KDU-ČSL,1856,8
90002267161,TOP 09,TOP 09,1746,50
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1677,7
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,1565,4
1395881230682843,Luděk Niedermayer,TOP 09,1454,9
