Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,8929,37
1817941161841179,Strabag Česko,Strabag Česko,5803,67
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,2563,6
137778619615350,Voyo.cz,TV Nova s. r. o.,1678,8
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,1634,8
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1522,3
114474108677288,Martin Kuba,Martin Kuba,1452,1
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,1403,3
579215965436046,JSNS,JSNS,1305,9
214827221987263,Andrej Babiš,Andrej Babiš,1303,2
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1208,5
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,1182,2
251656685576,KDU-ČSL,KDU-ČSL,1129,24
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1121,4
1956144064659620,BlueTV,Aliance pro budoucnost,1058,6
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",841,43
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,821,4
532219183564760,Stanislav Polčák,Stanislav Polčák,809,3
93790856071,Hnutí Brontosaurus,Hnutí Brontosaurus,769,3
112300100259995,Global Teacher Prize Czech Republic,Global Teacher Prize Czech Republic,757,1
111041662264882,Sociální demokracie,Sociální demokracie,725,3
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,699,4
107736952362788,Denik.to,Denik.to,695,27
124872365383,CROSS][CLUB - officiall,CROSS][CLUB - officiall,651,6
551976351670874,Zdeněk Hraba • senátor,Zdeněk Hraba - senátor,615,3
733410133337387,Michaela Šojdrová,Michaela Šojdrová,603,13
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,587,4
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",568,11
693725074166331,Naše zdravotnictví,Naše zdravotnictví,558,4
100505211433010,Hejtmanka Petra Pecková,Hejtmanka Petra Pecková,538,1
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,507,20
1458139890966328,Rostislav Koštial,Pavel Mikulenka,495,2
1962450550674040,TVarchitect.com,Living Media s.r.o.,495,4
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,472,3
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,463,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,457,3
103567498863549,Ecoista,Ecoista,403,3
101279652413889,SPOLU pro Prahu,SPOLU Praha,395,3
197010357446014,Ondřej Prokop,Ondrej Prokop,386,6
711658465662315,XTV,XTV,370,24
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,369,9
252673128998993,Daniela Ostrá • Sociální demokracie,Sociální demokracie,323,2
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,317,8
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,314,2
125453991470833,SEN 21 - politické hnutí,SEN 21,298,2
1736314393286607,Klára Dostálová,ANO,278,2
108697510778834,Jan Lipavský - ministr zahraničí ČR,Jan Lipavský - ministr zahraničí ČR,274,8
121414737897090,"LEXUM - oční kliniky, ambulance, optiky","LEXUM - oční kliniky, ambulance, optiky",274,2
822146574595819,Agrární komora České republiky,Agrární komora České republiky,268,1
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,247,5
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,238,1
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,235,4
113322746709049,Karel Havlíček,ANO,230,2
495496033796328,Stanislav Blaha,Stanislav Blaha,229,4
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",222,7
