Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
178362315106,European Parliament,European Parliament,14168,34
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,11355,20
102845669064210,Danuše Nerudová,STAROSTOVÉ A NEZÁVISLÍ,11026,22
490930117644709,Lubomír Zaorálek,Sociální demokracie,10892,8
120343698070515,Liberální institut,Liberální institut,9927,4
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,8071,42
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,7169,156
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,5886,14
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,5633,7
648648261893473,Stačilo,Komunistická strana Čech a Moravy,5462,8
109323929038,Česká pirátská strana,Česká pirátská strana,5229,17
1422617594662590,Petr Mach,SPD a Trikolora,4849,23
237070732827050,Slavíme 25 let ČR v NATO,"DALEKOHLEĎ,z.ú.",4681,33
1401321553476901,Jan Farský,STAROSTOVÉ A NEZÁVISLÍ,4061,7
1679933578972328,Obnovitelně.cz,Obnovitelně.cz,3623,6
251656685576,KDU-ČSL,KDU-ČSL,3573,12
100981095684030,Lenka Helena Koenigsmark,SEN 21,3551,13
109144501836190,IOM Czechia,IOM Czechia,3520,22
397919187215,Evropská komise v ČR,Evropská komise v ČR,3495,22
197010357446014,Ondřej Prokop,Ondrej Prokop,3414,11
189453853156222,"Ondřej Dostál - zdraví, právo, spravedlnost","Ondřej Dostál - zdraví, právo, spravedlnost",3396,5
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,3071,3
43855944703,Svobodní,Svobodní,2868,40
100201752249169,Spolu21,Občanská demokratická strana,2844,5
1956144064659620,BlueTV,Aliance pro budoucnost,2828,8
111041662264882,Sociální demokracie,Sociální demokracie,2798,4
884837951550237,"Ondřej Kolář, poslanec z Prahy 6",TOP 09,2676,12
101591979523190,Oldřich Hájek,Oldřich Hájek,2644,7
317802208282505,Alexandr Vondra,ODS - Občanská demokratická strana,2622,6
415472211798220,Prague Pride,Prague Pride z.s.,2224,22
1220066088147062,Ondřej Krutílek,Občanská demokratická strana,2084,8
273367223021327,Veronika Vrecionová,Občanská demokratická strana,2062,5
90002267161,TOP 09,TOP 09,2033,52
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,1712,10
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",1551,3
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1465,2
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1397,6
177139666120181,Vlastimil Válek,TOP 09,1312,2
733410133337387,Michaela Šojdrová,KDU-ČSL,1303,39
315972808450196,ČSOB,ČSOB,1271,1
2108659169383946,František Talíř,KDU-ČSL,1166,7
40583438943,NESEHNUTÍ,NESEHNUTÍ,1158,10
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",1152,4
141366725876424,European Greens,European Greens,1041,7
125453991470833,SEN 21 - politické hnutí,SEN 21,1015,1
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",979,12
252723251252904,Pavel Šotola,KDU-ČSL,965,20
174546373212301,Strana Levice,Levice,956,4
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,931,9
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,840,5
605208513007852,Pavel Sehnal,Aliance pro budoucnost,824,5
579215965436046,JSNS,JSNS,805,2
1395881230682843,Luděk Niedermayer,TOP 09,801,10
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,781,8
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,776,2
115106741622257,Roman Ďurčo,Roman Ďurčo,765,1
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,739,10
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,739,5
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,707,2
1458139890966328,Rostislav Koštial,Pavel Mikulenka,663,4
100723801653101,Radek Kaňa I lídr pro všechny,Spolu MSK,645,10
105002754733933,Matěj Gregor • Svobodní,Odchod z.s.,625,4
116550511463097,Ondřej Mikmek_jaderný venkovan,Ondřej Mikmek_jaderný venkovan,610,16
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,605,5
693725074166331,Naše zdravotnictví,Naše zdravotnictví,580,4
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,580,14
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,574,5
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",548,22
214647488408004,Filip Benda,Communication Lab,507,2
809013272468388,Aliance pro rodinu,Aliance pro rodinu,498,1
181682098362773,DICK-TATOR,DICK-TATOR,497,5
217379454782587,Petra Korlaar - místostarostka Mikulova,Starostové a nezávislí,480,2
147955088401381,Andrej Poleščuk,STAROSTOVÉ A NEZÁVISLÍ,471,10
461430503957309,TOP 09 - Praha 6,TOP 09,470,1
252673128998993,Daniela Ostrá • Sociální demokracie,Sociální demokracie,470,1
822146574595819,Agrární komora České republiky,Agrární komora České republiky,468,1
984354481639945,Brno Pride,"STUD, z.s.",461,12
443133249062600,STAN Jihočeský kraj,STAN Jihočeský kraj,459,7
107736952362788,Denik.to,Denik.to,457,12
103567498863549,Ecoista,Ecoista,455,5
206630153142726,Marek Výborný,KDU-ČSL,455,4
286752372142599,Jakimczuk Radek,Jakimczuk Radek,425,2
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,425,2
109014911323689,Martin Exner,STAROSTOVÉ A NEZÁVISLÍ,416,1
1469427909957890,Reportér magazín,Reportér magazín,409,2
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,402,3
113322746709049,Karel Havlíček,ANO,397,2
100647378751279,Pavla Pivoňka Vaňková STAN,Pavla Pivoňka Vaňková STAN,397,3
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,391,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,391,1
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,385,8
356451014434612,Marian Jurečka,KDU-ČSL,376,2
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,374,4
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,370,3
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",369,12
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s.r.o.,368,5
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,364,3
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,361,4
1410403182565683,Petr Hladík,KDU-ČSL,352,2
711658465662315,XTV,XTV,345,36
145721105297433,Hana Pospíšilíková,Hana Pospíšilíková,338,7
125830487980906,Solární asociace,Solární asociace,324,2
173305846086912,Jiří Čunek,KDU-ČSL,315,6
541077242579260,TOPAZ,TOPAZ,296,2
525606624188429,revue Prostor,revue Prostor,294,1
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,294,1
104976129105222,"Pavel Šutka, místostarosta Desítky","Pavel Šutka, místostarosta Desítky",292,1
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,283,6
257529307701966,Jiří Pospíšil,TOP 09,265,2
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,256,2
201535993705342,Radim Sršeň,STAROSTOVÉ A NEZÁVISLÍ,251,6
107898832590939,European Commission,European Commission,250,7
495496033796328,Stanislav Blaha,Stanislav Blaha,249,4
169946526003,Nadace Partnerství,Nadace Partnerství,245,1
163179013855806,Sociální demokracie Jihomoravský kraj,Sociální demokracie Jihomoravský kraj,238,1
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",234,10
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",232,3
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,223,2
130981220272725,Zelení Praha 3,Zelení Praha 3,222,2
162620837267478,Jan Bartošek,Jan Bartošek,215,7
662196877287140,Tomáš Třetina,PRodukujeme,207,2
192011067504855,Do práce na kole - AutoMat,"AutoMat, z.s.",202,1
105024948973378,Právo Respekt Odbornost - PRO - Liberecký kraj,Právo Respekt Odbornost,202,1
263064973550596,Právo Respekt Odbornost - PRO - Královéhradecký kraj,Právo Respekt Odbornost - PRO - Královéhradecký kraj,201,1
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,201,2
106563654565729,Právo Respekt Odbornost - PRO - Karlovarský kraj,Právo Respekt Odbornost - PRO - Karlovarský kraj,201,1
777638625687541,Právo Respekt Odbornost - PRO - Ústecký kraj,Právo Respekt Odbornost - PRO - Ústecký kraj,192,1
1386439704902726,Piráti Zlínský kraj,Česká pirátská strana,191,6
284944781875,EURACTIV.cz,EURACTIV.cz,191,8
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",190,2
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",186,4
1458827397686128,Koalice Vlasta,Koalice Vlasta,171,2
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,171,3
378827025796132,Peak.cz,Peak.cz,168,7
109664387308142,Poradna pro obce,Poradna pro obce Svazu měst a obcí České republiky,161,1
117823623864,Transparency International ČR,Transparency International ČR,153,1
161588530379314,Právo Respekt Odbornost - PRO - Olomoucký kraj,Právo Respekt Odbornost - PRO - Olomoucký kraj,152,1
629195630792582,Sociální bydlení v ČR,Sociální bydlení v ČR,152,1
1953958664821128,Piráti Hradec Králové,Česká pirátská strana,151,2
609246842426009,Rekonstrukce státu,Rekonstrukce státu,150,1
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),150,2
107166057484330,Zelení pro kraj,Zelení pro kraj,150,4
105692521913578,David Šimek,KDU-ČSL,144,1
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,144,2
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,143,2
2106629662903134,Brno Brňankám a Brňanům,Brno Brňankám a Brňanům,139,3
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,135,2
278259998698281,Jiří Smetana - kandidát do Senátu za Chomutovsko,Jiří Smetana - kandidát do Senátu za Chomutovsko,133,2
177958748740045,Pavel Havlíček,TOP 09,132,1
1771562699724929,Ondřej Lochman,Ondřej Lochman,128,1
185782348196928,Martin Šmída - tak trochu jiný kandidát na hejtmana,Česká pirátská strana,126,2
284079244779740,Zachovejme Poolší,"Meebio, s.r.o.",126,1
270370066152154,Ing. Nikola Zbořilová - SPD,Ing. Nikola Zbořilová - SPD,126,2
101230222584230,Pavel Vrbický - náměstek primátorky Hradce Králové,Česká pirátská strana,125,3
284247164921991,Piráti Kraj Vysočina,Česká pirátská strana,122,1
158655234218517,KDU - ČSL Olomoucký kraj,KDU-ČSL,120,1
139379141293,Paměť národa,"Post Bellum, z.ú.",118,3
232458533991461,Prostějov Na rovinu,Prostějov Na rovinu,118,2
