Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
400479656748554,Ivan Bartoš,Česká pirátská strana\t,23867,4
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,3689,4
197010357446014,Ondřej Prokop,Ondrej Prokop,3013,10
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,2888,7
2072757199653321,Zachraňme Železniční most,Zachraňme Železniční most,2754,9
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",2613,6
157741540937883,CARE Česká republika,CARE Česká republika,2500,16
114576478568822,Strom roku,Nadace Partnerství,2138,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,2051,8
93433992603,Hospodářské noviny,Hospodářské noviny,2001,4
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,2001,15
55408246161,Amnesty International ČR,Amnesty International ČR,1659,4
211835588951012,"Bohuslav Svoboda, primátor hl. m. Prahy",Občanská demokratická strana,1522,1
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1501,2
181682098362773,DICK-TATOR,DICK-TATOR,1482,6
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1379,18
148545228915507,Mad Duck booking,Mad Duck booking,1352,29
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,1329,6
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1281,35
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1246,4
1410403182565683,Petr Hladík,KDU-ČSL,992,5
1460486154172874,Avanzza MKT,These ads ran without a disclaimer,983,2
393968607139343,Good Company Circle,Good Company Circle,938,7
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,871,1
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",868,17
424114981002397,Český rozhlas Plus,Český rozhlas,837,29
113130640478066,Jubaer Creation,These ads ran without a disclaimer,832,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,788,2
164024787880257,Adapterra,Nadace Partnerství,697,3
609246842426009,Rekonstrukce státu,Rekonstrukce státu,670,7
103567498863549,Ecoista,Ecoista,633,6
214827221987263,Andrej Babiš,Andrej Babiš,601,1
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,593,5
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,590,4
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,583,4
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,578,1
103059308644099,Replastuj.cz,Replastuj.cz,540,10
693725074166331,Naše zdravotnictví,Naše zdravotnictví,535,4
169946526003,Nadace Partnerství,Nadace Partnerství,530,4
280617905401953,Alexandra Udženija,Občanská demokratická strana,497,2
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,496,2
731980267233834,AllatRa TV Česko-Slovensko,AllatRa TV Česko-Slovensko,492,2
100843142503124,ZjistiVíc.cz,Zjisti víc,490,6
192892890746298,Aerofilms,Aerofilms,478,1
1469427909957890,Reportér magazín,Reportér magazín,474,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,408,3
1956144064659620,BlueTV,Aliance pro budoucnost,396,9
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková - poslankyně,395,1
223117541065037,Karel Janeček,Karel Janeček,393,2
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,372,1
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,369,9
