Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
1477535869227488,Vít Rakušan,Vít Rakušan,17282,22
1817941161841179,Strabag Česko,Strabag Česko,7266,39
1462730514044633,ČtiDoma.cz,"Centa, a.s.",3792,1
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,3333,8
178362315106,European Parliament,European Parliament,2646,10
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,2416,6
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,2348,18
251656685576,KDU-ČSL,KDU-ČSL,2298,30
291699857688,EPP Group in the European Parliament,EPP Group in the European Parliament,2278,11
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",2226,32
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1762,12
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1629,8
648648261893473,Stačilo,Komunistická strana Čech a Moravy,1433,8
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1415,13
101591979523190,Oldřich Hájek,Oldřich Hájek,1333,4
107898832590939,European Commission,European Commission,1240,6
169065407139584,Tilt,Tilt,1223,7
197010357446014,Ondřej Prokop,Ondrej Prokop,1205,7
107730405200716,Spotlight.news,These ads ran without a disclaimer,1178,1
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",1061,35
944358442253364,Jihočeský kraj - oficiální,Jihočeský kraj - oficiální,1052,3
1469427909957890,Reportér magazín,Reportér magazín,892,5
733410133337387,Michaela Šojdrová,Michaela Šojdrová,831,24
1458139890966328,Rostislav Koštial,Pavel Mikulenka,780,2
100602322206023,Radka Maxová,Radka Maxová,771,2
264398960282078,Your hot news today,These ads ran without a disclaimer,731,1
111210916534,Příběhy bezpráví,Příběhy bezpráví,721,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,656,4
211835588951012,"Bohuslav Svoboda, primátor hl. m. Prahy",Občanská demokratická strana,648,4
115106741622257,Roman Ďurčo,Roman Ďurčo,624,2
107736952362788,Denik.to,Denik.to,614,22
1956144064659620,BlueTV,Aliance pro budoucnost,601,9
214827221987263,Andrej Babiš,Andrej Babiš,596,2
112300100259995,Global Teacher Prize Czech Republic,Global Teacher Prize Czech Republic,594,2
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,591,2
252673128998993,Daniela Ostrá • Sociální demokracie,Sociální demokracie,587,3
693725074166331,Naše zdravotnictví,Naše zdravotnictví,570,4
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",550,12
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,528,2
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,495,2
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,492,20
206630153142726,Marek Výborný,KDU-ČSL,491,3
113322746709049,Karel Havlíček,ANO,485,2
280617905401953,Alexandra Udženija,Občanská demokratická strana,480,1
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,463,2
101279652413889,SPOLU pro Prahu,SPOLU Praha,446,2
578342809023884,Jsme fér,Prague Pride,440,4
204829789371435,"Pavel Václav Kohout, starosta Opatovic nad Labem",Konektor Digital,435,1
1448847745374153,Piráti Chrudim,Česká pirátská strana,433,2
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,419,1
169946526003,Nadace Partnerství,Nadace Partnerství,413,2
397919187215,Evropská komise v ČR,Evropská komise v ČR,404,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,402,1
111041662264882,Sociální demokracie,Sociální demokracie,395,2
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,392,2
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,388,5
1736314393286607,Klára Dostálová,ANO,371,2
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,370,9
187248724472240,KDU - ČSL Zlínský kraj,KDU - ČSL Zlínský kraj,369,10
711658465662315,XTV,XTV,360,23
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs - Radní Plzně,355,2
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,337,6
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,329,8
