Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
251656685576,KDU-ČSL,KDU-ČSL,11618,11
2072757199653321,Zachraňme Železniční most,Zachraňme Železniční most,5177,19
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,3139,13
157741540937883,CARE Česká republika,CARE Česká republika,2634,15
204790179389399,RARE Racionální regulace,RARE Racionální regulace,2547,9
102778979062932,Digitální Česko,Úřad vlády České republiky,2305,3
108726857444837,České zájmy v EU,DFMG,2251,4
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1918,4
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1703,5
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1692,2
181682098362773,DICK-TATOR,DICK-TATOR,1602,4
384187235387895,Alena Schillerová,ANO,1462,3
214827221987263,Andrej Babiš,Andrej Babiš,1438,6
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1359,28
424649884060896,Zrušme komunisty,"Listopad ještě neskončil, z.s.",1125,31
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,1085,4
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1083,1
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",1073,3
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1062,6
376917739059943,LYNX Investovat s výhodami,LYNX Investovat s výhodami,1051,3
192892890746298,Aerofilms,Aerofilms,988,5
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",986,19
221273594412886,Despre Moldova - Cehia,Despre Moldova - Cehia,975,10
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",925,12
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",861,2
110554525653740,Karlovarský kraj - oficiální stránka,Karlovarský kraj,850,7
113322746709049,Karel Havlíček,ANO,812,2
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,793,2
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,754,9
424114981002397,Český rozhlas Plus,Český rozhlas,740,29
393968607139343,Good Company Circle,Good Company Circle,721,5
267751653384029,Pardubický kraj,Pardubický kraj,718,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,700,5
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,686,4
799083753454179,Voxpot,Voxpot z. ú.,645,5
100843142503124,ZjistiVíc.cz,Zjisti víc,641,4
487445514669670,Petr Fiala,Občanská demokratická strana,637,3
107736952362788,Denik.to,Denik.to,629,8
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,608,4
693725074166331,Naše zdravotnictví,Naše zdravotnictví,581,3
103567498863549,Ecoista,Ecoista,548,6
397919187215,Evropská komise v ČR,Evropská komise v ČR,498,2
102593189144504,Karolína Kubisková,Karolína Kubisková,491,1
