Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
214827221987263,Andrej Babiš,Andrej Babiš,26202,8
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,13796,57
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,8008,37
137840073155,Asociace pro mezinárodní otázky/Association for International Affairs,Asociace pro mezinárodní otázky/Association for International Affairs,6554,1
116445271562547,Dárek,Nadační fond pro Ukrajinu,4324,7
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,4029,10
424114981002397,Český rozhlas Plus,Český rozhlas,3188,40
456724527743351,Platforma pro sociální bydlení,Platforma pro sociální bydlení,2879,9
108726857444837,České zájmy v EU,DFMG,2799,5
134019826669125,Česká divočina,Hnutí DUHA,2609,5
251656685576,KDU-ČSL,KDU-ČSL,2395,5
2108659169383946,František Talíř,KDU-ČSL,2080,8
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",2049,9
109323929038,Česká pirátská strana,Česká pirátská strana,1739,15
113322746709049,Karel Havlíček,ANO,1689,3
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1384,17
186325994736589,Hnutí Pro život ČR,Hnutí Pro život ČR,1334,16
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,1216,10
977639539069229,Jana Maláčová,Jana Maláčová,1207,3
384187235387895,Alena Schillerová,ANO,1162,3
107736952362788,Denik.to,Denik.to,1069,10
356451014434612,Marian Jurečka,KDU-ČSL,1043,7
206630153142726,Marek Výborný,KDU-ČSL,1011,4
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",970,3
1600005766955141,Svoboda a přímá demokracie Ústecký kraj - SPD,Svoboda a přímá demokracie (SPD),941,1
1956144064659620,BlueTV,Aliance pro budoucnost,910,17
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",852,20
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,818,13
354361984407609,Jakub Horak,Jakub Horák,752,3
490930117644709,Lubomír Zaorálek,Sociální demokracie,724,1
1591945024361681,Štěpán Slovák,Štěpán Slovák,714,6
487445514669670,Petr Fiala,Občanská demokratická strana,711,9
711658465662315,XTV,XTV,709,34
267751653384029,Pardubický kraj,Pardubický kraj,691,2
479399375260356,Odkryto.cz,Odkryto.cz,691,6
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,658,4
55408246161,Amnesty International ČR,Amnesty International ČR,621,4
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,612,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,605,4
146108975400840,ODS Pardubický kraj,ODS - Občanská demokratická strana,547,1
101288484695293,Evropská soda,DFMG,537,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,517,9
109247908945072,Nikola Bartůšek,Nikola Bartůšek,507,1
103567498863549,Ecoista,Ecoista,507,4
106967874570478,"Giancarlo Lamberti, zastupitel Prahy 1","Giancarlo Lamberti, zastupitel Prahy 1",505,9
192926034666717,Václav Pláteník,Václav Pláteník,471,1
105264601661209,Jan Kuchař - politik,Jan Kuchař - politik,451,1
