Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",25628,12
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,9631,25
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",7596,23
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,6295,78
214827221987263,Andrej Babiš,Andrej Babiš,5341,6
134019826669125,Česká divočina,Hnutí DUHA,4445,10
117823623864,Transparency International ČR,Transparency International ČR,4280,12
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",4130,20
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,4057,15
116445271562547,Dárek,Nadační fond pro Ukrajinu,3822,1
127355564021146,Knihkupectví Luxor,"Euromedia Group, a.s.",3366,1
100258505300069,Za bydlení,Za bydlení,2992,4
315972808450196,ČSOB,ČSOB,2647,3
102778979062932,Digitální Česko,Úřad vlády České republiky,2561,2
181682098362773,DICK-TATOR,DICK-TATOR,2518,4
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",2262,6
90002267161,TOP 09,TOP 09,2258,4
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,2242,3
116936778126005,Marie Pošarová - SPD,Marie Pošarová - SPD,2094,2
487445514669670,Petr Fiala,Občanská demokratická strana,2049,2
280617905401953,Alexandra Udženija,Občanská demokratická strana,1918,2
424114981002397,Český rozhlas Plus,Český rozhlas,1826,41
223117541065037,Karel Janeček,Karel Janeček,1729,4
944792105610443,PRAHA SOBĚ,PRAHA SOBĚ,1642,3
1401321553476901,Jan Farský,"MEP Jan Farský, Group of the European People's Party in the European Parliament",1597,2
101591979523190,Oldřich Hájek,Oldřich Hájek,1471,2
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1335,13
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1318,22
202566776504980,ŽIVOT 90,ŽIVOT 90,1258,21
113528310021484,Šimon Pánek,"Člověk v tísni, o.p.s.",1231,2
157741540937883,CARE Česká republika,CARE Česká republika,1227,9
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",1173,2
1469427909957890,Reportér magazín,Reportér magazín,1123,6
107736952362788,Denik.to,Denik.to,1006,8
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),969,1
158980731475210,Nina Spitalnikova,Nina Spitalnikova,962,1
153968834786942,Fashion Arena Prague Outlet,SurikataPR,960,1
2214398435317853,CNN Prima NEWS,FTV Prima,922,1
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,916,1
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,863,8
