Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
487445514669670,Petr Fiala,Občanská demokratická strana,11512,10
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,7401,26
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,7116,47
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,6626,6
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",5954,14
90002267161,TOP 09,TOP 09,5394,5
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,3648,35
251656685576,KDU-ČSL,KDU-ČSL,2752,17
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",2680,7
214827221987263,Andrej Babiš,Andrej Babiš,2668,5
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,2334,3
181682098362773,DICK-TATOR,DICK-TATOR,1882,13
127355564021146,Knihkupectví Luxor,"Euromedia Group, a.s.",1630,1
55408246161,Amnesty International ČR,Amnesty International ČR,1565,13
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1537,23
2214398435317853,CNN Prima NEWS,FTV Prima,1443,2
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1377,23
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1348,5
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",1345,3
113322746709049,Karel Havlíček,ANO,1248,2
384187235387895,Alena Schillerová,ANO,1229,4
495496033796328,Stanislav Blaha,Stanislav Blaha,1173,21
797495933631139,Roman Roun,Komunistická strana Čech a Moravy,1172,2
116936778126005,Marie Pošarová - SPD,Marie Pošarová - SPD,1056,2
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),980,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,970,3
376917739059943,LYNX Investovat s výhodami,LYNX Investovat s výhodami,954,15
1469427909957890,Reportér magazín,Reportér magazín,915,8
511497365600515,Markéta Pekarová Adamová,TOP 09,885,1
2019114464985347,Chyťte Bureše,Chyťte Bureše,861,2
107736952362788,Denik.to,Denik.to,846,12
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,833,9
111210916534,Příběhy bezpráví,Příběhy bezpráví,812,5
109056560836,iFortuna.cz,iFortuna.cz,779,1
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,770,2
103534185519909,Laba,These ads ran without a disclaimer,760,1
100843142503124,ZjistiVíc.cz,Zjisti víc,746,6
872454636138704,OBRAZ - Obránci zvířat,OBRAZ - Obránci zvířat,715,10
424649884060896,Zrušme komunisty,"Listopad ještě neskončil, z.s.",710,17
579215965436046,JSNS,JSNS,670,5
40155481542,ROMEA,"ROMEA, o. p. s.",666,5
103568159436395,Datarun.cz,Datarun.cz,665,2
424114981002397,Český rozhlas Plus,Český rozhlas,658,18
157741540937883,CARE Česká republika,CARE Česká republika,639,21
103567498863549,Ecoista,Ecoista,630,5
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,556,4
103596561838998,Svedomi-naroda.cz,Nadační fond Svědomí národa,544,3
40583438943,NESEHNUTÍ,NESEHNUTÍ,537,9
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,536,3
693725074166331,Naše zdravotnictví,Naše zdravotnictví,531,3
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,516,3
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,500,3
