Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,15475,16
113528310021484,Šimon Pánek,"Člověk v tísni, o.p.s.",12660,2
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,11213,7
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,9156,28
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",8247,52
251656685576,KDU-ČSL,KDU-ČSL,6593,56
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,5871,12
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,5598,6
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",3434,11
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,3212,2
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,2854,26
101591979523190,Oldřich Hájek,Oldřich Hájek,2854,3
253130661215661,Dobrá zpráva pro kraj,Sociální demokracie,2376,9
214827221987263,Andrej Babiš,Andrej Babiš,2259,5
164062240456361,Svatopluk Němeček,Magico Marketing s.r.o.,2143,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1778,6
197010357446014,Ondřej Prokop,Ondrej Prokop,1712,10
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1660,2
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1625,22
1469427909957890,Reportér magazín,Reportér magazín,1620,21
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,1496,32
173305846086912,Jiří Čunek,KDU-ČSL,1494,3
1458139890966328,Rostislav Koštial,Pavel Mikulenka,1426,3
315972808450196,ČSOB,ČSOB,1411,1
55408246161,Amnesty International ČR,Amnesty International ČR,1337,2
120461304659141,O2 CZ,O2 Czech republic,1335,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1276,9
287075587832255,David Rumpík,David Rumpík,1257,5
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,1221,5
100723801653101,Radek Kaňa I lídr pro všechny,Spolu MSK,1219,15
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",1208,4
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,1200,14
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,1179,8
