Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,11916,7
214827221987263,Andrej Babiš,Andrej Babiš,11659,4
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,10815,11
487445514669670,Petr Fiala,Občanská demokratická strana,5978,5
116445271562547,Dárek,Nadační fond pro Ukrajinu,4798,3
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,3650,1
537302772798445,Reflex.cz,Czech News Center,2616,11
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,2134,19
384187235387895,Alena Schillerová,ANO,1981,4
101591979523190,Oldřich Hájek,Oldřich Hájek,1943,2
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1728,22
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1618,44
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",1541,2
298062620248518,Zdenál do Senátu,ODS,1482,3
107736952362788,Denik.to,Denik.to,1435,11
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1383,5
187407575190610,Adam Scheinherr,PRAHA SOBĚ,1343,2
482008474999405,Hamerský do Senátu,Gladio Marketing s.r.o.,1330,4
479399375260356,Odkryto.cz,Odkryto.cz,1256,2
100843142503124,Podcast Zjisti víc,Zjisti víc,1138,12
197010357446014,Ondřej Prokop,Ondrej Prokop,1134,7
424114981002397,Český rozhlas Plus,Český rozhlas,1125,19
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1011,1
134019826669125,Česká divočina,Hnutí DUHA,990,7
109323929038,Česká pirátská strana,Česká pirátská strana,924,6
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,866,3
344542362982337,Heroine.cz,Heroine.cz,866,8
103567498863549,Ecoista,Ecoista,817,7
114474108677288,Martin Kuba,Martin Kuba,808,1
354361984407609,Jakub Horak,Jakub Horák,792,5
528573226994553,Peter Tavel - váš kandidát na rektora,Peter Tavel,738,26
693725074166331,Naše zdravotnictví,Naše zdravotnictví,604,3
461474470385145,ET Zprávy,ET Zprávy,597,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,597,5
111339528899282,Statutární město Most,Statutární město Most,590,2
55408246161,Amnesty International ČR,Amnesty International ČR,522,4
251656685576,KDU-ČSL,KDU-ČSL,519,2
111041662264882,Sociální demokracie,Sociální demokracie,513,1
123343344354078,"Hitrádio City 93,7 FM","Media Marketing Services, a.s.",506,3
115106741622257,Roman Ďurčo,Roman Ďurčo,485,1
1416733788557863,Pravda o vodě a voda lidem,Nadační fond PRAVDA O VODĚ,483,4
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,481,8
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,476,1
111107168256877,Karel Dvořák,Karel Dvořák,463,1
711658465662315,XTV,XTV,454,24
129493966920107,Investipo,EAFG Capital Ventures s.r.o.,434,1
139379141293,Paměť národa,"Post Bellum, z.ú.",432,9
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,405,3
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",396,2
101954531415600,Lukáš Vlček • ministr průmyslu a obchodu,Lukáš Vlček • ministr průmyslu a obchodu,378,1
107744397623418,Pavel Křeček • radní Prahy 3,Pavel Křeček • radní Prahy 3,353,1
1269502056393120,Info.cz,Info.cz,333,1
101587908186187,Senátor Zbyněk Sýkora,Zbyněk Sýkora,328,2
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",326,10
822146574595819,Agrární komora České republiky,Agrární komora České republiky,289,2
108254295004217,Jdeme o krok dál,Jdeme o krok dál,270,1
100238859486283,Karin Podivinská - náměstkyně primátorky města Brna a kandidátka do Senátu,Karin Podivinská - náměstkyně primátorky města Brna a kandidátka do Senátu,240,2
101134762378681,Michaela Šebelová,STAROSTOVÉ A NEZÁVISLÍ,238,2
177139666120181,Vlastimil Válek,TOP 09,233,1
397919187215,Evropská komise v ČR,Evropská komise v ČR,219,4
315785608793015,Marek Šoška // kandidát Fakt Brno,Fakt Brno,209,1
257529307701966,Jiří Pospíšil,TOP 09,207,1
72854632984,Hitrádio ORION,"Media Marketing Services, a.s.",206,2
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,200,2
117823623864,Transparency International ČR,Transparency International ČR,194,4
443133249062600,STAN Jihočeský kraj,STAN Jihočeský kraj,194,2
168144179718733,Psychologie a příroda,Psychologie a příroda,193,1
983533828348884,Jana Komrsková - náměstkyně pro životní prostředí,Česká pirátská strana - Praha,191,2
107733504431288,CEVRO ARENA,"CEVRO ARENA, s.r.o.",186,1
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,185,7
192926034666717,Václav Pláteník,Václav Pláteník,179,1
206284412716963,Plzeňský kraj,Plzeňský kraj,172,1
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,168,1
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,164,2
103059308644099,Replastuj.cz,Replastuj.cz,160,2
110199885033988,SPOLU pro Frýdek-Místek,SPOLU pro Frýdek-Místek,160,2
587682004653785,Piráti Praha,Česká pirátská strana - Praha,159,2
548487565163265,"Buď Čech, buď laska","Buď Čech, buď laska",151,2
145123515498876,Jan Macháček,Jan Macháček,149,1
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,147,2
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",141,1
101051231364600,Miroslav Zborovský - poslanec za JMK,Miroslav Zborovský - poslanec za JMK,140,4
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,139,1
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,132,1
118342924551944,Rostislav Šťastný,Rostislav Šťastný,131,1
110287941156767,Fakt Brno,Fakt Brno,121,2
312759208382,TOP 09 - Plzeňský kraj,TOP 09,120,4
1410403182565683,Petr Hladík,KDU-ČSL,117,2
271054846258904,Praha 3,Městská část Praha 3,114,4
117787408240075,Radim Fiala - SPD,Creative Media Group s.r.o.,112,4
505301535994565,Tomáš Trnka - Lovec politiků,Tomáš Trnka - Lovec politiků,111,3
441371052635518,Peter Harvánek - veřejný profil,Peter Harvánek - veřejný profil,106,1
107563435940797,Skanska v ČR a SR,Skanska v ČR a SR,105,1
1570680696523246,Institut pro politiku a společnost,Institut pro politiku a společnost,105,1
2106629662903134,Brno Brňankám a Brňanům,Brno Brňankám a Brňanům,101,2
104359141915669,Mladí Espéďáci,"Institut svobody a přímé demokracie, z.ú.",101,1
103596561838998,Svedomi-naroda.cz,Nadační fond Svědomí národa,≤100,1
1956144064659620,BlueTV,Aliance pro budoucnost,≤100,5
625530284136204,Zlín 21,Zlín 21,≤100,1
101279652413889,SPOLU pro Prahu,Občanská demokratická strana,≤100,1
573004246504627,Bohéma,Bohéma,≤100,4
353798643589,Nadace OSF,Nadace OSF,≤100,1
1401994146795511,Svoboda a přímá demokracie Praha - SPD,Svoboda a přímá demokracie - SPD,≤100,1
1701718886552103,Moje Evropa,Moje Evropa,≤100,2
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100,2
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,≤100,2
315747282263515,"Jakub Stárek, starosta Šestky",Jakub Stárek,≤100,1
109780349685936,Lenka Dražilová politička,Lenka Dražilová,≤100,1
662196877287140,Tomáš Třetina,PRodukujeme,≤100,1
126996454685051,Piráti Praha 8,Piráti Praha 8,≤100,1
351328815012336,Milan Krajča,Milan Krajča,≤100,1
426667000534079,"Kamila Bláhová, starostka a poslankyně","Kamila Bláhová, starostka a poslankyně",≤100,2
124212050978293,Kverulant org,Kverulant org,≤100,1
1060889564019324,Tomáš Prouza,Tomáš Prouza,≤100,1
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100,2
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,≤100,1
2198949580361251,Marek Viskot,Marek Viskot,≤100,1
317530692148022,Evropa v datech,DFMG,≤100,1
101705226314145,Karel Jurka - starosta Vyškova a radní Jihomoravského kraje,ODS,≤100,1
398800103326119,Komunitní centrum Chcimír,Komunitní centrum CHCIMÍR,≤100,1
104549845969112,Oldřich Černý,Oldřich Černý,≤100,2
100740555869822,Martin Štěrba - zastupitel Prahy 8,Piráti Praha 8,≤100,1
321762510282,Michal Kučera,Michal Kučera,≤100,1
162620837267478,Jan Bartošek,Jan Bartošek,≤100,1
102504342524995,Společně pro Prahu 7,Společně pro Prahu 7,≤100,1
624342207620490,ODS Praha 7,ODS Praha 7,≤100,1
