Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
278117815576023,EU Justice and Consumers,EU Justice and Consumers,25888,30
376917739059943,LYNX Investovat s výhodami,LYNX Investovat s výhodami,9115,12
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",6149,12
2072757199653321,Zachraňme Železniční most,Zachraňme Železniční most,5712,4
122074554119,EU Social,EU Social,4673,6
104888111732005,Barbora Urbanová,Starostové a nezávislí • STAN,4267,6
487445514669670,Petr Fiala,Občanská demokratická strana,4238,5
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,3744,33
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",3012,7
295889117124834,Tipsport,Tipsport,2388,2
157741540937883,CARE Česká republika,CARE Česká republika,2301,12
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",2143,31
249201591615338,kingsbet CZ,kingsbet CZ,1856,1
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1845,17
245915525601678,Lukáš Wagenknecht,Česká pirátská strana,1535,4
181682098362773,DICK-TATOR,DICK-TATOR,1448,3
384187235387895,Alena Schillerová,ANO,1445,2
102778979062932,Digitální Česko,Úřad vlády České republiky,1436,1
197010357446014,Ondřej Prokop,Ondrej Prokop,1422,8
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs - Radní Plzně,1374,2
101484914694453,Bioscop - Filmy v kinech,Bioscop - Filmy v kinech,1314,2
221273594412886,Despre Moldova - Cehia,Despre Moldova - Cehia,1186,17
731980267233834,AllatRa TV Česko-Slovensko,AllatRa TV Česko-Slovensko,1116,4
192892890746298,Aerofilms,Aerofilms,1113,8
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,1112,3
392036724286541,Zdravotnický deník,Limegreen s.r.o.,1033,2
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,1011,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,958,3
100843142503124,ZjistiVíc.cz,Zjisti víc,949,4
114474108677288,Martin Kuba,Martin Kuba,946,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,935,2
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),910,1
223117541065037,Karel Janeček,Karel Janeček,905,2
2294380230800406,AJNA dental clinic,AJNA dental clinic,897,6
245915525601678,Lukáš Wagenknecht,Lukáš Wagenknecht,889,3
107736952362788,Denik.to,Denik.to,885,11
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,875,1
204790179389399,RARE Racionální regulace,These ads ran without a disclaimer,852,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,824,4
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková - poslankyně,795,2
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",767,4
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,764,3
109056560836,iFortuna.cz,iFortuna.cz,740,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,729,5
139379141293,Paměť národa,"Post Bellum, z.ú.",696,1
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,668,1
321108674718315,Make e Moda,These ads ran without a disclaimer,629,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,599,4
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,595,8
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,593,3
251656685576,KDU-ČSL,KDU-ČSL,554,4
382641704925474,Ocelový fénix,AMI Communications,546,1
153535188480725,Piráti České Budějovice,Česká pirátská strana,511,4
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,489,1
1469427909957890,Reportér magazín,Reportér magazín,484,2
1679933578972328,Obnovitelně.cz,Obnovitelně.cz,472,3
711658465662315,XTV,XTV,463,21
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,411,1
105243115766863,Síť k ochraně demokracie,Síť k ochraně demokracie,380,2
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,378,2
103567498863549,Ecoista,Ecoista,367,3
102763112397884,Jan Hušbauer,Jan Hušbauer,357,1
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,333,8
609246842426009,Rekonstrukce státu,Rekonstrukce státu,326,2
101051231364600,Miroslav Zborovský - poslanec za JMK,Miroslav Zborovský - poslanec za JMK,319,4
260872300658598,Vlastivědné muzeum v Olomouci,These ads ran without a disclaimer,316,1
148720901649667,Abamal,These ads ran without a disclaimer,316,1
100819232400756,Koncert pro budoucnost,Koncert pro budoucnost,284,2
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,281,2
397919187215,Evropská komise v ČR,Evropská komise v ČR,274,2
198923616951918,"Tomáš Slabihoudek, radní z Osmičky",TOP 09,226,2
111107168256877,Karel Dvořák,Karel Dvořák,221,2
103895482145144,Zdeněk Kettner - SPD,Zdeněk Kettner - SPD,220,2
119624098506,Kateřina Konečná,Kateřina Konečná,215,1
40155481542,ROMEA,"ROMEA, o. p. s.",211,5
1833777390242834,Centrum PANT,Centrum PANT,211,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,210,1
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",204,1
100625058724688,Newsgate.cz,Newsgate.cz,197,1
