Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",15441,78
341564839045337,Čtyřkoalice,Starostové a nezávislí,6730,21
100674998195047,Hlas Moravy,Zelení - Jihomoravský kraj,4984,6
100505211433010,Hejtmanka Petra Pecková,STAROSTOVÉ A NEZÁVISLÍ,3956,17
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,3698,10
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,3633,5
315972808450196,ČSOB,ČSOB,3405,5
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,3331,8
101591979523190,Oldřich Hájek,Oldřich Hájek,3002,5
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,2896,11
1681478228766601,Jan Grolich I Hejtman JMK,KDU-ČSL,2776,17
197010357446014,Ondřej Prokop,Ondrej Prokop,2562,12
114474108677288,Martin Kuba,Martin Kuba,2494,3
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,2396,13
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,2335,23
1458139890966328,Rostislav Koštial,Pavel Mikulenka,2163,5
173305846086912,Jiří Čunek,Jiří Čunek,2135,4
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,2040,30
164062240456361,Svatopluk Němeček,Magico Marketing s.r.o.,2038,3
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,1953,82
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1912,12
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1873,24
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1573,5
282765711734893,Piráti Moravskoslezský kraj,Piráti Moravskoslezský kraj,1570,6
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,1484,6
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1394,9
101429731974678,Piráti Jihomoravský kraj,DRUŽINA s.r.o.,1377,12
253130661215661,Dobrá zpráva pro kraj,Sociální demokracie,1276,5
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",1250,5
2110017375753306,"MUDr. Raduan Nwelati, senátor","MUDr. Raduan Nwelati, senátor",1178,9
384187235387895,Alena Schillerová,ANO,1162,2
189453853156222,"Ondřej Dostál - zdraví, právo, spravedlnost","Ondřej Dostál - zdraví, právo, spravedlnost",1076,1
112541503899043,Dárkyně-vajíček.cz,Iscare a.s.,1070,4
268588983221478,Rudolf Cogan,Starostové a nezávislí,1069,2
161396423900274,Piráti Pardubický kraj,Česká pirátská strana,1021,8
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1017,2
118797678145782,ODS Zlínský kraj,ODS Zlínský kraj,1006,2
287075587832255,David Rumpík,David Rumpík,990,1
