Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
278117815576023,EU Justice and Consumers,EU Justice and Consumers,21587,30
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,9342,29
104888111732005,Barbora Urbanová,Starostové a nezávislí • STAN,6743,7
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,6382,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,4685,11
487445514669670,Petr Fiala,Občanská demokratická strana,4599,4
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,4208,10
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,4178,1
181682098362773,DICK-TATOR,DICK-TATOR,3542,8
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,2665,27
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",2484,7
100843142503124,ZjistiVíc.cz,Zjisti víc,2206,15
109056560836,iFortuna.cz,iFortuna.cz,2054,1
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1886,21
55408246161,Amnesty International ČR,Amnesty International ČR,1713,13
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1700,16
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1614,5
2214398435317853,CNN Prima NEWS,FTV Prima,1587,2
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1507,4
241108842691754,Magnesia,These ads ran without a disclaimer,1419,1
305841779280815,Standa Balík - kluk z Jeseníků v Senátu,Stanislav Balík,1402,3
101954531415600,Lukáš Vlček • ministr průmyslu a obchodu,Lukáš Vlček • ministr průmyslu a obchodu,1390,4
197010357446014,Ondřej Prokop,Ondrej Prokop,1368,4
1469427909957890,Reportér magazín,Reportér magazín,1336,16
1956144064659620,BlueTV,Aliance pro budoucnost,1334,6
376917739059943,LYNX Investovat s výhodami,LYNX Investovat s výhodami,1109,13
214827221987263,Andrej Babiš,Andrej Babiš,1096,1
223117541065037,Karel Janeček,Karel Janeček,1072,2
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1069,1
424114981002397,Český rozhlas Plus,Český rozhlas,976,20
393968607139343,Good Company Circle,Good Company Circle,974,2
157741540937883,CARE Česká republika,CARE Česká republika,964,12
384187235387895,Alena Schillerová,ANO,954,1
107736952362788,Denik.to,Denik.to,842,10
251656685576,KDU-ČSL,KDU-ČSL,841,5
424649884060896,Zrušme komunisty,"Listopad ještě neskončil, z.s.",823,17
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,820,3
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",723,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",722,2
111107168256877,Karel Dvořák,Karel Dvořák,716,3
123343344354078,"Hitrádio City 93,7 FM","Media Marketing Services, a.s.",642,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,630,4
102763112397884,Jan Hušbauer,Jan Hušbauer,614,2
40583438943,NESEHNUTÍ,NESEHNUTÍ,612,6
693725074166331,Naše zdravotnictví,Naše zdravotnictví,611,3
102778979062932,Digitální Česko,Úřad vlády České republiky,597,1
