Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
2072757199653321,Zachraňme Železniční most,Zachraňme Železniční most,5829,7
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,4706,6
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,4496,8
110554525653740,Karlovarský kraj - oficiální stránka,Karlovarský kraj,3177,1
148545228915507,Mad Duck booking,Mad Duck booking,2417,26
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2366,3
157741540937883,CARE Česká republika,CARE Česká republika,2280,16
197010357446014,Ondřej Prokop,Ondrej Prokop,2211,9
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",2107,6
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1998,15
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,1780,4
55408246161,Amnesty International ČR,Amnesty International ČR,1651,4
483904081634290,České dráhy,These ads ran without a disclaimer,1487,1
114576478568822,Strom roku,Nadace Partnerství,1465,3
181682098362773,DICK-TATOR,DICK-TATOR,1454,5
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1381,2
352991961225671,Zateplení zdarma,These ads ran without a disclaimer,1328,5
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1325,4
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1280,4
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,1244,6
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1220,40
93433992603,Hospodářské noviny,Hospodářské noviny,1195,3
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1189,13
251656685576,KDU-ČSL,KDU-ČSL,1184,14
413012751897379,Šetři díky dotacím,These ads ran without a disclaimer,1144,5
223117541065037,Karel Janeček,Karel Janeček,1117,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",1113,3
393968607139343,Good Company Circle,Good Company Circle,1068,9
424114981002397,Český rozhlas Plus,Český rozhlas,910,30
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",873,13
609246842426009,Rekonstrukce státu,Rekonstrukce státu,822,6
384187235387895,Alena Schillerová,ANO,804,1
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,767,2
141251795939998,Hřbitovy a pohřební služby hl. m. Prahy,Hřbitovy a pohřební služby hl. m. Prahy,755,3
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,729,4
103567498863549,Ecoista,Ecoista,691,5
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,667,6
214827221987263,Andrej Babiš,Andrej Babiš,632,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,604,5
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,596,4
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,590,1
1410403182565683,Petr Hladík,KDU-ČSL,578,5
101484914694453,Bioscop - Filmy v kinech,Bioscop - Filmy v kinech,570,2
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,557,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,539,3
280617905401953,Alexandra Udženija,Občanská demokratická strana,509,2
148545228915507,Mad Duck booking,These ads ran without a disclaimer,500,1
192892890746298,Aerofilms,Aerofilms,495,1
185399818317807,Ing. Roman Kubíček,Ing. Roman Kubíček,492,1
100843142503124,ZjistiVíc.cz,Zjisti víc,482,6
1469427909957890,Reportér magazín,Reportér magazín,479,2
799083753454179,Voxpot,Voxpot z. ú.,447,6
164024787880257,Adapterra,Nadace Partnerství,445,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,421,3
103059308644099,Replastuj.cz,Replastuj.cz,414,8
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,405,3
136248513192,Fórum 50 %,Fórum 50 %,394,2
415472211798220,Prague Pride,Prague Pride z.s.,392,15
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",354,2
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková - poslankyně,353,1
107736952362788,Denik.to,Denik.to,350,6
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,349,9
1956144064659620,BlueTV,Aliance pro budoucnost,344,9
115106741622257,Roman Ďurčo,Roman Ďurčo,320,1
711658465662315,XTV,XTV,318,41
119384121259027,Budoucnost Bydlení,These ads ran without a disclaimer,304,1
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Pavel Dobeš • místostarosta Prahy 3,298,1
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,283,3
573004246504627,Bohéma,Bohéma,273,24
102763112397884,Jan Hušbauer,Jan Hušbauer,270,1
1424984581134487,Thoma Holz100 Česká republika,These ads ran without a disclaimer,261,1
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,256,3
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,249,1
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,233,2
376917739059943,LYNX Investovat s výhodami,LYNX Investovat s výhodami,223,1
113322746709049,Karel Havlíček,ANO,219,1
183496134175,Radio Prague,Český rozhlas,209,2
204790179389399,RARE Racionální regulace,RARE Racionální regulace,208,2
117823623864,Transparency International ČR,Transparency International ČR,208,4
115543231631365,Smart Energy Forum,These ads ran without a disclaimer,207,1
447844645078491,Ucimolgbt.cz,Prague Pride z. s.,202,8
271054846258904,Praha 3,Městská část Praha 3,181,3
295548227773122,Triada,Triada spol. s r. o.,171,1
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",171,2
966463226699666,Ceny Jana Opletala,"Díky, že můžem z. s.",169,1
169946526003,Nadace Partnerství,Nadace Partnerství,169,1
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,169,8
389319097602660,Hluboká nad Vltavou - oficiální,Město Hluboká nad Vltavou,168,3
0,Instagram User 8739261907,These ads ran without a disclaimer,165,1
983533828348884,Jana Komrsková - náměstkyně pro životní prostředí,Česká pirátská strana - Praha,159,2
349564778485733,Students for Liberty CZ,Students for Liberty CZ,156,2
101335358678003,Jiří Horák,Jiří Horák,152,2
108256752103532,Josef Soumar - místostarosta Písku,Josef Soumar - místostarosta Písku,150,1
1833777390242834,Centrum PANT,Centrum PANT,147,1
822146574595819,Agrární komora České republiky,Agrární komora České republiky,146,1
605208513007852,Pavel Sehnal,Aliance pro budoucnost,145,3
1870450529906750,TERA.cz,TERA Systems s.r.o.,140,1
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",131,5
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",128,2
863066993754032,LOCIKA - centrum pro děti ohrožené domácím násilím,Centrum LOCIKA,128,2
1962450550674040,TVarchitect.com,Living Media s.r.o.,126,2
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",125,1
113234444928293,Milan Vrkoč - radní Prahy 5,Milan Vrkoč - radní Prahy 5,123,1
101729038539214,Chomutovská koalice,Chomutovská koalice,116,2
332418787330819,VOK - Volba pro kraj,VOK Volba pro kraj,114,1
108370411908373,Čistá a Bezpečná Bílina,Čistá a Bezpečná Bílina,111,1
176173883021695,Robert Stržínek,Robert Stržínek,109,2
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,105,1
566691376754726,Businessinfo.cz,These ads ran without a disclaimer,104,1
139379141293,Paměť národa,"Post Bellum, z.ú.",103,6
119441777836709,CITYA mobility,CITYA mobility,102,3
204829789371435,"Pavel Václav Kohout, starosta Opatovic nad Labem",Konektor Digital,≤100,1
103696135167136,František Koudela,František Koudela,≤100,1
1060889564019324,Tomáš Prouza,Tomáš Prouza,≤100,1
105199845319158,Tomáš Kaněra - starosta MČ Praha 22,Tomáš Kaněra - starosta MČ Praha 22,≤100,1
1889377324515249,Praha 1,Úřad městské části Praha 1,≤100,1
284944781875,EURACTIV.cz,EURACTIV.cz,≤100,3
397919187215,Evropská komise v ČR,Evropská komise v ČR,≤100,1
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100,1
198431717471046,Společně pro Prahu 8 - TOP 09 a STAN,TOP 09,≤100,2
426207097775426,ebankrot.cz,"ADKINS Legal, s.r.o.",≤100,1
283796335522682,Lepší Beroun,Lepší Beroun,≤100,2
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,≤100,1
121414737897090,"LEXUM - oční kliniky, ambulance, optiky","LEXUM - oční kliniky, ambulance, optiky",≤100,1
101863082847877,Černé skály v CHKO nechceme,These ads ran without a disclaimer,≤100,1
124212050978293,Kverulant org,Kverulant org,≤100,1
113339861358429,Vojtěch Mikoláš - místostarosta Prahy 12,Vojtěch Mikoláš - místostarosta Prahy 12,≤100,2
317530692148022,Evropa v datech,DFMG,≤100,1
265210376668615,Petr Beneš,Petr Beneš,≤100,1
100187931332535,Michal Chaloupka-zastupitel Líšně,KDU-ČSL Brno,≤100,1
177139666120181,Vlastimil Válek,TOP 09,≤100,1
120461304659141,O2 CZ,These ads ran without a disclaimer,≤100,1
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",≤100,1
104497295574285,Oto Řezáč - revival,Oto Řezáč - revival,≤100,1
103596561838998,Svedomi-naroda.cz,Nadační fond Svědomí národa,≤100,1
629968647053447,Compassion in World Farming Česko,Compassion in World Farming Česko,≤100,1
283166468203937,JUDr. Vladimír Lichnovský,JUDr. Vladimír Lichnovský,≤100,1
1159209940952925,Tomáš Hřebík - strategický rozvoj Prahy 8,TOP 09,≤100,1
1701718886552103,Moje Evropa,Moje Evropa,≤100,1
2198949580361251,Marek Viskot,Marek Viskot,≤100,1
441371052635518,Peter Harvánek - veřejný profil,Peter Harvánek - veřejný profil,≤100,1
102282888493583,"Hana Novotná, zastupitelka Prahy 8",TOP 09,≤100,1
241669269037364,Tomáš Messing,Spolek Odchod,≤100,3
100136888779860,Tom Philipp,Tom Philipp,≤100,1
154821444373429,Radovan Vích - SPD,Radovan Vích - SPD,≤100,2
441954716206226,Piráti Praha 10,Piráti Praha 10,≤100,1
169320288528475,David Kašpar - místostarosta Prahy 10,David Kašpar - místostarosta Prahy 10,≤100,1
2106629662903134,Brno Brňankám a Brňanům,Brno Brňankám a Brňanům,≤100,1
108500818518573,SEN 21 pro Prahu 13,SEN 21 pro Prahu 13,≤100,1
166628854208874,Morava milá a moderní - M3,Morava milá a moderní - M3,≤100,1
330082643514337,Robert Baxa,Robert Baxa,≤100,1
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,≤100,1
274660935729542,Petice za zachování Nemocnice Boskovice,Petice za zachování Nemocnice Boskovice,≤100,1
102368582415300,Hnutí za levnější vodu v Protivíně,"PRodukujeme, s. r. o.",≤100,1
208161775704251,Martin Pošta - náměstek primátora,Martin Pošta - náměstek primátora,≤100,1
687112454714403,Jižní Svahy Zlín,Jižní Svahy Zlín,≤100,1
195916333766696,Lovosice - profil města,Lovosice - profil města,≤100,1
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100,1
188170248637576,ODS Tichá,ODS Tichá,≤100,1
272198756158854,Knihovna Václava Havla,These ads ran without a disclaimer,≤100,1
100760001626922,Martin Sedeke,Martin Sedeke,≤100,1
429385881198613,Casa Negara,These ads ran without a disclaimer,≤100,1
102504342524995,Společně pro Prahu 7,Společně pro Prahu 7,≤100,1
205449429328974,Kutná Hora,Kutná Hora,≤100,1
