Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
120343698070515,Liberální institut,Liberální institut,28432,8
1817941161841179,Strabag Česko,Strabag Česko,7278,39
1477535869227488,Vít Rakušan,Vít Rakušan,3933,7
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,2970,30
1462730514044633,ČtiDoma.cz,"Centa, a.s.",2501,1
1410403182565683,Petr Hladík,KDU-ČSL,2208,17
291699857688,EPP Group in the European Parliament,EPP Group in the European Parliament,2175,10
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,2126,5
1956144064659620,BlueTV,Aliance pro budoucnost,2109,10
251656685576,KDU-ČSL,KDU-ČSL,2044,28
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1996,3
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1847,31
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1800,5
120893375974787,Ondřej Kovařík,Ondřej Kovařík,1661,2
1458139890966328,Rostislav Koštial,Pavel Mikulenka,1457,2
101591979523190,Oldřich Hájek,Oldřich Hájek,1348,2
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,1316,4
169065407139584,Tilt,Tilt,1173,9
110945610569821,Spolek Odchod,Odchod z.s.,1145,10
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",992,8
111041662264882,Sociální demokracie,Sociální demokracie,987,2
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",950,17
100201752249169,Spolu21,Občanská demokratická strana,905,4
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,889,23
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,870,4
944358442253364,Jihočeský kraj - oficiální,Jihočeský kraj - oficiální,801,3
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,782,1
252673128998993,Daniela Ostrá • Sociální demokracie,Sociální demokracie,764,4
102593189144504,Karolína Kubisková,Karolína Kubisková,757,1
211835588951012,"Bohuslav Svoboda, primátor hl. m. Prahy",Občanská demokratická strana,683,2
