Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
944792105610443,PRAHA SOBĚ,PRAHA SOBĚ,11472,18
223117541065037,Karel Janeček,Karel Janeček,7592,4
2277494545898464,The Eco Experts,These ads ran without a disclaimer,7116,1
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,6728,7
1817941161841179,STRABAG Česko,Strabag Česko,4544,38
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,4479,15
214827221987263,Andrej Babiš,Andrej Babiš,4141,2
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,3985,96
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,3007,3
105002754733933,Matěj Gregor • Svobodní,Odchod z.s.,2992,8
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,2870,4
40155481542,ROMEA,"ROMEA, o. p. s.",2634,4
648648261893473,Stačilo,Komunistická strana Čech a Moravy,2080,5
1956144064659620,BlueTV,Aliance pro budoucnost,1886,8
490930117644709,Lubomír Zaorálek,Sociální demokracie,1815,6
1422617594662590,Petr Mach,SPD a Trikolora,1763,32
356448681873897,Mikuláš Peksa,Mikuláš Peksa,1700,6
178362315106,European Parliament,European Parliament,1622,6
157741540937883,CARE Česká republika,CARE Česká republika,1412,10
1401321553476901,Jan Farský,STAROSTOVÉ A NEZÁVISLÍ,1377,4
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1298,6
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu,1292,3
197010357446014,Ondřej Prokop,Ondrej Prokop,1250,6
90002267161,TOP 09,TOP 09,1163,1
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,1105,1
107736952362788,Denik.to,Denik.to,1099,22
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,1073,8
120461304659141,O2 CZ,O2 Czech republic,1063,1
415472211798220,Prague Pride,Prague Pride z.s.,1008,23
108798118453748,Berenika Peštová-poslankyně,Berenika Peštová-poslankyně,982,3
237070732827050,Slavíme 25 let ČR v NATO,"DALEKOHLEĎ,z.ú.",859,6
93433992603,Hospodářské noviny,Hospodářské noviny,852,1
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,821,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,805,5
1706194599657489,TotalEnergies,TotalEnergies Marketing Česká republika s.r.o.,775,1
995938427265360,Marcel Kolaja,Marcel Kolaja,771,2
1736314393286607,Klára Dostálová,ANO,751,2
111041662264882,Sociální demokracie,Sociální demokracie,738,3
799083753454179,Voxpot,Voxpot z. ú.,652,11
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,640,3
397919187215,Evropská komise v ČR,Evropská komise v ČR,624,7
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",612,15
108256752103532,Josef Soumar - místostarosta Písku,Josef Soumar - místostarosta Písku,609,1
173305846086912,Jiří Čunek,KDU-ČSL,601,9
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,599,13
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",573,2
113322746709049,Karel Havlíček,ANO,566,3
822146574595819,Agrární komora České republiky,Agrární komora České republiky,557,2
251656685576,KDU-ČSL,KDU-ČSL,552,2
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,504,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,499,8
181682098362773,DICK-TATOR,DICK-TATOR,495,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,482,4
733410133337387,Michaela Šojdrová,Michaela Šojdrová,481,11
273367223021327,Veronika Vrecionová,Občanská demokratická strana,475,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,464,4
356451014434612,Marian Jurečka,KDU-ČSL,450,3
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,416,1
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,405,3
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,383,8
103567498863549,Ecoista,Ecoista,381,4
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,372,9
1220066088147062,Ondřej Krutílek,Občanská demokratická strana,371,3
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,357,3
110554525653740,Karlovarský kraj - oficiální stránka,Karlovarský kraj,350,1
100201752249169,Spolu21,Občanská demokratická strana,348,4
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",343,12
378937462177458,RD Rýmařov,RD Rýmařov,341,2
107563435940797,Skanska v ČR a SR,Skanska v ČR a SR,324,8
711658465662315,XTV,XTV,323,32
192011067504855,Do práce na kole - AutoMat,"AutoMat, z.s.",308,1
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",307,1
206284412716963,Plzeňský kraj,Plzeňský kraj,300,3
107404618559273,PRO - oficiální,Právo Respekt Odbornost,299,1
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,294,2
101591979523190,Oldřich Hájek,Oldřich Hájek,293,6
733410133337387,Michaela Šojdrová,KDU-ČSL,276,5
495496033796328,Stanislav Blaha,Stanislav Blaha,276,4
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,271,3
101279652413889,SPOLU pro Prahu,SPOLU Praha,262,1
514714698986803,Minimum Waste Prague,MIWA Technologies a.s.,256,1
284247164921991,Piráti Kraj Vysočina,Česká pirátská strana,252,1
112161015475302,Galerie hlavního města Prahy,Galerie hlavního města Prahy,250,1
100843142503124,ZjistiVíc.cz,Zjisti víc,249,1
105236994759359,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,246,1
103143022458829,ŽIJME SPOLEČNĚ,ŽIJME SPOLEČNĚ,244,1
1469427909957890,Reportér magazín,Reportér magazín,229,2
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,225,5
115106741622257,Roman Ďurčo,Roman Ďurčo,222,1
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",218,3
884837951550237,"Ondřej Kolář, poslanec z Prahy 6",TOP 09,214,2
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,213,5
1553006821473152,Jakub Malačka - ze života zastupitele,Jakub Malačka - ze života zastupitele,210,1
284944781875,EURACTIV.cz,EURACTIV.cz,209,9
103059308644099,Replastuj.cz,Replastuj.cz,208,3
416970502094774,Jarda Chalupský,Chalupský,205,1
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,201,4
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",200,1
629968647053447,Compassion in World Farming Česko,Compassion in World Farming Česko,200,2
201535993705342,Radim Sršeň,Radim Sršeň,198,8
662196877287140,Tomáš Třetina,PRodukujeme,196,2
579215965436046,JSNS,JSNS,195,1
119624098506,Kateřina Konečná,Kateřina Konečná,189,2
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,171,3
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,170,3
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",169,3
378827025796132,Peak.cz,Peak.cz,168,6
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,167,1
162620837267478,Jan Bartošek,Jan Bartošek,165,6
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s.r.o.,165,3
109664387308142,Poradna pro obce,Poradna pro obce Svazu měst a obcí České republiky,161,1
424114981002397,Český rozhlas Plus,Český rozhlas,158,5
210778132327279,Prima,Prima,155,1
780385088706075,Pražská plynárenská,These ads ran without a disclaimer,152,1
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",149,8
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,146,4
348394825788,Piráti Liberecký kraj,Česká pirátská strana,145,1
100241992070280,Viktor Vojtko - Starostové,Viktor Vojtko - Starostové,143,1
122348331158908,Piráti Olomoucký kraj,Česká pirátská strana,143,3
161396423900274,Piráti Pardubický kraj,Česká pirátská strana,142,2
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,136,3
252673128998993,Daniela Ostrá • Sociální demokracie,Sociální demokracie,135,1
259737510550867,Adam Joura • správnej hejtman pro Vysočinu,Starostové pro Vysočinu,133,2
137072422819787,Radka Šimková - starostka Prahy 5,PRAHA SOBĚ,128,1
241125683294662,Piráti Frýdek-Místek,Piráti Frýdek-Místek,126,2
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",123,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,122,1
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,117,6
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,117,2
206630153142726,Marek Výborný,KDU-ČSL,113,1
375868542113,Piráti Jihočeský kraj,Česká pirátská strana,111,2
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",110,3
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",110,1
1386439704902726,Piráti Zlínský kraj,Česká pirátská strana,107,1
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,105,2
1451909405021929,Applifting,Applifting s.r.o.,105,2
349496602364,ODS Středočeský kraj,ODS Středočeský kraj,103,2
109426895534368,Lucie Cirkva Chocholová - kandidátka na hejtmanku Středočeského kraje,Česká pirátská strana,101,1
103895482145144,Zdeněk Kettner - SPD,Zdeněk Kettner - SPD,101,2
