Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
214827221987263,Andrej Babiš,Andrej Babiš,13898,14
251656685576,KDU-ČSL,KDU-ČSL,8352,12
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",6416,4
137840073155,Asociace pro mezinárodní otázky/Association for International Affairs,Asociace pro mezinárodní otázky/Association for International Affairs,4677,1
181682098362773,DICK-TATOR,DICK-TATOR,4454,6
354361984407609,Jakub Horak,Jakub Horák,2958,7
134019826669125,Česká divočina,Hnutí DUHA,2937,6
424114981002397,Český rozhlas Plus,Český rozhlas,2526,57
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,2432,12
487445514669670,Petr Fiala,Občanská demokratická strana,2385,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1928,7
206273352289,ADRA CZ,"ADRA, o.p.s.",1743,8
197010357446014,Ondřej Prokop,Ondrej Prokop,1622,6
109323929038,Česká pirátská strana,Česká pirátská strana,1598,16
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1377,65
977639539069229,Jana Maláčová,Jana Maláčová,1371,3
123343344354078,"Hitrádio City 93,7 FM","Media Marketing Services, a.s.",1305,2
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1179,20
206630153142726,Marek Výborný,KDU-ČSL,1076,4
115106741622257,Roman Ďurčo,Roman Ďurčo,953,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,891,9
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",877,3
72854632984,Hitrádio ORION,"Media Marketing Services, a.s.",854,2
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",834,7
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,818,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",816,4
106967874570478,"Giancarlo Lamberti, zastupitel Prahy 1","Giancarlo Lamberti, zastupitel Prahy 1",765,14
109247908945072,Nikola Bartůšek,Nikola Bartůšek,759,1
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,744,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,706,10
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,652,5
711658465662315,XTV,XTV,652,42
58977252228,ESET,These ads ran without a disclaimer,638,1
503783049485741,Mise Drak,TRL Space Systems,627,2
1956144064659620,BlueTV,Aliance pro budoucnost,622,18
93433992603,Hospodářské noviny,Hospodářské noviny,618,3
192926034666717,Václav Pláteník,Václav Pláteník,599,2
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,567,5
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),566,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,560,4
384106345722819,Plzeňská Drbna,Plzeňská Drbna,546,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,467,5
504553626073637,Odolné Česko,"Lobbio, z. s.",466,1
177139666120181,Vlastimil Válek,TOP 09,455,4
100843142503124,Podcast Zjisti víc,Zjisti víc,446,2
1410403182565683,Petr Hladík,KDU-ČSL,428,6
480108935189934,GEN 2025,GEN 2025,425,2
105470865029558,KVIFF TV,KVIFF TV,419,2
599440176577991,Robert Plaga,ANO 2011,416,2
291082344834788,Daikin Czech Republic,These ads ran without a disclaimer,415,1
103567498863549,Ecoista,Ecoista,411,6
635890889871945,Půlmaraton Plzeňského kraje,Půlmaraton Plzeňského kraje,407,2
105998488267274,Robert Teleky,Robert Teleky,402,10
162177293829972,Rádio Blaník,"Media Marketing Services, a.s.",395,2
344542362982337,Heroine.cz,Heroine.cz,362,2
415472211798220,Prague Pride,Prague Pride z.s.,359,6
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,350,2
116936778126005,Marie Pošarová - SPD,Marie Pošarová - SPD,342,1
384187235387895,Alena Schillerová,ANO,315,1
186325994736589,Hnutí Pro život ČR,Hnutí Pro život ČR,312,15
426667000534079,"Kamila Bláhová, starostka a poslankyně","Kamila Bláhová, starostka a poslankyně",304,4
629195630792582,Sociální bydlení v ČR,Sociální bydlení v ČR,303,1
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Pavel Dobeš • místostarosta Prahy 3,295,1
