Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",11505,52
251656685576,KDU-ČSL,KDU-ČSL,11007,87
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,9298,27
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",3479,14
315972808450196,ČSOB,ČSOB,3280,3
113322746709049,Karel Havlíček,ANO,2784,2
106146725125696,Anxiety,These ads ran without a disclaimer,2773,3
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,2311,12
253130661215661,Dobrá zpráva pro kraj,Sociální demokracie,2154,8
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,2018,4
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1677,18
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,1592,2
197010357446014,Ondřej Prokop,Ondrej Prokop,1535,10
2277494545898464,The Eco Experts,These ads ran without a disclaimer,1481,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1465,6
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1435,27
162818673583954,Fotovoltaika zdarma,These ads ran without a disclaimer,1402,3
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,1359,7
1458139890966328,Rostislav Koštial,Pavel Mikulenka,1209,3
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,1197,8
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,1156,41
114474108677288,Martin Kuba,Martin Kuba,1045,1
2110017375753306,"MUDr. Raduan Nwelati, senátor","MUDr. Raduan Nwelati, senátor",1011,7
384187235387895,Alena Schillerová,ANO,1011,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,960,10
178362315106,European Parliament,European Parliament,901,18
112541503899043,Dárkyně-vajíček.cz,Iscare a.s.,773,4
214827221987263,Andrej Babiš,Andrej Babiš,709,1
108256752103532,Josef Soumar - místostarosta Písku,Josef Soumar - místostarosta Písku,703,1
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",687,13
101591979523190,Oldřich Hájek,Oldřich Hájek,684,1
100723801653101,Radek Kaňa I lídr pro všechny,Spolu MSK,680,13
226132580573947,Starostové pro Olomoucký kraj,Starostové pro Olomoucký kraj,674,14
93433992603,Hospodářské noviny,Hospodářské noviny,636,1
111152388465014,"Ivana Solařová - kandidátka na hejtmanku za hnutí ANO, starostka Znojma","Ivana Solařová - kandidátka na hejtmanku za hnutí ANO, starostka Znojma",635,5
245915525601678,Lukáš Wagenknecht - váš senátor,Česká pirátská strana,611,13
161396423900274,Piráti Pardubický kraj,Česká pirátská strana,596,6
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,587,9
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,577,6
693725074166331,Naše zdravotnictví,Naše zdravotnictví,551,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,551,5
278781882181636,Jihočeši 2012,Jihočeši 2012,537,3
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,533,11
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,508,4
332418787330819,VOK - Volba pro kraj,VOK Volba pro kraj,508,11
113743658978459,Meltingpot,Meltingpot,507,2
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",500,19
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,499,10
578342809023884,Jsme fér,Prague Pride,496,3
1437561026464333,Patrik Kunčar,KDU-ČSL,484,20
215661292342258,Praha - město pro život,Praha - město pro život,467,1
122348331158908,Piráti Olomoucký kraj,Česká pirátská strana,450,5
325052354017676,Miloslav Čihák,Sociální demokracie,446,2
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,433,12
340794862444046,K21 Zlínský kraj pro 21. století,K21 Zlínský kraj pro 21. století,427,12
1469427909957890,Reportér magazín,Reportér magazín,410,13
278259998698281,Jiří Smetana - kandidát do Senátu za Chomutovsko,Jiří Smetana - kandidát do Senátu za Chomutovsko,384,2
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,374,1
605208513007852,Pavel Sehnal,Aliance pro budoucnost,359,8
105692521913578,David Šimek,David Šimek,356,10
100238859486283,Karin Podivinská - kandidátka do Senátu a náměstkyně primátorky města Brna,Karin Podivinská - kandidátka do Senátu a náměstkyně primátorky města Brna,342,1
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,340,11
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",337,2
252723251252904,Pavel Šotola,Pavel Šotola,336,12
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,324,2
205449429328974,Kutná Hora,Kutná Hora,311,1
1956144064659620,BlueTV,Aliance pro budoucnost,310,6
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,310,6
1681478228766601,Jan Grolich I Hejtman JMK,KDU-ČSL,310,3
1771562699724929,Ondřej Lochman,Ondřej Lochman,303,2
221449021053250,Hlas pro Zlínský kraj,Hlas pro Zlínský kraj,302,1
711658465662315,XTV,XTV,297,27
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",293,2
321754948555757,Vojtěch Krňanský - starosta,Vojtěch Krňanský - starosta,293,1
119441777836709,CITYA mobility,CITYA mobility,292,7
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,283,4
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,279,2
145721105297433,Hana Pospíšilíková,Hana Pospíšilíková,270,9
330082643514337,Robert Baxa,Robert Baxa,264,2
397919187215,Evropská komise v ČR,Evropská komise v ČR,262,2
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,261,3
137301989386,Aktuálně.cz,Aktuálně.cz,259,1
119624098506,Kateřina Konečná,Kateřina Konečná,258,2
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,250,3
305841779280815,Standa Balík do Senátu,Stanislav Balík,247,3
334203283397849,Martin Bednář pro Ostravu,ANO 2011,241,3
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,241,5
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,229,3
107166057484330,Zelení pro kraj,Zelení pro kraj,213,5
284944781875,EURACTIV.cz,EURACTIV.cz,206,8
258989695009,Starostové pro Liberecký kraj,Starostové pro Liberecký kraj,204,2
104749474243725,Tetín,Obec Tetín,200,1
189453853156222,"Ondřej Dostál - zdraví, právo, spravedlnost","Ondřej Dostál - zdraví, právo, spravedlnost",191,1
119384121259027,Budoucnost Bydlení,These ads ran without a disclaimer,191,1
104659657998241,David Vychytil,David Vychytil,190,1
206630153142726,Marek Výborný,KDU-ČSL,189,3
147547541961576,Council of the European Union,Council of the European Union,189,2
189097755083174,Miroslav Balatka - senátor,Miroslav Balatka - senátor,184,5
105236994759359,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,184,1
364089260357085,STAN Plzeňský kraj,STAN Plzeňský kraj,181,6
364077133451941,Pavel Šaradín - Hlas pro náš kraj,SOCDEM,181,3
284247164921991,Piráti Kraj Vysočina,Česká pirátská strana,174,1
574403236101561,Ivo Vondrák,hnutí O.k.,169,2
281732115013900,Hlas pro náš kraj,SOCDEM,164,2
100156851562751,Lena Mlejnková,Starostové pro Liberecký kraj,164,3
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",160,3
108370411908373,Čistá a Bezpečná Bílina,Čistá a Bezpečná Bílina,156,1
304672086055834,UAQA,These ads ran without a disclaimer,154,2
590249011043899,Skautský institut,"Junák - český skaut, Skautský institut, z. s.",147,1
297228640376151,Sociální demokracie • Zlínský kraj,SOCDEM Zlínský kraj,144,1
103567498863549,Ecoista,Ecoista,141,1
104976129105222,"Pavel Šutka, místostarosta Desítky","Pavel Šutka, místostarosta Desítky",138,1
2297075120544646,Spojenci pro kraj,JsmePRO! (Spojenci pro kraj),137,1
416970502094774,Jarda Chalupský,Chalupský,134,1
259737510550867,Adam Joura • správnej hejtman pro Vysočinu,Starostové pro Vysočinu,132,3
112063437174893,"Ivo Slavotínek, náměstek hejtmana OK","Ivo Slavotínek, náměstek hejtmana OK",131,6
139379141293,Paměť národa,"Post Bellum, z.ú.",131,10
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Česká pirátská strana,128,6
101051231364600,Miroslav Zborovský - poslanec za JMK,Miroslav Zborovský - poslanec za JMK,128,2
109312294926861,2. ekonomická transformace,Digital First Marketing Group s.r.o.,128,2
351682148030970,Dominik Hašek - kandidát do Senátu,TOP 09,127,2
