Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
394381447093545,Breaking News,These ads ran without a disclaimer,12221,2
100563565936696,Sanford Kafutu Business Management,These ads ran without a disclaimer,11270,1
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,5601,5
290508037768313,Idola Long Lasting,These ads ran without a disclaimer,5374,1
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,4115,4
106502402306941,Since day one,These ads ran without a disclaimer,3384,1
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,2695,11
157741540937883,CARE Česká republika,CARE Česká republika,2487,15
393968607139343,Good Company Circle,Good Company Circle,2416,10
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2237,3
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,2049,15
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,1970,5
251656685576,KDU-ČSL,KDU-ČSL,1885,9
55408246161,Amnesty International ČR,Amnesty International ČR,1709,4
148545228915507,Mad Duck booking,Mad Duck booking,1625,29
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1573,4
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1527,2
181682098362773,DICK-TATOR,DICK-TATOR,1517,6
1469427909957890,Reportér magazín,Reportér magazín,1485,5
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1357,24
169946526003,Nadace Partnerství,Nadace Partnerství,1308,3
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1251,38
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1062,3
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",966,15
280617905401953,Alexandra Udženija,Občanská demokratická strana,825,3
424114981002397,Český rozhlas Plus,Český rozhlas,805,32
204790179389399,RARE Racionální regulace,RARE Racionální regulace,740,3
822146574595819,Agrární komora České republiky,Agrární komora České republiky,726,3
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,670,11
103567498863549,Ecoista,Ecoista,659,5
309326422272952,Pavel Severa,PRodukujeme s.r.o.,642,1
101051231364600,Miroslav Zborovský - poslanec za JMK,Miroslav Zborovský - poslanec za JMK,620,5
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,619,3
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,586,2
103059308644099,Replastuj.cz,Replastuj.cz,570,10
93433992603,Hospodářské noviny,Hospodářské noviny,563,3
609246842426009,Rekonstrukce státu,Rekonstrukce státu,546,6
352991961225671,Zateplení zdarma,These ads ran without a disclaimer,532,2
1410403182565683,Petr Hladík,KDU-ČSL,527,1
192892890746298,Aerofilms,Aerofilms,524,1
731980267233834,AllatRa TV Česko-Slovensko,AllatRa TV Česko-Slovensko,506,2
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,493,7
100843142503124,ZjistiVíc.cz,Zjisti víc,489,7
119384121259027,Budoucnost Bydlení,These ads ran without a disclaimer,481,2
415472211798220,Prague Pride,Prague Pride z.s.,451,17
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,445,3
693725074166331,Naše zdravotnictví,Naše zdravotnictví,437,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,435,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,429,4
1956144064659620,BlueTV,Aliance pro budoucnost,412,9
236579762880347,Svaz průmyslu a dopravy ČR,These ads ran without a disclaimer,408,1
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,382,10
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,368,1
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",362,2
711658465662315,XTV,XTV,357,41
197010357446014,Ondřej Prokop,Ondrej Prokop,345,2
573004246504627,Bohéma,Bohéma,310,14
413012751897379,Šetři díky dotacím,These ads ran without a disclaimer,302,3
1458827397686128,Koalice Vlasta,Koalice Vlasta,295,4
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,291,4
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,276,2
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,258,4
579215965436046,JSNS,JSNS,252,2
1833777390242834,Centrum PANT,Centrum PANT,241,2
115543231631365,Smart Energy Forum,These ads ran without a disclaimer,236,2
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",220,9
114576478568822,Strom roku,Nadace Partnerství,218,1
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,212,1
119441777836709,CITYA mobility,CITYA mobility,201,6
204829789371435,"Pavel Václav Kohout, starosta Opatovic nad Labem",Konektor Digital,196,2
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,196,2
183496134175,Radio Prague,Český rozhlas,193,2
349564778485733,Students for Liberty CZ,Students for Liberty CZ,190,3
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,184,3
284944781875,EURACTIV.cz,EURACTIV.cz,174,6
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",171,1
204790179389399,RARE Racionální regulace,These ads ran without a disclaimer,169,1
966463226699666,Ceny Jana Opletala,"Díky, že můžem z. s.",155,1
1870450529906750,TERA.cz,TERA Systems s.r.o.,152,1
2106629662903134,Brno Brňankám a Brňanům,Brno Brňankám a Brňanům,147,2
107736952362788,Denik.to,Denik.to,145,2
