Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,9329,8
251656685576,KDU-ČSL,KDU-ČSL,8485,14
214827221987263,Andrej Babiš,Andrej Babiš,6604,3
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,2753,35
178362315106,European Parliament,European Parliament,2554,14
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,2219,2
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,1992,7
1956144064659620,BlueTV,Aliance pro budoucnost,1983,8
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,1679,2
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1678,2
114474108677288,Martin Kuba,Martin Kuba,1675,1
197010357446014,Ondřej Prokop,Ondrej Prokop,1610,10
55408246161,Amnesty International ČR,Amnesty International ČR,1428,4
315972808450196,ČSOB,ČSOB,1323,1
116936778126005,Marie Pošarová - SPD,Marie Pošarová - SPD,1220,2
173305846086912,Jiří Čunek,KDU-ČSL,1193,4
711658465662315,XTV,XTV,1151,42
100723801653101,Radek Kaňa I lídr pro všechny,Spolu MSK,1118,14
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,1097,24
2297075120544646,Spojenci pro kraj,JsmePRO! (Spojenci pro kraj),1060,2
1458139890966328,Rostislav Koštial,Pavel Mikulenka,1037,3
101587908186187,Zbyněk Sýkora,Zbyněk Sýkora,1037,1
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,1024,5
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,996,13
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",951,11
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,943,9
101591979523190,Oldřich Hájek,Oldřich Hájek,913,3
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,875,8
1469427909957890,Reportér magazín,Reportér magazín,868,21
221449021053250,Hlas pro Zlínský kraj,Hlas pro Zlínský kraj,852,4
120461304659141,O2 CZ,O2 Czech republic,847,1
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,828,2
340794862444046,K21 Zlínský kraj pro 21. století,K21 Zlínský kraj pro 21. století,808,12
112541503899043,Dárkyně-vajíček.cz,Iscare a.s.,781,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,749,4
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",736,14
226132580573947,Starostové pro Olomoucký kraj,Starostové pro Olomoucký kraj,668,12
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,664,11
253130661215661,Dobrá zpráva pro kraj,Sociální demokracie,632,8
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,602,2
107166057484330,Zelení pro kraj,Zelení pro kraj,555,15
693725074166331,Naše zdravotnictví,Naše zdravotnictví,554,4
605208513007852,Pavel Sehnal,Aliance pro budoucnost,496,8
113322746709049,Karel Havlíček,ANO,488,2
257529307701966,Jiří Pospíšil,TOP 09,482,5
105692521913578,David Šimek,David Šimek,474,14
105661855488883,Harmony Path,These ads ran without a disclaimer,468,1
162818673583954,Fotovoltaika zdarma,These ads ran without a disclaimer,459,4
364089260357085,STAN Plzeňský kraj,STAN Plzeňský kraj,408,4
100843142503124,ZjistiVíc.cz,Zjisti víc,396,2
809013272468388,Aliance pro rodinu,Aliance pro rodinu,389,1
284247164921991,Piráti Kraj Vysočina,Česká pirátská strana,376,4
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,376,5
137301989386,Aktuálně.cz,Aktuálně.cz,371,2
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,363,11
103059308644099,Replastuj.cz,Replastuj.cz,361,4
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,346,4
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,342,4
355550584307322,Ivo Mareš,ODS - Olomouc,340,6
127355564021146,Knihkupectví Luxor,"Euromedia Group, a.s.",339,3
258989695009,Starostové pro Liberecký kraj,Starostové pro Liberecký kraj,319,3
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),309,1
278259998698281,Jiří Smetana - kandidát do Senátu za Chomutovsko,Jiří Smetana - kandidát do Senátu za Chomutovsko,308,1
145721105297433,Hana Pospíšilíková,Hana Pospíšilíková,297,11
189097755083174,Miroslav Balatka - senátor,Miroslav Balatka - senátor,295,4
2110017375753306,"MUDr. Raduan Nwelati, senátor","MUDr. Raduan Nwelati, senátor",291,2
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,269,2
105236994759359,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,252,1
799083753454179,Voxpot,Voxpot z. ú.,249,6
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",248,1
103567498863549,Ecoista,Ecoista,240,2
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,240,1
443133249062600,STAN Jihočeský kraj,STAN Jihočeský kraj,229,2
252723251252904,Pavel Šotola,Pavel Šotola,227,14
579215965436046,JSNS,JSNS,224,6
229294384295513,"Přemysl Rabas, senátor",SEN 21,214,1
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",214,1
100761461345420,Hana Ančincová - statutární náměstkyně hejtmana Zlínského kraje,Česká pirátská strana,210,3
100913275009934,Radim Holiš I Hejtman Zlínského kraje,Radim Holiš,205,1
133508726699512,Finmag,"NextPage Media, s.r.o.",204,12
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",201,5
280617905401953,Alexandra Udženija,Občanská demokratická strana,201,3
397919187215,Evropská komise v ČR,Evropská komise v ČR,200,2
100760001626922,Martin Sedeke,Martin Sedeke,195,2
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,195,1
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",194,5
290159387524447,Miroslav Bárta,STAROSTOVÉ A NEZÁVISLÍ,191,2
355004424357828,Spolu pro lidi a krajinu,Strana zelených,189,3
992961290717515,Pavel Karpíšek,Pavel Karpíšek,186,6
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,184,1
206630153142726,Marek Výborný,KDU-ČSL,182,3
707458719329186,Starostové Praha,Starostové a nezávislí,180,7
2068226376787023,Piráti Praha 12,Česká pirátská strana,180,2
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",172,15
223117541065037,Karel Janeček,Karel Janeček,172,1
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,168,4
413781585866108,Zuzana Böhmová - místostarostka Prahy 11,Česká pirátská strana,167,2
111152388465014,"Ivana Solařová - kandidátka na hejtmanku za hnutí ANO, starostka Znojma",ANO 2011,156,1
204829789371435,"Pavel Václav Kohout, starosta Opatovic nad Labem",Konektor Digital,153,5
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Česká pirátská strana,152,3
341109722420138,Vysočina v dobrých rukou,"Frey Consulting, s.r.o.",151,2
