Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",14315,82
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,13861,15
341564839045337,Čtyřkoalice,Starostové a nezávislí,7379,23
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,6350,17
100674998195047,Hlas Moravy,Zelení - Jihomoravský kraj,4724,6
1681478228766601,Jan Grolich I Hejtman JMK,KDU-ČSL,4464,25
100505211433010,Hejtmanka Petra Pecková,STAROSTOVÉ A NEZÁVISLÍ,4017,17
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,3886,11
282765711734893,Piráti Moravskoslezský kraj,Piráti Moravskoslezský kraj,3828,14
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,3476,11
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,2895,9
268588983221478,Rudolf Cogan - kandidát na hejtmana,Starostové a nezávislí,2586,3
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,2564,52
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,2404,6
253130661215661,Dobrá zpráva pro kraj,Sociální demokracie,2296,10
1458139890966328,Rostislav Koštial,Pavel Mikulenka,2153,6
197010357446014,Ondřej Prokop,Ondrej Prokop,1951,13
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,1784,78
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1763,25
214827221987263,Andrej Babiš,Andrej Babiš,1759,2
315972808450196,ČSOB,ČSOB,1740,4
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1729,12
161396423900274,Piráti Pardubický kraj,Česká pirátská strana,1605,8
111152388465014,"Ivana Solařová - kandidátka na hejtmanku za hnutí ANO, zastupitelka Znojma",ANO 2011,1589,4
1956144064659620,BlueTV,Aliance pro budoucnost,1554,9
114474108677288,Martin Kuba,Martin Kuba,1521,1
241270839070177,Juraj Thoma do Senátu,STAROSTOVÉ A NEZÁVISLÍ,1488,9
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,1465,6
101591979523190,Oldřich Hájek,Oldřich Hájek,1451,4
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs - Radní Plzně,1418,2
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",1413,21
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,1376,3
101429731974678,Piráti Jihomoravský kraj,DRUŽINA s.r.o.,1321,12
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1276,9
334203283397849,Martin Bednář pro Ostravu,ANO 2011,1246,4
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,1166,3
112541503899043,Dárkyně-vajíček.cz,Iscare a.s.,1134,4
476705242720084,MUDr. Miloslav Janulík - poslanec a kandidát do Senátu,Politické hnutí ANO 2011,1119,6
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,1103,17
189453853156222,"Ondřej Dostál - zdraví, právo, spravedlnost","Ondřej Dostál - zdraví, právo, spravedlnost",1040,1
118797678145782,ODS Zlínský kraj,ODS Zlínský kraj,1023,2
164062240456361,Svatopluk Němeček,Magico Marketing s.r.o.,1021,1
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková - poslankyně,1016,2
122348331158908,Piráti Olomoucký kraj,Česká pirátská strana,987,7
2297075120544646,Spojenci pro kraj,JsmePRO! (Spojenci pro kraj),940,2
117330538358428,KDU-ČSL Vysočina,Krajská organizace KDU-ČSL Vysočina,917,6
163179013855806,Sociální demokracie Jihomoravský kraj,Sociální demokracie Jihomoravský kraj,915,1
278781882181636,Jihočeši 2012,Jihočeši 2012,867,3
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,865,9
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,852,1
100238859486283,Karin Podivinská - kandidátka do Senátu a náměstkyně primátorky města Brna,Karin Podivinská - kandidátka do Senátu a náměstkyně primátorky města Brna,851,3
1771562699724929,Ondřej Lochman,Ondřej Lochman,851,5
330082643514337,Robert Baxa,Robert Baxa,829,5
178362315106,European Parliament,European Parliament,828,8
2110017375753306,"MUDr. Raduan Nwelati, senátor","MUDr. Raduan Nwelati, senátor",826,7
1437561026464333,Patrik Kunčar,KDU-ČSL,824,15
226132580573947,Starostové pro Olomoucký kraj,Starostové pro Olomoucký kraj,812,15
280617905401953,Alexandra Udženija,Občanská demokratická strana,803,7
424114981002397,Český rozhlas Plus,Český rozhlas,771,9
55408246161,Amnesty International ČR,Amnesty International ČR,763,6
113875917058636,Staň se náhradním rodičem,M-DESIGN - Martin Samek,755,1
1600005766955141,Svoboda a přímá demokracie Ústecký kraj - SPD,Svoboda a přímá demokracie (SPD),747,1
105692521913578,David Šimek,David Šimek,731,24
252723251252904,Pavel Šotola,Pavel Šotola,715,25
105236994759359,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,695,3
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",657,3
290159387524447,Miroslav Bárta,STAROSTOVÉ A NEZÁVISLÍ,646,1
340794862444046,K21 Zlínský kraj pro 21. století,K21 Zlínský kraj pro 21. století,643,11
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",641,8
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,635,5
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,629,2
251656685576,KDU-ČSL,KDU-ČSL,629,25
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),620,1
352991961225671,Zateplení zdarma,These ads ran without a disclaimer,590,2
107166057484330,Zelení pro kraj,Zelení pro kraj,578,19
693725074166331,Naše zdravotnictví,Naše zdravotnictví,556,4
173305846086912,Jiří Čunek,Jiří Čunek,556,4
609246842426009,Rekonstrukce státu,Rekonstrukce státu,543,3
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,530,10
126192198099,Richard Vereš,ANO,521,3
221449021053250,Hlas pro Zlínský kraj,Hlas pro Zlínský kraj,520,3
108256752103532,Josef Soumar - místostarosta Písku,Josef Soumar - místostarosta Písku,516,2
1386439704902726,Piráti Zlínský kraj,Česká pirátská strana,516,6
284247164921991,Piráti Kraj Vysočina,Česká pirátská strana,506,2
282524678515642,Hart Heidy,These ads ran without a disclaimer,487,1
278259998698281,Jiří Smetana - kandidát do Senátu za Chomutovsko,Jiří Smetana - kandidát do Senátu za Chomutovsko,487,3
397919187215,Evropská komise v ČR,Evropská komise v ČR,460,3
181682098362773,DICK-TATOR,DICK-TATOR,454,7
731980267233834,AllatRa TV Česko-Slovensko,AllatRa TV Česko-Slovensko,453,3
100723801653101,Radek Kaňa I lídr pro všechny,Spolu MSK,450,12
605208513007852,Pavel Sehnal,Aliance pro budoucnost,425,7
110199885033988,SPOLU pro Frýdek-Místek,SPOLU pro Frýdek-Místek,417,4
281732115013900,Hlas pro náš kraj,SOCDEM,416,3
371102969577848,Spojenci24 s vámi,Spojenci24 s vámi,413,6
101051231364600,Miroslav Zborovský - poslanec za JMK,Miroslav Zborovský - poslanec za JMK,411,2
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",408,5
105317285145450,Martin Rybár,PRO PLZEŇ,405,5
100851355204691,Štefan Drozd - starosta,Štefan Drozd - starosta,403,2
326296297718790,Marketa Sichtarova,Markéta Šichtařová,402,9
196776900726766,Michaela Matoušková - STAN pro Pardubický kraj,STAROSTOVÉ A NEZÁVISLÍ,401,1
103567498863549,Ecoista,Ecoista,400,5
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,396,4
229294384295513,"Přemysl Rabas, senátor",SEN 21,374,1
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,371,10
245915525601678,Lukáš Wagenknecht - váš senátor,Česká pirátská strana,362,3
336346979568723,Eva Zažímalová,Občanská demokratická strana,357,2
101587908186187,Zbyněk Sýkora do Senátu,Zbyněk Sýkora,356,1
711658465662315,XTV,XTV,352,34
119384121259027,Budoucnost Bydlení,These ads ran without a disclaimer,342,4
376429912214135,Miroslav Kroc - kandidát do Senátu 2024,Miroslav Kroc - kandidát do Senátu 2024,340,2
799083753454179,Voxpot,Voxpot z. ú.,330,3
364089260357085,STAN Plzeňský kraj,STAN Plzeňský kraj,320,5
