Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",15599,91
341564839045337,Čtyřkoalice,Starostové a nezávislí,9448,26
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,7436,16
282765711734893,Piráti Moravskoslezský kraj,Piráti Moravskoslezský kraj,6222,18
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,5373,6
1681478228766601,Jan Grolich I Hejtman JMK,KDU-ČSL,5083,22
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,3516,26
197010357446014,Ondřej Prokop,Ondrej Prokop,3064,14
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,2982,14
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,2566,10
214827221987263,Andrej Babiš,Andrej Babiš,2361,5
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,2327,13
1458139890966328,Rostislav Koštial,Pavel Mikulenka,2255,6
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",2242,20
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",2169,7
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,2109,7
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,2088,93
100674998195047,Hlas Moravy,Zelení - Jihomoravský kraj,2079,5
334203283397849,Martin Bednář pro Ostravu,ANO 2011,1993,3
100505211433010,Hejtmanka Petra Pecková,STAROSTOVÉ A NEZÁVISLÍ,1993,10
253130661215661,Dobrá zpráva pro kraj,Sociální demokracie,1933,9
241270839070177,Juraj Thoma do Senátu,STAROSTOVÉ A NEZÁVISLÍ,1842,14
111152388465014,"Ivana Solařová - kandidátka na hejtmanku za hnutí ANO, zastupitelka Znojma",ANO 2011,1807,6
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,1806,3
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1730,42
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,1696,3
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1565,6
161396423900274,Piráti Pardubický kraj,Česká pirátská strana,1430,11
315972808450196,ČSOB,ČSOB,1367,3
1956144064659620,BlueTV,Aliance pro budoucnost,1344,8
122348331158908,Piráti Olomoucký kraj,Česká pirátská strana,1342,12
105692521913578,David Šimek,David Šimek,1269,76
164062240456361,Svatopluk Němeček,Magico Marketing s.r.o.,1237,2
605208513007852,Pavel Sehnal,Aliance pro budoucnost,1197,17
340794862444046,K21 Zlínský kraj pro 21. století,K21 Zlínský kraj pro 21. století,1180,15
290159387524447,Miroslav Bárta,STAROSTOVÉ A NEZÁVISLÍ,1164,1
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,1153,3
1437561026464333,Patrik Kunčar,KDU-ČSL,1148,22
476705242720084,MUDr. Miloslav Janulík - poslanec a kandidát do Senátu,Politické hnutí ANO 2011,1110,2
280617905401953,Alexandra Udženija,Občanská demokratická strana,1107,8
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,1064,17
268588983221478,Rudolf Cogan - kandidát na hejtmana,Starostové a nezávislí,1032,4
2110017375753306,"MUDr. Raduan Nwelati, senátor","MUDr. Raduan Nwelati, senátor",1022,9
118797678145782,ODS Zlínský kraj,ODS Zlínský kraj,1008,3
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1003,18
196776900726766,Michaela Matoušková - STAN pro Pardubický kraj,STAROSTOVÉ A NEZÁVISLÍ,995,1
112541503899043,Dárkyně-vajíček.cz,Iscare a.s.,979,4
288627030991926,Jiří Řehák,SEN 21,959,1
281732115013900,Hlas pro náš kraj,SOCDEM,946,5
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,943,11
1771562699724929,Ondřej Lochman,Ondřej Lochman,910,7
101587908186187,Zbyněk Sýkora do Senátu,Zbyněk Sýkora,865,2
178362315106,European Parliament,European Parliament,837,5
226132580573947,Starostové pro Olomoucký kraj,Starostové pro Olomoucký kraj,809,15
1600005766955141,Svoboda a přímá demokracie Ústecký kraj - SPD,Svoboda a přímá demokracie (SPD),786,1
173305846086912,Jiří Čunek,Jiří Čunek,784,6
330082643514337,Robert Baxa,Robert Baxa,770,4
424114981002397,Český rozhlas Plus,Český rozhlas,755,9
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,739,5
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,681,12
100873939504989,PRO NÁŠ KRAJ,PRO PLZEŇ,673,9
114474108677288,Martin Kuba,Martin Kuba,667,2
252723251252904,Pavel Šotola,Pavel Šotola,662,40
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,651,3
284247164921991,Piráti Kraj Vysočina,Česká pirátská strana,649,3
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,649,4
251656685576,KDU-ČSL,KDU-ČSL,626,25
278781882181636,Jihočeši 2012,Jihočeši 2012,612,2
341109722420138,Vysočina v dobrých rukou,"Frey Consulting, s.r.o.",610,6
117330538358428,KDU-ČSL Vysočina,Krajská organizace KDU-ČSL Vysočina,600,3
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,589,4
126192198099,Richard Vereš,ANO,576,2
113875917058636,Staň se náhradním rodičem,M-DESIGN - Martin Samek,567,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,556,5
693725074166331,Naše zdravotnictví,Naše zdravotnictví,547,4
107166057484330,Zelení pro kraj,Zelení pro kraj,547,21
181682098362773,DICK-TATOR,DICK-TATOR,529,6
278259998698281,Jiří Smetana - kandidát do Senátu za Chomutovsko,Jiří Smetana - kandidát do Senátu za Chomutovsko,526,2
107701908581977,Radek Scherfer,Radek Scherfer,511,2
101591979523190,Oldřich Hájek,Oldřich Hájek,510,2
290464181002849,Koalice pro Pardubický kraj,Koalice pro Pardubický kraj,491,30
108256752103532,Josef Soumar - místostarosta Písku,Josef Soumar - místostarosta Písku,488,2
632369483479043,Jan Hrnčíř - SPD,Jan Hrnčíř - SPD,483,1
731980267233834,AllatRa TV Česko-Slovensko,AllatRa TV Česko-Slovensko,463,4
397919187215,Evropská komise v ČR,Evropská komise v ČR,454,3
100723801653101,Radek Kaňa I lídr pro všechny,Spolu MSK,437,12
113322746709049,Karel Havlíček,ANO,435,1
112063437174893,"Ivo Slavotínek, náměstek hejtmana OK","Ivo Slavotínek, náměstek hejtmana OK",432,8
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",422,5
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,417,2
211835588951012,"Bohuslav Svoboda, primátor hl. m. Prahy",Občanská demokratická strana,406,2
101429731974678,Piráti Jihomoravský kraj,DRUŽINA s.r.o.,406,12
318669934660466,Jan Korda,TOP 09,403,1
103567498863549,Ecoista,Ecoista,378,4
106721088273276,Hana Naiclerová - do Senátu,Hana Naiclerová - do Senátu,374,5
55408246161,Amnesty International ČR,Amnesty International ČR,371,3
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,371,8
711658465662315,XTV,XTV,363,37
326296297718790,Marketa Sichtarova,Markéta Šichtařová,358,7
336346979568723,Eva Zažímalová,Občanská demokratická strana,351,2
245915525601678,Lukáš Wagenknecht - váš senátor,Česká pirátská strana,348,3
1386439704902726,Piráti Zlínský kraj,Česká pirátská strana,344,5
221449021053250,Hlas pro Zlínský kraj,Hlas pro Zlínský kraj,342,2
384187235387895,Alena Schillerová,ANO,318,1
364089260357085,STAN Plzeňský kraj,STAN Plzeňský kraj,316,4
799083753454179,Voxpot,Voxpot z. ú.,314,3
110199885033988,SPOLU pro Frýdek-Místek,SPOLU pro Frýdek-Místek,310,3
105236994759359,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,309,2
270332350585308,3PK - Pro prosperující Pardubický kraj,3PK,309,3
104301308973100,Zuzana Klusová - politička,Zuzana Klusová - politička,299,1
105317285145450,Martin Rybár,PRO PLZEŇ,290,3
112063685472868,KDU-ČSL Karlovarský kraj,Krajská organizace Karlovarského kraje KDU-ČSL,288,1
145721105297433,Hana Pospíšilíková,Hana Pospíšilíková,287,7
100761461345420,Hana Ančincová - statutární náměstkyně hejtmana Zlínského kraje,Česká pirátská strana,280,5
251448281377394,SNK1 - Starostové našeho kraje,KDU-ČSL,280,1
1469427909957890,Reportér magazín,Reportér magazín,274,2
100156851562751,Lena Mlejnková,Starostové pro Liberecký kraj,273,4
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,266,2
416970502094774,Jarda Chalupský,Chalupský,265,1
200800880372384,Nový Prostor,"Nový Prostor, z.ú.",262,3
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,257,2
305841779280815,Standa Balík do Senátu,Stanislav Balík,255,2
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,255,6
100913275009934,Radim Holiš I Hejtman Zlínského kraje,Radim Holiš,244,1
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",244,1
1094454530733590,KLDR živě: Za 38. rovnoběžkou,These ads ran without a disclaimer,241,1
100851355204691,Štefan Drozd - starosta,Štefan Drozd - starosta,240,2
121414737897090,"LEXUM - oční kliniky, ambulance, optiky","LEXUM - oční kliniky, ambulance, optiky",239,1
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,236,5
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,232,11
992961290717515,Pavel Karpíšek,Pavel Karpíšek,231,7
119441777836709,CITYA mobility,CITYA mobility,229,6
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",227,2
271054846258904,Praha 3,Městská část Praha 3,227,5
371102969577848,Spojenci24 s vámi,Spojenci24 s vámi,224,4
1889377324515249,Praha 1,Úřad městské části Praha 1,217,3
162620837267478,Jan Bartošek,Jan Bartošek,215,5
103812268872300,Tomáš Rada - starosta Rokycan - kandidát do Senátu 2024,PRO Plzeň,204,2
100843142503124,ZjistiVíc.cz,Zjisti víc,203,3
189097755083174,Miroslav Balatka - senátor,Miroslav Balatka - senátor,198,8
100760001626922,Martin Sedeke,Martin Sedeke,197,2
351682148030970,Dominik Hašek - kandidát do Senátu,TOP 09,196,2
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,194,3
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,193,1
609246842426009,Rekonstrukce státu,Rekonstrukce státu,188,2
581919708494005,Starostové pro Zlínský kraj,STAROSTOVÉ A NEZÁVISLÍ,185,2
108254295004217,Jdeme o krok dál,Jdeme o krok dál,178,1
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",174,1
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s.r.o.,173,2
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",173,7
100275622515253,Michal Kortyš,Michal Kortyš,170,1
