Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,33917,31
109323929038,Česká pirátská strana,Česká pirátská strana,33556,54
648648261893473,Stačilo,Komunistická strana Čech a Moravy,29792,20
102845669064210,Danuše Nerudová,STAROSTOVÉ A NEZÁVISLÍ,28958,27
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,27457,21
214827221987263,Andrej Babiš,Andrej Babiš,27009,20
120343698070515,Liberální institut,Liberální institut,25784,8
100201752249169,Spolu21,Občanská demokratická strana,19159,25
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",16824,6
100981095684030,Lenka Helena Koenigsmark,SEN 21,16140,12
178362315106,European Parliament,European Parliament,15187,14
105002754733933,Matěj Gregor • Svobodní,Svobodní,14293,10
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,14277,207
490930117644709,Lubomír Zaorálek,Sociální demokracie,12881,14
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu,12424,11
1401321553476901,Jan Farský,STAROSTOVÉ A NEZÁVISLÍ,11922,5
210778132327279,Prima,Prima,11163,2
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,10966,29
1395881230682843,Luděk Niedermayer,TOP 09,10494,16
109014911323689,Martin Exner,STAROSTOVÉ A NEZÁVISLÍ,9888,27
1422617594662590,Petr Mach,SPD a Trikolora,8924,39
189453853156222,"Ondřej Dostál - zdraví, právo, spravedlnost","Ondřej Dostál - zdraví, právo, spravedlnost",8172,12
884837951550237,"Ondřej Kolář, poslanec z Prahy 6",TOP 09,7588,20
43855944703,Svobodní,Svobodní,7512,52
273367223021327,Veronika Vrecionová,Občanská demokratická strana,6788,4
100793736209591,Česká republika na 1. místě,Česká republika na 1. místě!,6782,1
1220066088147062,Ondřej Krutílek,Občanská demokratická strana,6481,3
1736314393286607,Klára Dostálová,ANO,6366,5
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,6291,78
107814901486149,Lucie Potůčková,STAROSTOVÉ A NEZÁVISLÍ,6258,26
507538479338658,Zuzana Majerová,Zuzana Majerová,5836,43
300226419829971,Zemědělci Jandejsek a Dubravská - Stačilo,Zemědělci Jandejsek a Dubravská - Stačilo,5345,14
733410133337387,Michaela Šojdrová,KDU-ČSL,5215,105
90002267161,TOP 09,TOP 09,5181,63
995938427265360,Marcel Kolaja,Marcel Kolaja,5121,19
141366725876424,European Greens,European Greens,5083,11
2108659169383946,František Talíř,KDU-ČSL,4508,8
285076764698162,Adam Trunečka - kandidát do Evropského parlamentu,Starostové a nezávislí,4292,5
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",4247,34
133523377350276,Jaroslav Bžoch,Jaroslav Bžoch,4121,5
317802208282505,Alexandr Vondra,ODS - Občanská demokratická strana,4021,4
104315995914919,Lukáš Řádek - náměstek primátorky,TOP 09,3715,5
317530692148022,Evropa v datech,Evropa v datech,3666,4
466459903794526,MUDr. Ivan David,Svoboda a přímá demokracie,3619,17
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,3526,3
