Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
116445271562547,Dárek,Nadační fond pro Ukrajinu,8467,2
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,7086,93
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,6428,34
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",6412,23
487445514669670,Petr Fiala,Občanská demokratická strana,4454,5
187407575190610,Adam Scheinherr,PRAHA SOBĚ,3456,2
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,3390,2
181682098362773,DICK-TATOR,DICK-TATOR,3182,7
134019826669125,Česká divočina,Hnutí DUHA,2928,9
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",2410,17
1679933578972328,Obnovitelně.cz,Obnovitelně.cz,2201,9
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,1987,8
2214398435317853,CNN Prima NEWS,FTV Prima,1673,1
1469427909957890,Reportér magazín,Reportér magazín,1606,7
2019114464985347,Chyťte Bureše,Chyťte Bureše,1576,2
736600316444348,Mike Hall,These ads ran without a disclaimer,1522,2
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Pavel Dobeš • místostarosta Prahy 3,1454,4
1094454530733590,KLDR živě: Za 38. rovnoběžkou,KLDR živě: Za 38. rovnoběžkou,1432,1
90002267161,TOP 09,TOP 09,1352,3
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,1285,2
424114981002397,Český rozhlas Plus,Český rozhlas,1212,31
1956144064659620,BlueTV,Aliance pro budoucnost,1191,6
214827221987263,Andrej Babiš,Andrej Babiš,1166,4
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1165,21
55408246161,Amnesty International ČR,Amnesty International ČR,1119,8
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1114,5
206630153142726,Marek Výborný,KDU-ČSL,980,8
157741540937883,CARE Česká republika,CARE Česká republika,971,13
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),929,1
158980731475210,Nina Spitalnikova,Nina Spitalnikova,918,1
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",900,1
117823623864,Transparency International ČR,Transparency International ČR,871,4
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,871,6
102593189144504,Karolína Kubisková,Karolína Kubisková,869,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,862,1
107736952362788,Denik.to,Denik.to,826,8
197010357446014,Ondřej Prokop,Ondrej Prokop,822,5
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",807,16
139379141293,Paměť národa,"Post Bellum, z.ú.",749,4
111107168256877,Karel Dvořák,Karel Dvořák,729,2
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,711,2
523450094407778,Marek Ženíšek,TOP 09,614,4
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,608,4
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,606,2
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",563,9
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,559,8
60516116431,Člověk v tísni,These ads ran without a disclaimer,476,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,461,3
711658465662315,XTV,XTV,426,24
40583438943,NESEHNUTÍ,NESEHNUTÍ,414,4
693725074166331,Naše zdravotnictví,Naše zdravotnictví,408,3
38492561701,AutoMat,"AutoMat, z.s.",406,5
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,396,2
177139666120181,Vlastimil Válek,TOP 09,387,2
415472211798220,Prague Pride,Prague Pride z.s.,380,7
111210916534,Příběhy bezpráví,Příběhy bezpráví,371,4
103567498863549,Ecoista,Ecoista,362,5
100258505300069,Za bydlení,These ads ran without a disclaimer,343,1
351328815012336,Milan Krajča,Milan Krajča,323,1
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,317,4
1812098778828241,Ostravak,"Ostravak, politické hnutí",312,2
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",310,15
426667000534079,"Kamila Bláhová, starostka a poslankyně","Kamila Bláhová, starostka a poslankyně",307,3
100843142503124,Podcast Zjisti víc,Zjisti víc,294,4
1962450550674040,TVarchitect.com,Living Media s.r.o.,289,3
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,285,2
412701961936068,ZaridimeDotace,These ads ran without a disclaimer,282,1
687843237907830,Mladé Pirátstvo,Česká pirátská strana,260,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",242,1
707458719329186,Starostové Praha,Starostové a nezávislí,235,1
609246842426009,Rekonstrukce státu,Rekonstrukce státu,234,4
119441777836709,CITYA mobility,CITYA mobility,233,6
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),220,1
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,218,2
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,208,1
1410403182565683,Petr Hladík,KDU-ČSL,203,4
121414737897090,"LEXUM - oční kliniky, ambulance, optiky","LEXUM - oční kliniky, ambulance, optiky",198,1
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,197,3
128758673882866,Václav Láska - Právo s Láskou,SEN 21,192,1
