Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,9892,24
341564839045337,Čtyřkoalice,Starostové a nezávislí,8085,47
2277494545898464,The Eco Experts,These ads ran without a disclaimer,6129,1
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,3434,35
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",3347,52
1458139890966328,Rostislav Koštial,Pavel Mikulenka,3271,6
371102969577848,Spojenci24 s vámi,Spojenci24 s vámi,3228,9
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,3222,13
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,3088,6
241270839070177,Juraj Thoma do Senátu,STAROSTOVÉ A NEZÁVISLÍ,3016,13
352991961225671,Zateplení zdarma,These ads ran without a disclaimer,2886,9
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,2837,10
119384121259027,Budoucnost Bydlení,These ads ran without a disclaimer,2793,14
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,2612,22
197010357446014,Ondřej Prokop,Ondrej Prokop,2572,10
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,2483,103
315972808450196,ČSOB,ČSOB,2442,4
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,2409,15
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2291,10
173305846086912,Jiří Čunek,Jiří Čunek,2235,10
1681478228766601,Jan Grolich I Hejtman JMK,KDU-ČSL,2208,19
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,2168,1
214827221987263,Andrej Babiš,Andrej Babiš,2123,4
105692521913578,David Šimek,David Šimek,2106,62
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",2037,21
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,2032,6
384187235387895,Alena Schillerová,ANO,1898,3
253130661215661,Dobrá zpráva pro kraj,Sociální demokracie,1870,12
100674998195047,Hlas Moravy,Zelení - Jihomoravský kraj,1775,4
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",1762,13
334203283397849,Martin Bednář pro Ostravu,ANO 2011,1731,3
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1695,4
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,1636,2
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1621,20
122348331158908,Piráti Olomoucký kraj,Česká pirátská strana,1568,14
100279308789747,SPOLU pro Liberecký kraj,PRodukujeme s.r.o.,1548,1
2110017375753306,"MUDr. Raduan Nwelati, senátor","MUDr. Raduan Nwelati, senátor",1499,5
226132580573947,Starostové pro Olomoucký kraj,Starostové pro Olomoucký kraj,1490,15
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1460,2
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,1388,6
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1385,5
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,1335,5
100505211433010,Hejtmanka Petra Pecková,STAROSTOVÉ A NEZÁVISLÍ,1334,6
318669934660466,Jan Korda,TOP 09,1322,2
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1262,4
280617905401953,Alexandra Udženija,Občanská demokratická strana,1243,8
441371052635518,Peter Harvánek - veřejný profil,Peter Harvánek - veřejný profil,1194,4
944358442253364,Jihočeský kraj - oficiální,Jihočeský kraj - oficiální,1182,6
282765711734893,Piráti Moravskoslezský kraj,Piráti Moravskoslezský kraj,1164,4
111152388465014,"Ivana Solařová - kandidátka na hejtmanku za hnutí ANO, zastupitelka Znojma",ANO 2011,1160,4
476705242720084,MUDr. Miloslav Janulík - poslanec a kandidát do Senátu,Politické hnutí ANO 2011,1156,6
322507680956575,NÁŠ KRAJ NÁŠ KRAJ,NÁŠ KRAJ NÁŠ KRAJ - SOCDEM,1146,8
1771562699724929,Ondřej Lochman,Ondřej Lochman,1144,6
107701908581977,Radek Scherfer,Radek Scherfer,1143,2
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,1140,16
115802229102602,Magdalena Davis,Zelení - Strana zelených,1082,15
181682098362773,DICK-TATOR,DICK-TATOR,1078,6
101429731974678,Piráti Jihomoravský kraj,DRUŽINA s.r.o.,1050,9
118797678145782,ODS Zlínský kraj,ODS Zlínský kraj,1041,3
164062240456361,Svatopluk Němeček,Magico Marketing s.r.o.,1002,4
332418787330819,VOK - Volba pro kraj,VOK Volba pro kraj,1002,6
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),984,2
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,974,3
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,963,6
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,961,2
101591979523190,Oldřich Hájek,Oldřich Hájek,954,3
270332350585308,3PK - Pro prosperující Pardubický kraj,3PK,944,20
2297075120544646,Spojenci pro kraj,JsmePRO! (Spojenci pro kraj),932,1
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",929,7
280411075659709,Marek Hilšer,Marek Hilšer do Senátu,917,1
268588983221478,Rudolf Cogan - kandidát na hejtmana,Starostové a nezávislí,912,4
648648261893473,Stačilo,Komunistická strana Čech a Moravy,906,1
278259998698281,Jiří Smetana - kandidát do Senátu za Chomutovsko,Jiří Smetana - kandidát do Senátu za Chomutovsko,877,5
297228640376151,Sociální demokracie • Zlínský kraj,SOCDEM Zlínský kraj,855,4
112541503899043,Dárkyně-vajíček.cz,Iscare a.s.,818,4
290464181002849,Koalice pro Pardubický kraj,Koalice pro Pardubický kraj,817,10
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,811,10
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",795,4
55408246161,Amnesty International ČR,Amnesty International ČR,786,6
443133249062600,STAN Jihočeský kraj,STAN Jihočeský kraj,786,19
100873939504989,PRO NÁŠ KRAJ,PRO PLZEŇ,779,14
