Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
178362315106,European Parliament,European Parliament,15202,40
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,12702,12
102845669064210,Danuše Nerudová,STAROSTOVÉ A NEZÁVISLÍ,10002,19
147547541961576,Council of the European Union,Council of the European Union,8322,8
109144501836190,IOM Czechia,IOM Czechia,7032,11
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,6747,59
490930117644709,Lubomír Zaorálek,Sociální demokracie,6231,5
648648261893473,Stačilo,Komunistická strana Čech a Moravy,5544,5
1422617594662590,Petr Mach,SPD a Trikolora,4752,18
237070732827050,Slavíme 25 let ČR v NATO,"DALEKOHLEĎ,z.ú.",4693,33
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,4445,8
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,4300,12
100981095684030,Lenka Helena Koenigsmark,SEN 21,3958,11
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,3798,6
1679933578972328,Obnovitelně.cz,Obnovitelně.cz,3721,6
1401321553476901,Jan Farský,STAROSTOVÉ A NEZÁVISLÍ,3381,6
397919187215,Evropská komise v ČR,Evropská komise v ČR,3352,21
111041662264882,Sociální demokracie,Sociální demokracie,3267,8
109323929038,Česká pirátská strana,Česká pirátská strana,3174,20
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu,2767,6
251656685576,KDU-ČSL,KDU-ČSL,2703,9
1395881230682843,Luděk Niedermayer,TOP 09,2522,7
884837951550237,"Ondřej Kolář, poslanec z Prahy 6",TOP 09,2471,12
90002267161,TOP 09,TOP 09,2257,41
1220066088147062,Ondřej Krutílek,Občanská demokratická strana,1964,5
273367223021327,Veronika Vrecionová,Občanská demokratická strana,1928,3
43855944703,Svobodní,Svobodní,1853,27
317802208282505,Alexandr Vondra,ODS - Občanská demokratická strana,1852,4
100201752249169,Spolu21,Občanská demokratická strana,1841,5
214827221987263,Andrej Babiš,Andrej Babiš,1700,1
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1601,7
197010357446014,Ondřej Prokop,Ondrej Prokop,1594,8
