Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",33840,12
116445271562547,Dárek,Nadační fond pro Ukrajinu,10318,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,8816,39
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,6914,94
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",6889,25
487445514669670,Petr Fiala,Občanská demokratická strana,4284,4
134019826669125,Česká divočina,Hnutí DUHA,4148,8
214827221987263,Andrej Babiš,Andrej Babiš,3836,5
872454636138704,OBRAZ - Obránci zvířat,OBRAZ - Obránci zvířat,3660,156
181682098362773,DICK-TATOR,DICK-TATOR,3309,12
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",3097,22
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",3072,8
187407575190610,Adam Scheinherr,PRAHA SOBĚ,2488,2
2019114464985347,Chyťte Bureše,Chyťte Bureše,2013,2
117823623864,Transparency International ČR,Transparency International ČR,1894,7
424114981002397,Český rozhlas Plus,Český rozhlas,1696,31
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",1627,5
2214398435317853,CNN Prima NEWS,FTV Prima,1567,1
90002267161,TOP 09,TOP 09,1555,3
197010357446014,Ondřej Prokop,Ondrej Prokop,1369,6
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1363,22
1094454530733590,KLDR živě: Za 38. rovnoběžkou,KLDR živě: Za 38. rovnoběžkou,1341,1
55408246161,Amnesty International ČR,Amnesty International ČR,1309,11
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1297,21
1469427909957890,Reportér magazín,Reportér magazín,1237,6
523450094407778,Marek Ženíšek,TOP 09,1218,5
251656685576,KDU-ČSL,KDU-ČSL,1164,8
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,1054,1
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1010,1
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,991,2
102593189144504,Karolína Kubisková,Karolína Kubisková,941,1
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,935,6
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",922,10
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,916,3
157741540937883,CARE Česká republika,CARE Česká republika,896,7
107736952362788,Denik.to,Denik.to,892,8
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,872,1
103059308644099,Replastuj.cz,Replastuj.cz,835,5
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Pavel Dobeš • místostarosta Prahy 3,815,3
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,811,3
158980731475210,Nina Spitalnikova,Nina Spitalnikova,769,1
1401321553476901,Jan Farský,"MEP Jan Farský, Group of the European People's Party in the European Parliament",762,2
280617905401953,Alexandra Udženija,Občanská demokratická strana,730,2
139379141293,Paměť národa,"Post Bellum, z.ú.",720,4
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,683,2
415472211798220,Prague Pride,Prague Pride z.s.,644,5
40583438943,NESEHNUTÍ,NESEHNUTÍ,638,8
693725074166331,Naše zdravotnictví,Naše zdravotnictví,617,3
128758673882866,Václav Láska - Právo s Láskou,SEN 21,607,1
609246842426009,Rekonstrukce státu,Rekonstrukce státu,588,4
38492561701,AutoMat,"AutoMat, z.s.",584,6
111210916534,Příběhy bezpráví,Příběhy bezpráví,576,4
103567498863549,Ecoista,Ecoista,566,5
101954531415600,Lukáš Vlček • ministr průmyslu a obchodu,Lukáš Vlček • ministr průmyslu a obchodu,523,2
105422232487401,Bold News,Bold News,497,1
177139666120181,Vlastimil Válek,TOP 09,481,2
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,470,2
351328815012336,Milan Krajča,Milan Krajča,467,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,438,3
113322746709049,Karel Havlíček,ANO,430,1
209788605791373,Heinrich-Böll-Stiftung Prague,"Heinrich-Böll-Stiftung e.V., kancelář v Praze",423,1
711658465662315,XTV,XTV,422,49
461430503957309,TOP 09 - Praha 6,TOP 09,420,1
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,411,1
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,373,7
100843142503124,Podcast Zjisti víc,Zjisti víc,367,4
1812098778828241,Ostravak,"Ostravak, politické hnutí",366,2
687843237907830,Mladé Pirátstvo,Česká pirátská strana,353,2
573004246504627,Bohéma,Bohéma,303,7
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),294,1
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,288,4
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,283,2
271054846258904,Praha 3,Městská část Praha 3,277,5
426667000534079,"Kamila Bláhová, starostka a poslankyně","Kamila Bláhová, starostka a poslankyně",276,2
625530284136204,Zlín 21,Zlín 21,274,4
107448651923170,Řepští sousedé,"Řepští sousedé, z.s.",274,2
108254295004217,Jdeme o krok dál,Jdeme o krok dál,271,1
