Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
214827221987263,Andrej Babiš,Andrej Babiš,41314,19
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,38821,30
109323929038,Česká pirátská strana,Česká pirátská strana,35543,56
120343698070515,Liberální institut,Liberální institut,33182,8
102845669064210,Danuše Nerudová,STAROSTOVÉ A NEZÁVISLÍ,31471,27
43855944703,Svobodní,Svobodní,25318,71
100201752249169,Spolu21,Občanská demokratická strana,24499,25
178362315106,European Parliament,European Parliament,20511,21
648648261893473,Stačilo,Komunistická strana Čech a Moravy,19105,22
1401321553476901,Jan Farský,STAROSTOVÉ A NEZÁVISLÍ,18552,13
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,17378,300
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",16513,6
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu,13982,12
104301308973100,Zuzana Klusová - politička,Zuzana Klusová - politička,13695,17
1736314393286607,Klára Dostálová,ANO,13206,7
490930117644709,Lubomír Zaorálek,Sociální demokracie,13075,6
109014911323689,Martin Exner,STAROSTOVÉ A NEZÁVISLÍ,12726,32
1422617594662590,Petr Mach,SPD a Trikolora,11165,40
100981095684030,Lenka Helena Koenigsmark,SEN 21,10407,13
111041662264882,Sociální demokracie,Sociální demokracie,10403,7
995938427265360,Marcel Kolaja,Marcel Kolaja,9624,24
105002754733933,Matěj Gregor • Svobodní,Svobodní,9515,10
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,9410,26
90002267161,TOP 09,TOP 09,9157,66
189453853156222,"Ondřej Dostál - zdraví, právo, spravedlnost","Ondřej Dostál - zdraví, právo, spravedlnost",8653,12
285076764698162,Adam Trunečka - kandidát do Evropského parlamentu,Starostové a nezávislí,8605,4
273367223021327,Veronika Vrecionová,Občanská demokratická strana,8565,4
884837951550237,"Ondřej Kolář, poslanec z Prahy 6",TOP 09,8522,18
117823623864,Transparency International ČR,Transparency International ČR,8374,14
125453991470833,SEN 21 - politické hnutí,SEN 21,8258,6
210778132327279,Prima,Prima,8005,3
100793736209591,Česká republika na 1. místě,Česká republika na 1. místě!,7799,4
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,7617,16
107814901486149,Lucie Potůčková,STAROSTOVÉ A NEZÁVISLÍ,7498,10
1220066088147062,Ondřej Krutílek,Občanská demokratická strana,7263,3
1395881230682843,Luděk Niedermayer,TOP 09,6994,13
133523377350276,Jaroslav Bžoch,Jaroslav Bžoch,6727,4
337703022758334,Adam Holub,STAROSTOVÉ A NEZÁVISLÍ,6399,2
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,6245,78
300226419829971,Zemědělci Jandejsek a Dubravská - Stačilo,Zemědělci Jandejsek a Dubravská - Stačilo,6240,14
733410133337387,Michaela Šojdrová,KDU-ČSL,5852,98
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,5275,4
317802208282505,Alexandr Vondra,ODS - Občanská demokratická strana,5063,5
2108659169383946,František Talíř,KDU-ČSL,4918,8
141366725876424,European Greens,European Greens,4865,21
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,4752,13
119624098506,Kateřina Konečná,Kateřina Konečná,4589,4
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,4357,7
507538479338658,Zuzana Majerová,Zuzana Majerová,4158,41
104315995914919,Lukáš Řádek - náměstek primátorky,TOP 09,3943,5
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",3797,31
217379454782587,Petra Korlaar - místostarostka Mikulova,Starostové a nezávislí,3443,2
317530692148022,Evropa v datech,Evropa v datech,3378,4
320144481956623,HLAS,HLAS,3355,7
113489557033298,Mourek - politická strana,Libeňský mourek,3239,8
251656685576,KDU-ČSL,KDU-ČSL,3136,15
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,3130,3
101288484695293,Evropská soda,DFMG,3001,2
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2977,2
466459903794526,MUDr. Ivan David,Svoboda a přímá demokracie,2885,20
123858471641,iROZHLAS.cz,Český rozhlas,2796,4
259473867506744,News 1,These ads ran without a disclaimer,2714,3
107736952362788,Denik.to,Denik.to,2698,19
120893375974787,Ondřej Kovařík,Ondřej Kovařík,2563,4
173305846086912,Jiří Čunek,KDU-ČSL,2488,9
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,2455,14
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,2446,10
315972808450196,ČSOB,ČSOB,2407,4
581919708494005,Starostové pro Zlínský kraj,STAROSTOVÉ A NEZÁVISLÍ,2394,1
258653280670202,Inga Petryčka - kandidátka do EP 2024,Inga Petryčka - kandidátka do EP 2024,2279,7
192926034666717,Václav Pláteník,Václav Pláteník,2166,3
1633877200214680,Praha žije hudbou,Praha žije hudbou,2165,6
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,2099,7
120461304659141,O2 CZ,O2 Czech republic,2079,1
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,1964,7
105509397488977,Jan Tichánek - zastupitel Jihu,TOP 09,1944,2
710205416007907,Miloš Ulrich,TOP 09,1914,3
1410403182565683,Petr Hladík,KDU-ČSL,1822,7
116550511463097,Ondřej Mikmek_jaderný venkovan,Ondřej Mikmek_jaderný venkovan,1637,18
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,1632,1
579215965436046,JSNS,JSNS,1605,7
124872365383,CROSS][CLUB - officiall,CROSS][CLUB - officiall,1594,9
356448681873897,Mikuláš Peksa,Mikuláš Peksa,1487,2
1956144064659620,BlueTV,Aliance pro budoucnost,1429,8
101134762378681,Michaela Šebelová,STAROSTOVÉ A NEZÁVISLÍ,1376,12
299001666625492,Diana Bangoura,TOP 09,1366,1
1679933578972328,Obnovitelně.cz,Obnovitelně.cz,1346,4
1458139890966328,Rostislav Koštial,Pavel Mikulenka,1339,6
623521487687579,Alarm,Alarm,1301,1
711658465662315,XTV,XTV,1266,41
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1240,6
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1226,37
1555826341333158,Ekonomický deník,Ekonomický deník,1215,1
232980710165880,Moravané,Moravané,1211,2
201535993705342,Radim Sršeň,STAROSTOVÉ A NEZÁVISLÍ,1203,10
126969900507405,Petra Rédová,Petra Rédová,1193,3
223117541065037,Karel Janeček,Karel Janeček,1161,2
233639106505779,Albert Štěrba,Albert Štěrba,1145,2
197090889461,KAN,KAN,1144,7
286717731198408,David Beňák,David Beňák,1140,4
206127949257172,Markéta Gregorová,Česká pirátská strana,1097,1
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,1061,1
1382120098684027,Radim F. Holeček,Radim F. Holeček,1021,1
101591979523190,Oldřich Hájek,Oldřich Hájek,1017,1
136248513192,Fórum 50 %,Fórum 50 %,1000,2
214647488408004,Filip Benda,Communication Lab,989,6
187914681077210,Ladislav Vrabel,ČESKÁ REPUBLIKA NA 1. MÍSTĚ!,931,1
297662066762275,Adriana Chochelová,Starostové a nezávislí,929,2
255992930941327,Jihočeská veřejnost,7Agency,911,6
267751653384029,Pardubický kraj,Pardubický kraj,898,1
197010357446014,Ondřej Prokop,Ondrej Prokop,886,7
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,834,5
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,811,4
288737359845,TOP 09 - Jihomoravský kraj,TOP 09,774,1
