Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",31765,21
278117815576023,EU Justice and Consumers,EU Justice and Consumers,28869,3
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,16470,4
137778619615350,Voyo.cz,TV Nova s. r. o.,11100,10
122074554119,EU Social,EU Social,8588,8
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,6162,20
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,5541,7
178362315106,European Parliament,European Parliament,4941,13
111041662264882,Sociální demokracie,Sociální demokracie,4919,6
214827221987263,Andrej Babiš,Andrej Babiš,3064,4
1469427909957890,Reportér magazín,Reportér magazín,2691,9
115589329891193,Konference Budoucnost evropského zemědělství /2023,European Parliament,2654,3
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,2651,8
251656685576,KDU-ČSL,KDU-ČSL,2595,29
101230222584230,Pavel Vrbický - náměstek primátorky Hradce Králové,Česká pirátská strana,2525,25
1956144064659620,BlueTV,Aliance pro budoucnost,2447,12
107736952362788,Denik.to,Denik.to,2282,33
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,2270,2
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",2080,20
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,1986,10
252375370791,In IUSTITIA,"In IUSTITIA, o.p.s.",1662,52
55408246161,Amnesty International ČR,Amnesty International ČR,1617,23
157741540937883,CARE Česká republika,CARE Česká republika,1539,6
460558621177512,Zálohujme.cz,Zálohujme,1462,2
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1438,2
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1426,3
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,1349,6
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1343,1
370302013674124,Tvořivá společnost • Tvorivá spoločnosť,Tvořivá společnost • Tvorivá spoločnosť,1299,3
397919187215,Evropská komise v ČR,Evropská komise v ČR,1277,4
197010357446014,Ondřej Prokop,Ondrej Prokop,1194,2
117823623864,Transparency International ČR,Transparency International ČR,1188,7
114474108677288,Martin Kuba,Martin Kuba,1169,1
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1124,5
