Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",12037,52
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,11434,26
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,11309,7
214827221987263,Andrej Babiš,Andrej Babiš,7481,4
251656685576,KDU-ČSL,KDU-ČSL,6444,94
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",3341,14
197010357446014,Ondřej Prokop,Ondrej Prokop,3212,13
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,3195,31
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,2723,5
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,2551,4
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,2519,10
113322746709049,Karel Havlíček,ANO,2085,4
253130661215661,Dobrá zpráva pro kraj,Sociální demokracie,1799,10
267751653384029,Pardubický kraj,Pardubický kraj,1734,1
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1589,2
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1541,25
315972808450196,ČSOB,ČSOB,1390,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1090,9
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,1024,1
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,1023,2
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,949,33
278259998698281,Jiří Smetana - kandidát do Senátu za Chomutovsko,Jiří Smetana - kandidát do Senátu za Chomutovsko,940,3
100238859486283,Karin Podivinská - kandidátka do Senátu a náměstkyně primátorky města Brna,Karin Podivinská - kandidátka do Senátu a náměstkyně primátorky města Brna,940,2
101587908186187,Zbyněk Sýkora,Zbyněk Sýkora,925,1
115106741622257,Roman Ďurčo,Roman Ďurčo,900,1
325052354017676,Miloslav Čihák,Sociální demokracie,891,5
100723801653101,Radek Kaňa I lídr pro všechny,Spolu MSK,876,16
104041204997997,Hussaini Islamic Academy,These ads ran without a disclaimer,875,2
112541503899043,Dárkyně-vajíček.cz,Iscare a.s.,855,4
2110017375753306,"MUDr. Raduan Nwelati, senátor","MUDr. Raduan Nwelati, senátor",848,6
280617905401953,Alexandra Udženija,Občanská demokratická strana,815,9
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,815,4
1458139890966328,Rostislav Koštial,Pavel Mikulenka,808,4
178362315106,European Parliament,European Parliament,801,10
1437561026464333,Patrik Kunčar,KDU-ČSL,791,19
351682148030970,Dominik Hašek - kandidát do Senátu,TOP 09,789,8
105692521913578,David Šimek,David Šimek,776,20
108256752103532,Josef Soumar - místostarosta Písku,Josef Soumar - místostarosta Písku,769,2
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,742,1
221449021053250,Hlas pro Zlínský kraj,Hlas pro Zlínský kraj,738,3
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,731,7
332418787330819,VOK - Volba pro kraj,VOK Volba pro kraj,683,10
101591979523190,Oldřich Hájek,Oldřich Hájek,677,1
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,661,12
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,649,5
278781882181636,Jihočeši 2012,Jihočeši 2012,648,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,611,4
340794862444046,K21 Zlínský kraj pro 21. století,K21 Zlínský kraj pro 21. století,601,8
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",600,5
2297075120544646,Spojenci pro kraj,JsmePRO! (Spojenci pro kraj),590,2
289292980940100,Lukáš Kopecký,Sociální demokracie,587,3
122348331158908,Piráti Olomoucký kraj,Česká pirátská strana,565,5
161396423900274,Piráti Pardubický kraj,Česká pirátská strana,563,6
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",555,16
693725074166331,Naše zdravotnictví,Naše zdravotnictví,552,4
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",551,15
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,524,1
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,511,6
345130612167293,Demagog.CZ,Demagog.cz,506,1
364089260357085,STAN Plzeňský kraj,STAN Plzeňský kraj,501,6
578342809023884,Jsme fér,Prague Pride,490,3
292218360631750,Lubomír Nymburský,Sociální demokracie,479,2
257529307701966,Jiří Pospíšil,TOP 09,472,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,469,2
115112916857629,Karel Podzimek - Radní Jihomoravského kraje,Karel Podzimek - Radní Jihomoravského kraje,467,3
100275622515253,Michal Kortyš,Michal Kortyš,465,3
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,463,1
609246842426009,Rekonstrukce státu,Rekonstrukce státu,435,2
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,433,10
605208513007852,Pavel Sehnal,Aliance pro budoucnost,433,8
384187235387895,Alena Schillerová,ANO,395,1
119441777836709,CITYA mobility,CITYA mobility,374,7
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,373,11
284944781875,EURACTIV.cz,EURACTIV.cz,362,14
711658465662315,XTV,XTV,357,46
1956144064659620,BlueTV,Aliance pro budoucnost,354,7
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",351,1
252723251252904,Pavel Šotola,Pavel Šotola,336,12
1469427909957890,Reportér magazín,Reportér magazín,331,14
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková - poslankyně,322,1
215661292342258,Praha - město pro život,Praha - město pro život,318,1
111152388465014,"Ivana Solařová - kandidátka na hejtmanku za hnutí ANO, starostka Znojma","Ivana Solařová - kandidátka na hejtmanku za hnutí ANO, starostka Znojma",315,4
145721105297433,Hana Pospíšilíková,Hana Pospíšilíková,314,9
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,302,1
355550584307322,Ivo Mareš,ODS - Olomouc,302,7
1771562699724929,Ondřej Lochman,Ondřej Lochman,301,2
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,296,6
112063685472868,KDU-ČSL Karlovarský kraj,Krajská organizace Karlovarského kraje KDU-ČSL,295,1
125830487980906,Solární asociace,Solární asociace,294,2
251448281377394,SNK1 - Starostové našeho kraje,KDU-ČSL,292,1
108973609370,Linka bezpečí,Linka bezpečí,291,1
371102969577848,Spojenci24 s vámi,Spojenci24 s vámi,283,4
113743658978459,Meltingpot,Meltingpot,282,2
495496033796328,Stanislav Blaha,Stanislav Blaha,277,4
1386439704902726,Piráti Zlínský kraj,Česká pirátská strana,268,5
110554525653740,Karlovarský kraj - oficiální stránka,Karlovarský kraj,268,4
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Pavel Dobeš • místostarosta Prahy 3,264,2
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,259,11
330082643514337,Robert Baxa,Robert Baxa,259,3
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,254,2
1691199151153995,Pavel Klíma,TOP 09,250,4
105828531449853,Bydlení Hořovice,Bydlení Hořovice,249,2
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,246,3
126192198099,Richard Vereš,ANO,244,1
992961290717515,Pavel Karpíšek,Pavel Karpíšek,238,8
258989695009,Starostové pro Liberecký kraj,Starostové pro Liberecký kraj,230,2
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,224,5
579215965436046,JSNS,JSNS,221,9
107166057484330,Zelení pro kraj,Zelení pro kraj,212,6
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,212,2
103596561838998,Svedomi-naroda.cz,Nadační fond Svědomí národa,212,2
290464181002849,Koalice pro Pardubický kraj,Koalice pro Pardubický kraj,208,5
