Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,8421,10
214827221987263,Andrej Babiš,Andrej Babiš,6661,7
116445271562547,Dárek,Nadační fond pro Ukrajinu,5036,2
487445514669670,Petr Fiala,Občanská demokratická strana,4627,3
109056560836,iFortuna.cz,These ads ran without a disclaimer,4593,1
109323929038,Česká pirátská strana,Česká pirátská strana,3121,3
100238859486283,Karin Podivinská - náměstkyně primátorky města Brna a kandidátka do Senátu,Karin Podivinská - náměstkyně primátorky města Brna a kandidátka do Senátu,2087,3
197010357446014,Ondřej Prokop,Ondrej Prokop,1643,1
110543025122312,Pavel Trčala do Senátu,Moravské zemské hnutí,1417,4
298062620248518,Zdenál do Senátu,ODS,1261,6
479399375260356,Odkryto.cz,Odkryto.cz,1233,1
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1194,28
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1180,5
100843142503124,Podcast Zjisti víc,Zjisti víc,1024,2
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,997,47
102593189144504,Karolína Kubisková,Karolína Kubisková,965,1
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),964,1
736600316444348,Mike Hall,These ads ran without a disclaimer,896,1
116936778126005,Marie Pošarová - SPD,Marie Pošarová - SPD,757,1
206630153142726,Marek Výborný,KDU-ČSL,735,8
134019826669125,Česká divočina,Hnutí DUHA,728,7
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",709,1
107736952362788,Denik.to,Denik.to,661,8
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,640,3
693725074166331,Naše zdravotnictví,Naše zdravotnictví,586,5
1416733788557863,Pravda o vodě a voda lidem,Nadační fond PRAVDA O VODĚ,524,4
424114981002397,Český rozhlas Plus,Český rozhlas,502,7
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,481,1
711658465662315,XTV,XTV,392,24
115106741622257,Roman Ďurčo,Roman Ďurčo,388,1
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,387,1
55408246161,Amnesty International ČR,Amnesty International ČR,382,5
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,381,1
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,370,1
384187235387895,Alena Schillerová,ANO,324,2
101929555550767,Hluk z Prahy 4 - Ledárny Braník,Hluk z Prahy 4 - Ledárny Braník,324,1
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",320,13
157741540937883,CARE Česká republika,CARE Česká republika,309,2
461474470385145,ET Zprávy,ET Zprávy,303,1
103567498863549,Ecoista,Ecoista,300,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,295,2
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,280,7
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,278,2
797495933631139,Roman Roun,Komunistická strana Čech a Moravy,270,1
822146574595819,Agrární komora České republiky,Agrární komora České republiky,270,1
398800103326119,Komunitní centrum Chcimír,Komunitní centrum CHCIMÍR,268,4
344542362982337,Heroine.cz,Heroine.cz,263,3
495496033796328,Stanislav Blaha,Stanislav Blaha,262,3
284944781875,EURACTIV.cz,EURACTIV.cz,262,10
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,258,6
1410403182565683,Petr Hladík,KDU-ČSL,253,2
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,250,1
119441777836709,CITYA mobility,CITYA mobility,240,6
251656685576,KDU-ČSL,KDU-ČSL,239,2
799083753454179,Voxpot,Voxpot z. ú.,238,1
117823623864,Transparency International ČR,Transparency International ČR,214,2
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,213,1
177139666120181,Vlastimil Válek,TOP 09,203,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",201,6
112758851612930,Monika Shaw Salajová - zastupitelka Prahy 5,Monika Shaw Salajová - zastupitelka Prahy 5,195,2
528573226994553,Peter Tavel - váš kandidát na rektora,Peter Tavel,189,8
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",174,1
426207097775426,ebankrot.cz,"ADKINS Legal, s.r.o.",166,1
186378717891095,Volnost Rovnost Bratrství,Volnost Rovnost Bratrství,166,1
139379141293,Paměť národa,"Post Bellum, z.ú.",164,3
103596561838998,Svedomi-naroda.cz,Nadační fond Svědomí národa,154,2
107473258147235,"Stanislav Nekolný, MBA, místostarosta Prahy 18 - Letňany","Stanislav Nekolný, MBA, místostarosta Prahy 18 - Letňany",154,1
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,152,6
107701908581977,Radek Scherfer,Radek Scherfer,149,1
840906766014124,Jana Mračková Vildumetzová,ANO,143,1
305569975971732,Michal Velička - místostarosta Kohoutovic,Michal Velička - místostarosta Kohoutovic,142,2
284247164921991,Piráti Kraj Vysočina,Piráti Kraj Vysočina,142,1
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",136,3
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,128,1
468803866296815,Jaroslav Linek,Jaroslav Linek,128,1
709036592472710,Filozofická fakulta Masarykovy univerzity,Filozofická fakulta Masarykovy univerzity,126,1
101134762378681,Michaela Šebelová,STAROSTOVÉ A NEZÁVISLÍ,123,1
