Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,17141,19
178362315106,European Parliament,European Parliament,14018,34
490930117644709,Lubomír Zaorálek,Sociální demokracie,9843,7
648648261893473,Stačilo,Komunistická strana Čech a Moravy,8152,10
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,7303,61
109144501836190,IOM Czechia,IOM Czechia,6660,11
1395881230682843,Luděk Niedermayer,TOP 09,6241,11
102845669064210,Danuše Nerudová,STAROSTOVÉ A NEZÁVISLÍ,6047,18
237070732827050,Slavíme 25 let ČR v NATO,"DALEKOHLEĎ,z.ú.",4753,33
147547541961576,Council of the European Union,Council of the European Union,4718,53
1422617594662590,Petr Mach,SPD a Trikolora,4588,17
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,4556,6
1401321553476901,Jan Farský,STAROSTOVÉ A NEZÁVISLÍ,4015,9
100981095684030,Lenka Helena Koenigsmark,SEN 21,3987,11
397919187215,Evropská komise v ČR,Evropská komise v ČR,3212,21
1679933578972328,Obnovitelně.cz,Obnovitelně.cz,2954,10
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu,2832,6
111041662264882,Sociální demokracie,Sociální demokracie,2707,9
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2705,5
1220066088147062,Ondřej Krutílek,Občanská demokratická strana,2616,5
197010357446014,Ondřej Prokop,Ondrej Prokop,2535,16
90002267161,TOP 09,TOP 09,2523,43
884837951550237,"Ondřej Kolář, poslanec z Prahy 6",TOP 09,2446,12
251656685576,KDU-ČSL,KDU-ČSL,2373,11
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2166,4
109323929038,Česká pirátská strana,Česká pirátská strana,1997,20
317802208282505,Alexandr Vondra,ODS - Občanská demokratická strana,1965,4
189453853156222,"Ondřej Dostál - zdraví, právo, spravedlnost","Ondřej Dostál - zdraví, právo, spravedlnost",1959,2
