Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,7584,37
1817941161841179,Strabag Česko,Strabag Česko,5870,67
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,3445,7
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,2371,7
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,2009,4
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1726,6
197010357446014,Ondřej Prokop,Ondrej Prokop,1693,8
137778619615350,Voyo.cz,TV Nova s. r. o.,1687,8
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1367,3
251656685576,KDU-ČSL,KDU-ČSL,1278,25
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1243,5
156199040917285,Juraj Skovajsa z Epoch Times,"Epoch Times ČR, z. s.",1207,4
115106741622257,Roman Ďurčo,Roman Ďurčo,1155,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,1121,8
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,1054,1
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,1024,1
1956144064659620,BlueTV,Aliance pro budoucnost,1020,7
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,977,1
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,974,4
579215965436046,JSNS,JSNS,960,7
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,926,2
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,837,4
532219183564760,Stanislav Polčák,Stanislav Polčák,817,3
107736952362788,Denik.to,Denik.to,705,21
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",668,46
648648261893473,Stačilo,Komunistická strana Čech a Moravy,658,4
124872365383,CROSS][CLUB - officiall,CROSS][CLUB - officiall,651,4
1458139890966328,Rostislav Koštial,Pavel Mikulenka,644,2
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,619,4
693725074166331,Naše zdravotnictví,Naše zdravotnictví,591,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,573,4
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,561,2
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",560,12
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,512,20
822146574595819,Agrární komora České republiky,Agrární komora České republiky,504,1
103567498863549,Ecoista,Ecoista,430,4
495496033796328,Stanislav Blaha,Stanislav Blaha,407,7
93790856071,Hnutí Brontosaurus,Hnutí Brontosaurus,405,1
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,375,10
112300100259995,Global Teacher Prize Czech Republic,Global Teacher Prize Czech Republic,369,1
121414737897090,"LEXUM - oční kliniky, ambulance, optiky","LEXUM - oční kliniky, ambulance, optiky",341,2
525606624188429,revue Prostor,revue Prostor,336,1
711658465662315,XTV,XTV,327,26
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,325,8
551976351670874,Zdeněk Hraba • senátor,Zdeněk Hraba - senátor,317,3
952005618247538,Martin Červíček,Martin Červíček,308,2
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,293,2
252673128998993,Daniela Ostrá • Sociální demokracie,Sociální demokracie,285,1
111041662264882,Sociální demokracie,Sociální demokracie,276,1
119624098506,Kateřina Konečná,Kateřina Konečná,274,1
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,272,4
178362315106,European Parliament,European Parliament,272,1
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,264,4
100505211433010,Hejtmanka Petra Pecková,Hejtmanka Petra Pecková,249,1
257529307701966,Jiří Pospíšil,TOP 09,227,4
58864692622,Český rozhlas Vltava,Český rozhlas,210,1
209569592229581,Срочная новость,These ads ran without a disclaimer,201,3
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,199,1
112758851612930,Monika Shaw Salajová - místostarostka Prahy 5,Monika Shaw Salajová - místostarostka Prahy 5,197,1
1410403182565683,Petr Hladík,KDU-ČSL,191,2
983533828348884,Jana Komrsková - náměstkyně pro životní prostředí,Česká pirátská strana - Praha,188,1
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,186,1
