Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
120343698070515,Liberální institut,Liberální institut,21143,8
1477535869227488,Vít Rakušan,Vít Rakušan,8012,12
1817941161841179,Strabag Česko,Strabag Česko,6153,39
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",5717,15
101591979523190,Oldřich Hájek,Oldřich Hájek,4661,4
251656685576,KDU-ČSL,KDU-ČSL,4198,28
1469427909957890,Reportér magazín,Reportér magazín,1433,4
384187235387895,Alena Schillerová,ANO,1387,2
632832356800711,Plzeňský Prazdroj,Plzeňský Prazdroj,1346,1
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",1189,15
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",1179,31
1736314393286607,Klára Dostálová,ANO,1179,3
110945610569821,Spolek Odchod,Odchod z.s.,1135,17
55408246161,Amnesty International ČR,Amnesty International ČR,1039,1
214827221987263,Andrej Babiš,Andrej Babiš,1031,2
113322746709049,Karel Havlíček,ANO,1014,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,922,12
152463327955221,Matrlx Top,These ads ran without a disclaimer,903,4
206127949257172,Markéta Gregorová,Česká pirátská strana,863,1
197010357446014,Ondřej Prokop,Ondrej Prokop,850,9
1060889564019324,Tomáš Prouza,Tomáš Prouza,835,1
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,796,2
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,759,12
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,722,3
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",720,3
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,719,7
356451014434612,Marian Jurečka,KDU-ČSL,717,5
648648261893473,Stačilo,Komunistická strana Čech a Moravy,701,4
120461304659141,O2 CZ,O2 Czech republic,697,1
424114981002397,Český rozhlas Plus,Český rozhlas,691,11
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,690,4
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,684,13
121414737897090,"LEXUM - oční kliniky, ambulance, optiky","LEXUM - oční kliniky, ambulance, optiky",635,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,627,3
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,588,2
280617905401953,Alexandra Udženija,Občanská demokratická strana,585,1
116113331737797,EDUin,EDUin,579,2
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",564,4
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,560,10
139379141293,Paměť národa,"Post Bellum, z.ú.",542,5
466459903794526,MUDr. Ivan David,European Parliament,504,1
107736952362788,Denik.to,Denik.to,498,16
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,469,3
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková - poslankyně,449,2
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,448,1
107563435940797,Skanska v ČR a SR,Skanska v ČR a SR,434,6
1956144064659620,BlueTV,Aliance pro budoucnost,430,7
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,401,19
109323929038,Česká pirátská strana,Česká pirátská strana,390,1
100843142503124,ZjistiVíc.cz,Zjisti víc,363,2
397919187215,Evropská komise v ČR,Evropská komise v ČR,349,2
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,346,9
206630153142726,Marek Výborný,KDU-ČSL,331,3
321762510282,Michal Kučera,Michal Kučera,325,6
103567498863549,Ecoista,Ecoista,318,3
711658465662315,XTV,XTV,313,25
1410403182565683,Petr Hladík,KDU-ČSL,299,2
733410133337387,Michaela Šojdrová,Michaela Šojdrová,294,8
119624098506,Kateřina Konečná,Kateřina Konečná,286,1
822146574595819,Agrární komora České republiky,Agrární komora České republiky,284,2
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,279,2
101954531415600,Lukáš Vlček • poslanec za Vysočinu,Lukáš Vlček • poslanec za Vysočinu,276,1
111152388465014,Ivana Solařová - starostka města Znojma,Ivana Solařová - starostka města Znojma,265,2
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",259,3
1815379688541829,Jiří Nedvěd - zastupitel,Jiří Nedvěd - zastupitel,257,1
495496033796328,Stanislav Blaha,Stanislav Blaha,248,4
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",240,1
116936778126005,Marie Pošarová - SPD,Marie Pošarová - SPD,237,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,233,4
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,229,2
284247164921991,Piráti Kraj Vysočina,Česká pirátská strana,227,2
1386439704902726,Piráti Zlínský kraj,Česká pirátská strana,219,3
173001892569503,Právo Respekt Odbornost - PRO - Pardubický kraj,Právo Respekt Odbornost - PRO - Pardubický kraj,215,1
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",211,1
944792105610443,PRAHA SOBĚ,PRAHA SOBĚ,210,1
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,207,3
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,207,2
662196877287140,Tomáš Třetina,PRodukujeme,199,2
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,189,2
157741540937883,CARE Česká republika,CARE Česká republika,187,1
415472211798220,Prague Pride,Prague Pride z.s.,186,4
124872365383,CROSS][CLUB - officiall,CROSS][CLUB - officiall,185,6
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",184,1
378827025796132,Peak.cz,Peak.cz,182,6
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,173,2
578342809023884,Jsme fér,Prague Pride,170,2
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,170,1
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s.r.o.,161,3
1962450550674040,TVarchitect.com,Living Media s.r.o.,156,2
109664387308142,Poradna pro obce,Poradna pro obce Svazu měst a obcí České republiky,154,1
125830487980906,Solární asociace,Solární asociace,152,2
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",150,2
1889377324515249,Praha 1,Úřad městské části Praha 1,145,2
192592977261195,Svoboda a přímá demokracie Liberecký kraj - SPD,Svoboda a přímá demokracie Liberecký kraj - SPD,143,2
145721105297433,Hana Pospíšilíková,Hana Pospíšilíková,141,6
102500511866371,Karel Smetana,Karel Smetana,140,1
112758851612930,Monika Shaw Salajová - místostarostka Prahy 5,Monika Shaw Salajová - místostarostka Prahy 5,139,1
2106629662903134,Brno Brňankám a Brňanům,Brno Brňankám a Brňanům,134,2
100761461345420,Hana Ančincová - statutární náměstkyně hejtmana Zlínského kraje,Česká pirátská strana,134,1
100602322206023,Radka Maxová,Radka Maxová,134,1
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",133,1
101279652413889,SPOLU pro Prahu,SPOLU Praha,132,1
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,130,4
717697215284334,Tomáš Eichler - místostarosta Trutnova,Česká pirátská strana,122,3
293923455393,REMAX Alfa,REMAX Alfa,119,1
211760652195532,Mladí sociální demokraté,Mladí sociální demokraté,119,3
206284412716963,Plzeňský kraj,Plzeňský kraj,116,1
164024787880257,Adapterra,Nadace Partnerství,114,1
337560499776915,Ukrajinská iniciativa jižní Moravy /Українська ініціатива південної Моравії,Ukrajinská iniciativa jižní Moravy z.s.,109,1
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",108,1
375868542113,Piráti Jihočeský kraj,Česká pirátská strana,106,1
112300100259995,Global Teacher Prize Czech Republic,Global Teacher Prize Czech Republic,106,2
100241992070280,Viktor Vojtko - Starostové,Viktor Vojtko - Starostové,105,1
162620837267478,Jan Bartošek,Jan Bartošek,105,3
