Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,17560,18
178362315106,European Parliament,European Parliament,13137,25
1395881230682843,Luděk Niedermayer,TOP 09,12641,12
648648261893473,Stačilo,Komunistická strana Čech a Moravy,9397,12
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,8760,93
102845669064210,Danuše Nerudová,STAROSTOVÉ A NEZÁVISLÍ,6401,17
109144501836190,IOM Czechia,IOM Czechia,5902,11
490930117644709,Lubomír Zaorálek,Sociální demokracie,5023,3
237070732827050,Slavíme 25 let ČR v NATO,"DALEKOHLEĎ,z.ú.",4808,33
1422617594662590,Petr Mach,SPD a Trikolora,4096,34
147547541961576,Council of the European Union,Council of the European Union,3888,28
214827221987263,Andrej Babiš,Andrej Babiš,3676,2
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,3420,4
1401321553476901,Jan Farský,STAROSTOVÉ A NEZÁVISLÍ,3396,7
111041662264882,Sociální demokracie,Sociální demokracie,3215,6
397919187215,Evropská komise v ČR,Evropská komise v ČR,3171,21
884837951550237,"Ondřej Kolář, poslanec z Prahy 6",TOP 09,3090,11
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu,2892,6
251656685576,KDU-ČSL,KDU-ČSL,2638,9
273367223021327,Veronika Vrecionová,Občanská demokratická strana,2579,5
90002267161,TOP 09,TOP 09,2504,43
1220066088147062,Ondřej Krutílek,Občanská demokratická strana,2468,5
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2393,4
1736314393286607,Klára Dostálová,ANO,2304,3
1458139890966328,Rostislav Koštial,Pavel Mikulenka,2130,6
317802208282505,Alexandr Vondra,ODS - Občanská demokratická strana,2107,5
189453853156222,"Ondřej Dostál - zdraví, právo, spravedlnost","Ondřej Dostál - zdraví, právo, spravedlnost",2073,4
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1792,8
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,1717,6
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1582,8
109323929038,Česká pirátská strana,Česká pirátská strana,1419,11
315972808450196,ČSOB,ČSOB,1397,1
2108659169383946,František Talíř,KDU-ČSL,1387,5
43855944703,Svobodní,Svobodní,1318,15
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1308,22
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,1287,1
274981549029112,Sports Leaders Summit Ostrava,V4 Communications s.r.o.,1247,11
197010357446014,Ondřej Prokop,Ondrej Prokop,1246,9
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1233,12
