Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
2072757199653321,Zachraňme Železniční most,Zachraňme Železniční most,5017,12
122074554119,EU Social,EU Social,4958,6
376917739059943,LYNX Investovat s výhodami,LYNX Investovat s výhodami,4318,7
214827221987263,Andrej Babiš,Andrej Babiš,3384,5
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,2899,17
157741540937883,CARE Česká republika,CARE Česká republika,2547,19
102778979062932,Digitální Česko,Úřad vlády České republiky,2447,2
110554525653740,Karlovarský kraj - oficiální stránka,Karlovarský kraj,2025,7
197010357446014,Ondřej Prokop,Ondrej Prokop,2024,12
280617905401953,Alexandra Udženija,Občanská demokratická strana,1796,3
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1699,28
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1540,6
181682098362773,DICK-TATOR,DICK-TATOR,1501,4
204790179389399,RARE Racionální regulace,RARE Racionální regulace,1443,7
487445514669670,Petr Fiala,Občanská demokratická strana,1396,3
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1311,9
1956144064659620,BlueTV,Aliance pro budoucnost,1217,6
221273594412886,Despre Moldova - Cehia,Despre Moldova - Cehia,1040,10
424649884060896,Zrušme komunisty,"Listopad ještě neskončil, z.s.",1019,26
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),987,1
90594467955,Česká spořitelna,These ads ran without a disclaimer,983,1
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",931,17
424114981002397,Český rozhlas Plus,Český rozhlas,902,25
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",890,25
192892890746298,Aerofilms,Aerofilms,840,4
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",834,13
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,803,4
113322746709049,Karel Havlíček,ANO,774,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,674,5
267751653384029,Pardubický kraj,Pardubický kraj,666,1
101051231364600,Miroslav Zborovský - poslanec za JMK,Miroslav Zborovský - poslanec za JMK,661,2
251656685576,KDU-ČSL,KDU-ČSL,650,5
397919187215,Evropská komise v ČR,Evropská komise v ČR,615,3
100843142503124,ZjistiVíc.cz,Zjisti víc,594,3
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,542,9
1410403182565683,Petr Hladík,KDU-ČSL,537,5
107736952362788,Denik.to,Denik.to,536,7
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,507,4
103567498863549,Ecoista,Ecoista,498,7
103059308644099,Replastuj.cz,Replastuj.cz,454,5
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",433,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,425,2
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,417,2
124152241443,Čmelák - Společnost přátel přírody,Čmelák - Společnost přátel přírody,382,9
799083753454179,Voxpot,Voxpot z. ú.,378,4
155406703122,Arnika,Arnika - Centrum pro podporu občanů,377,2
1469427909957890,Reportér magazín,Reportér magazín,368,2
711658465662315,XTV,XTV,346,33
693725074166331,Naše zdravotnictví,Naše zdravotnictví,343,4
415472211798220,Prague Pride,Prague Pride z.s.,326,12
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Pavel Dobeš • místostarosta Prahy 3,324,1
447844645078491,Ucimolgbt.cz,Prague Pride z. s.,322,12
101954531415600,Lukáš Vlček • ministr průmyslu a obchodu,Lukáš Vlček • ministr průmyslu a obchodu,309,1
384187235387895,Alena Schillerová,ANO,293,1
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,266,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita ve světě / Caritas Czech Republic in the world,265,3
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,260,5
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,258,2
389319097602660,Hluboká nad Vltavou - oficiální,Město Hluboká nad Vltavou,250,2
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,244,2
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,241,1
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",238,2
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,238,1
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",237,3
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",235,10
38492561701,AutoMat,"AutoMat, z.s.",226,1
609246842426009,Rekonstrukce státu,Rekonstrukce státu,225,2
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,215,2
523450094407778,Marek Ženíšek,TOP 09,213,2
495496033796328,Stanislav Blaha,Stanislav Blaha,210,5
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,208,7
104970479178796,Pozitivně k recyklaci,Pozitivně k recyklaci,206,3
105199845319158,Tomáš Kaněra - starosta MČ Praha 22,Tomáš Kaněra - starosta MČ Praha 22,204,1
573004246504627,Bohéma,Bohéma,202,23
102763112397884,Jan Hušbauer,Jan Hušbauer,202,1
863066993754032,LOCIKA - centrum pro děti ohrožené domácím násilím,Centrum LOCIKA,202,2
731980267233834,AllatRa TV Česko-Slovensko,AllatRa TV Česko-Slovensko,200,1
177139666120181,Vlastimil Válek,TOP 09,197,2
1815379688541829,Jiří Nedvěd - zastupitel,Jiří Nedvěd - zastupitel,195,1
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,192,2
349564778485733,Students for Liberty CZ,Students for Liberty CZ,186,2
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,182,1
2068226376787023,Piráti Praha 12,Česká pirátská strana,177,1
119441777836709,CITYA mobility,CITYA mobility,175,4
566910516721103,Jaroslava Pokorná Jermanová,Jaroslava Pokorná Jermanová,169,2
183496134175,Radio Prague,Český rozhlas,167,1
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,166,2
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,160,2
966463226699666,Ceny Jana Opletala,"Díky, že můžem z. s.",153,1
164024787880257,Adapterra,Nadace Partnerství,145,1
797495933631139,Roman Roun,Komunistická strana Čech a Moravy,144,1
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",144,1
629195630792582,Sociální bydlení v ČR,Sociální bydlení v ČR,141,2
579215965436046,JSNS,JSNS,138,3
284944781875,EURACTIV.cz,EURACTIV.cz,135,7
135248715455,Praha 10,Praha 10,124,2
205449429328974,Kutná Hora,Kutná Hora,122,1
198431717471046,Společně pro Prahu 8 - TOP 09 a STAN,TOP 09,121,2
295548227773122,Triada,Triada spol. s r. o.,120,1
109312294926861,2. ekonomická transformace,Digital First Marketing Group s.r.o.,114,4
55408246161,Amnesty International ČR,Amnesty International ČR,113,2
139379141293,Paměť národa,"Post Bellum, z.ú.",110,13
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",109,4
1889377324515249,Praha 1,Úřad městské části Praha 1,101,1
378937462177458,RD Rýmařov,RD Rýmařov,≤100,1
103596561838998,Svedomi-naroda.cz,Nadační fond Svědomí národa,≤100,2
141251795939998,Hřbitovy a pohřební služby hl. m. Prahy,Hřbitovy a pohřební služby hl. m. Prahy,≤100,1
1701718886552103,Moje Evropa,Moje Evropa,≤100,2
441371052635518,Peter Harvánek - veřejný profil,Peter Harvánek - veřejný profil,≤100,2
594426030604429,Martin Procházka,Martin Procházka,≤100,2
983533828348884,Jana Komrsková - náměstkyně pro životní prostředí,Česká pirátská strana - Praha,≤100,1
317530692148022,Evropa v datech,DFMG,≤100,1
121414737897090,"LEXUM - oční kliniky, ambulance, optiky","LEXUM - oční kliniky, ambulance, optiky",≤100,2
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,≤100,2
587682004653785,Piráti Praha,Česká pirátská strana - Praha,≤100,1
265210376668615,Petr Beneš,Petr Beneš,≤100,2
107448651923170,Řepští sousedé,"Řepští sousedé, z.s.",≤100,1
1780099722095158,Filip Chvátal,Filip Chvátal,≤100,1
100187931332535,Michal Chaloupka-zastupitel Líšně,KDU-ČSL Brno,≤100,1
312759208382,TOP 09 - Plzeňský kraj,TOP 09,≤100,2
208161775704251,Martin Pošta - náměstek primátora,Martin Pošta - náměstek primátora,≤100,3
315747282263515,"Jakub Stárek, starosta Šestky",Jakub Stárek,≤100,1
101134762378681,Michaela Šebelová,STAROSTOVÉ A NEZÁVISLÍ,≤100,1
810056782516469,Patrik Nacher,ANO,≤100,1
104398128891546,Jan Hrušovský,Jan Hrušovský,≤100,1
2198949580361251,Marek Viskot,Marek Viskot,≤100,1
223848441680279,Tomáš Dubský,STAROSTOVÉ A NEZÁVISLÍ,≤100,1
109723118189780,"Lenka Knechtová, poslankyně Parlamentu ČR",ANO Jihomoravský kra,≤100,1
154821444373429,Radovan Vích - SPD,Radovan Vích - SPD,≤100,2
241669269037364,Tomáš Messing,Spolek Odchod,≤100,3
105928175350796,Mária Ševčíková - 1. místostarostka Prahy 14,Mária Ševčíková - 1. místostarostka Prahy 14,≤100,1
736108196759255,"Martin Jedlička, zastupitel Prahy 8",TOP 09,≤100,1
124212050978293,Kverulant org,Kverulant org,≤100,1
251987717997284,Společně proti rasismu a fašismu,Společně proti rasismu a fašismu,≤100,1
2242877092705890,Adam Zábranský - pražský radní,Česká pirátská strana - Praha,≤100,1
1877624902564666,Hlučíňáci,Hlučíňáci,≤100,1
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",≤100,2
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,≤100,1
102368582415300,Hnutí za levnější vodu v Protivíně,"PRodukujeme, s. r. o.",≤100,1
109780349685936,Lenka Dražilová politička,Lenka Dražilová,≤100,1
1533965953549869,Jaroslav Demčák,Jaroslav Demčák,≤100,1
117823623864,Transparency International ČR,Transparency International ČR,≤100,1
610062115820794,Mozaiky Platform Dialog,These ads ran without a disclaimer,≤100,1
629968647053447,Compassion in World Farming Česko,Compassion in World Farming Česko,≤100,1
100760001626922,Martin Sedeke,Martin Sedeke,≤100,1
195916333766696,Lovosice - profil města,Lovosice - profil města,≤100,1
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100,1
1624542154525628,Vítězslav Novák,Vítězslav Novák,≤100,1
112201698344047,Milan Urban,Milan Urban,≤100,1
104976129105222,"Pavel Šutka, místostarosta Desítky","Pavel Šutka, místostarosta Desítky",≤100,1
271688916342751,"Michael Sinkule, zastupitel MO Plzeň 3","Michael Sinkule, zastupitel MO Plzeň 3",≤100,1
872454636138704,OBRAZ - Obránci zvířat,These ads ran without a disclaimer,≤100,1
118904461524646,Frank Bold,Frank Bold,≤100,1
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,≤100,1
102504342524995,Společně pro Prahu 7,Společně pro Prahu 7,≤100,1
321762510282,Michal Kučera,Michal Kučera,≤100,1
113339861358429,Vojtěch Mikoláš - místostarosta Prahy 12,Vojtěch Mikoláš - místostarosta Prahy 12,≤100,1
178554872015652,House Cultures,These ads ran without a disclaimer,≤100,4
296695913524866,Bartonik - fresh bistro & café,These ads ran without a disclaimer,≤100,1
283796335522682,Lepší Beroun,Lepší Beroun,≤100,1
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100,1
109620971947130,"David Cesar, Sociální demokrat","David Cesar, Sociální demokrat",≤100,1
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,≤100,1
274981549029112,Sports Leaders Summit Ostrava,V4 Communications s.r.o.,≤100,1
417959304728041,Голос Европы,These ads ran without a disclaimer,≤100,1
317158175535179,BitLife,These ads ran without a disclaimer,≤100,1
110058704096361,International Climate Adaptation Research Institute,These ads ran without a disclaimer,≤100,1
122096827388017279,Physically kid8,These ads ran without a disclaimer,≤100,1
130456876990360,European Youth,These ads ran without a disclaimer,≤100,1
108094505563346,G-EPIC,These ads ran without a disclaimer,≤100,1
50461955643,UNSW,These ads ran without a disclaimer,≤100,1
105686442303512,CTGI,These ads ran without a disclaimer,≤100,1
