Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),13072,51
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,11039,12
253130661215661,Dobrá zpráva pro kraj,Sociální demokracie,10373,34
106767797724979,LEPŠÍ SEVER,Lepší Sever,9865,50
225296017595082,STAN Pardubický kraj,STAN Pardubický kraj,9263,16
100505211433010,Hejtmanka Petra Pecková,STAROSTOVÉ A NEZÁVISLÍ,7472,36
163179013855806,Sociální demokracie Jihomoravský kraj,Sociální demokracie Jihomoravský kraj,6188,5
218764824871418,Silní lídři pro kraj,Koalice pro Královehradecký kraj,6164,26
282765711734893,Piráti Moravskoslezský kraj,Piráti Moravskoslezský kraj,4557,10
605208513007852,Pavel Sehnal,Aliance pro budoucnost,4540,27
221449021053250,Hlas pro Zlínský kraj,Hlas pro Zlínský kraj,4287,5
163186777045684,Piráti Královéhradecký kraj,Česká pirátská strana,4225,70
1691199151153995,Pavel Klíma,TOP 09,3892,2
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,3691,155
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,3659,12
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,3639,7
164062240456361,Svatopluk Němeček,Magico Marketing s.r.o.,3523,3
107701908581977,Radek Scherfer,Radek Scherfer,3299,5
331321058046,TOP 09 - Jihočeský kraj,TOP 09,3202,3
1681478228766601,Jan Grolich I Hejtman JMK,KDU-ČSL,3187,24
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,3027,10
2297075120544646,Spojenci pro kraj,JsmePRO! (Spojenci pro kraj),2785,3
102092151751379,David Pražák - poslanec ze Semil,David Pražák - poslanec ze Semil,2772,11
341564839045337,Čtyřkoalice,Starostové a nezávislí,2728,27
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,2599,13
107166057484330,Zelení pro kraj,Zelení pro kraj,2490,30
108726857444837,České zájmy v EU,DFMG,2481,8
114474108677288,Martin Kuba,Martin Kuba,2418,2
251656685576,KDU-ČSL,KDU-ČSL,2411,13
241270839070177,Juraj Thoma do Senátu,STAROSTOVÉ A NEZÁVISLÍ,2406,12
142955265738884,Stačilo v Ústeckém kraji,Komunistická strana Čech a Moravy,2403,5
462447430809625,Jiří Drahoš,STAROSTOVÉ A NEZÁVISLÍ,2304,59
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,2240,8
105692521913578,David Šimek,David Šimek,2186,51
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,2114,3
100873939504989,PRO NÁŠ KRAJ,PRO PLZEŇ,2076,42
122348331158908,Piráti Olomoucký kraj,Česká pirátská strana,1992,16
214827221987263,Andrej Babiš,Andrej Babiš,1985,5
111599660619960,Denik.cz Promo,Denik.cz Promo,1981,8
293184477211841,Zabloudil do Senátu,Starostové a nezávislí,1980,16
101429731974678,Piráti Jihomoravský kraj,DRUŽINA s.r.o.,1978,17
334203283397849,Martin Bednář pro Ostravu,ANO 2011,1901,8
341109722420138,Vysočina v dobrých rukou,"Frey Consulting, s.r.o.",1875,6
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,1850,23
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1791,17
332418787330819,VOK - Volba pro kraj,VOK Volba pro kraj,1682,16
305848590036657,Milan Kroupa - kandidát na senátora pro Jablonecko a Semilsko,Milan Kroupa - kandidát na senátora pro Jablonecko a Semilsko,1594,4
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",1587,10
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,1555,15
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1552,2
