Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
214827221987263,Andrej Babiš,Andrej Babiš,34819,12
105692521913578,David Šimek,David Šimek,21355,50
280411075659709,Marek Hilšer,Marek Hilšer do Senátu,20823,21
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s.r.o.,19860,48
1771562699724929,Ondřej Lochman,Ondřej Lochman,15262,23
101591979523190,Oldřich Hájek,Oldřich Hájek,14477,8
100275622515253,Michal Kortyš,Michal Kortyš,14397,8
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,12490,3
1437561026464333,Patrik Kunčar,KDU-ČSL,10963,77
648648261893473,Stačilo,Komunistická strana Čech a Moravy,10897,1
952005618247538,Martin Červíček,Martin Červíček,9945,9
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,9875,156
113380844350061,Drahoslav Ryba,Drahoslav Ryba,8919,8
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,8732,6
353890264472512,Břeťa Rychlík do Senátu,TOP 09,8613,18
561351627254100,"Hynek Hanza - 1. náměstek primátora města Teplice, senátor Parlamentu ČR",Občanská demokratická strana,8241,5
476705242720084,MUDr. Miloslav Janulík - poslanec a kandidát do Senátu,Politické hnutí ANO 2011,7197,1
242117635912490,ODS - Plzeňský kraj,ODS - Plzeňský kraj,7044,8
305841779280815,Standa Balík do Senátu,Stanislav Balík,6177,17
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,5720,2
290159387524447,Miroslav Bárta,STAROSTOVÉ A NEZÁVISLÍ,5113,7
326185347254513,Ladislav Ondřich,ANO 2011,5084,3
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",4882,27
100156851562751,Lena Mlejnková,Starostové pro Liberecký kraj,4601,20
197010357446014,Ondřej Prokop,Ondrej Prokop,4589,10
610308829366849,Vilímec do Senátu,Vilímec do Senátu,4589,6
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,4386,4
110287941156767,Fakt Brno,Fakt Brno,3961,6
2072757199653321,Zachraňme Železniční most,Zachraňme Železniční most,3865,4
386408828527231,Mirek Adámek,Mirek Adámek,3811,10
424905377564022,ODS Litoměřice,Občanská demokratická strana,3725,2
462447430809625,Jiří Drahoš,STAROSTOVÉ A NEZÁVISLÍ,3658,28
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,3584,4
376429912214135,Miroslav Kroc - kandidát do Senátu 2024,Miroslav Kroc - kandidát do Senátu 2024,3349,14
1474978352789418,ODS Litomyšl,ODS Litomyšl,3306,2
192791664777731,Hana Žáková,Hana Žáková,3275,3
405855592604500,Josef Svoboda - kandidát do Senátu,MHK Lab s.r.o.,3175,5
105959931114296,Jan Schiller - politik,Jan Schiller - politik,3133,7
400479656748554,Ivan Bartoš,Česká pirátská strana\t,3006,4
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,2995,4
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,2738,21
90002267161,TOP 09,TOP 09,2729,1
305848590036657,Milan Kroupa - kandidát na senátora pro Jablonecko a Semilsko,Milan Kroupa - kandidát na senátora pro Jablonecko a Semilsko,2685,9
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,2604,7
251656685576,KDU-ČSL,KDU-ČSL,2457,9
106719422226163,Jan Borůvka,Jan Borůvka,2325,5
1382120098684027,Radim F. Holeček,Radim F. Holeček,2322,2
102778979062932,Digitální Česko,Úřad vlády České republiky,2304,4
157741540937883,CARE Česká republika,CARE Česká republika,2265,24
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,2181,18
102092151751379,David Pražák - poslanec ze Semil,David Pražák - poslanec ze Semil,1925,2
1469427909957890,Reportér magazín,Reportér magazín,1906,4
1844481785793711,Jan Tecl,Jan Tecl,1808,5
115680881420521,Petr Vanka patriot Plzeňského kraje,Petr Vanka patriot Plzeňského kraje,1738,28
55408246161,Amnesty International ČR,Amnesty International ČR,1713,1
176757606216013,Piráti Praha 2,Piráti Praha 2,1709,3
101587908186187,Zbyněk Sýkora do Senátu,Zbyněk Sýkora,1696,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1693,9
851847531608949,"ANO, tohle je Ústecký kraj","ANO, tohle je Ústecký kraj",1649,1
2527328377285774,"Zdeněk Kučera, starosta Prahy 18 - Letňany","Zdeněk Kučera, starosta Prahy 18 - Letňany",1627,7
136937117001,Vaše Praha 8,CORP Production,1610,3
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1443,2
111599660619960,Denik.cz Promo,Denik.cz Promo,1386,2
90594467955,Česká spořitelna,These ads ran without a disclaimer,1353,1
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1341,7
125453991470833,SEN 21 - politické hnutí,SEN 21,1222,3
189869368286158,Martin Kukla,Martin Kukla,1203,2
424649884060896,Zrušme komunisty,"Listopad ještě neskončil, z.s.",1188,22
264859404124893,MUDr. Ondřej Štěrba,MUDr. Ondřej Štěrba,1175,1
1416733788557863,Pravda o vodě a voda lidem,Nadační fond PRAVDA O VODĚ,1144,6
424114981002397,Český rozhlas Plus,Český rozhlas,1053,21
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",1049,2
228361180513562,Deník e15,CZECH NEWS CENTER a. s.,1020,4
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková - poslankyně,969,1
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,967,3
109323929038,Česká pirátská strana,Česká pirátská strana,956,2
156945169098,Pavel Bělobrádek,Pavel Bělobrádek,937,1
158980731475210,Nina Spitalnikova,Nina Spitalnikova,932,1
206273352289,ADRA CZ,"ADRA, o.p.s.",899,3
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",870,16
101661881517806,Jaroslav Komínek,Jaroslav Komínek,870,3
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",865,14
200800880372384,Nový Prostor,"Nový Prostor, z.ú.",791,3
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,752,10
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,712,1
101484914694453,Bioscop - Filmy v kinech,Bioscop - Filmy v kinech,685,2
204790179389399,RARE Racionální regulace,RARE Racionální regulace,683,3
188235971211201,"Organizace pro pomoc uprchlíkům, z.s.",Organizace pro pomoc uprchlíkům z.s.,656,3
2066000537016513,František Jura,František Jura,650,9
370011249523134,Lukáš Nozar - Skladník do senátu,Sociální demokracie,635,3
822146574595819,Agrární komora České republiky,These ads ran without a disclaimer,614,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,598,4
309326422272952,Pavel Severa,PRodukujeme s.r.o.,597,1
315972808450196,ČSOB,ČSOB,593,1
393968607139343,Good Company Circle,Good Company Circle,579,3
101954531415600,Lukáš Vlček • poslanec za Vysočinu,Lukáš Vlček • poslanec za Vysočinu,563,1
