Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,15529,17
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,8914,23
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,7770,19
341564839045337,Čtyřkoalice,Starostové a nezávislí,6702,24
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),6355,12
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,4546,33
1681478228766601,Jan Grolich I Hejtman JMK,KDU-ČSL,3609,22
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,3224,30
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,3006,13
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,2926,17
241270839070177,Juraj Thoma do Senátu,STAROSTOVÉ A NEZÁVISLÍ,2891,15
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,2839,106
371102969577848,Spojenci24 s vámi,Spojenci24 s vámi,2648,8
2110017375753306,"MUDr. Raduan Nwelati, senátor","MUDr. Raduan Nwelati, senátor",2642,8
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,2533,6
1458139890966328,Rostislav Koštial,Pavel Mikulenka,2440,6
315972808450196,ČSOB,ČSOB,2377,4
122348331158908,Piráti Olomoucký kraj,Česká pirátská strana,2352,17
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,2306,6
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,2164,9
334203283397849,Martin Bednář pro Ostravu,ANO 2011,1997,4
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",1923,21
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1775,20
100674998195047,Hlas Moravy,Zelení - Jihomoravský kraj,1673,4
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1549,2
226132580573947,Starostové pro Olomoucký kraj,Starostové pro Olomoucký kraj,1541,18
441371052635518,Peter Harvánek - veřejný profil,Peter Harvánek - veřejný profil,1426,5
225296017595082,STAN Pardubický kraj,STAN Pardubický kraj,1360,11
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,1353,6
318669934660466,Jan Korda,TOP 09,1272,2
280617905401953,Alexandra Udženija,Občanská demokratická strana,1249,8
476705242720084,MUDr. Miloslav Janulík - poslanec a kandidát do Senátu,Politické hnutí ANO 2011,1225,6
267751653384029,Pardubický kraj,Pardubický kraj,1209,1
109056560836,iFortuna.cz,These ads ran without a disclaimer,1199,1
