Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,8253,22
251656685576,KDU-ČSL,KDU-ČSL,6161,8
223117541065037,Karel Janeček,Karel Janeček,4415,4
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,4170,16
117823623864,Transparency International ČR,Transparency International ČR,3265,2
120461304659141,O2 CZ,O2 Czech republic,3172,1
424114981002397,Český rozhlas Plus,Český rozhlas,2774,4
55408246161,Amnesty International ČR,Amnesty International ČR,2448,27
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,2319,18
123858471641,iROZHLAS.cz,Český rozhlas,2127,8
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,2121,7
100723801653101,Radek Kaňa I lídr pro všechny,Spolu MSK,2111,23
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,2025,10
116445271562547,Zapojme Ukrajinu,Nadační fond pro Ukrajinu,1974,7
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,1633,4
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs - Radní Plzně,1572,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1550,3
197010357446014,Ondřej Prokop,Ondrej Prokop,1502,1
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",1385,14
102593189144504,Karolína Kubisková,Karolína Kubisková,1381,2
315972808450196,ČSOB,ČSOB,1362,1
108973609370,Linka bezpečí,Linka bezpečí,1220,1
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,1200,9
214827221987263,Andrej Babiš,Andrej Babiš,1193,3
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,1179,2
1437561026464333,Patrik Kunčar,KDU-ČSL,1152,24
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1090,14
