Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
278117815576023,EU Justice and Consumers,EU Justice and Consumers,24452,30
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,17601,12
376917739059943,LYNX Investovat s výhodami,LYNX Investovat s výhodami,12762,15
104888111732005,Barbora Urbanová,Starostové a nezávislí • STAN,6003,5
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,4436,29
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",3894,4
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",3821,33
100201752249169,Spolu21,Občanská demokratická strana,3746,7
192892890746298,Aerofilms,Aerofilms,3417,13
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",2975,10
487445514669670,Petr Fiala,Občanská demokratická strana,2828,5
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2683,6
1401321553476901,Jan Farský,"MEP Jan Farský, Group of the European People's Party in the European Parliament",2357,3
214827221987263,Andrej Babiš,Andrej Babiš,2270,5
129493966920107,Investipo,EAFG Capital Ventures s.r.o.,2115,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1976,9
157741540937883,CARE Česká republika,CARE Česká republika,1924,28
55408246161,Amnesty International ČR,Amnesty International ČR,1767,13
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1741,5
197010357446014,Ondřej Prokop,Ondrej Prokop,1681,4
384187235387895,Alena Schillerová,ANO,1597,3
181682098362773,DICK-TATOR,DICK-TATOR,1565,13
100843142503124,ZjistiVíc.cz,Zjisti víc,1521,6
1469427909957890,Reportér magazín,Reportér magazín,1351,16
111210916534,Příběhy bezpráví,Příběhy bezpráví,1213,6
139379141293,Paměť národa,"Post Bellum, z.ú.",1202,7
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1178,10
101954531415600,Lukáš Vlček • ministr průmyslu a obchodu,Lukáš Vlček • ministr průmyslu a obchodu,1096,3
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,1063,3
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1056,1
109323929038,Česká pirátská strana,Česká pirátská strana,1022,2
114474108677288,Martin Kuba,Martin Kuba,1011,1
393968607139343,Good Company Circle,Good Company Circle,993,6
223117541065037,Karel Janeček,Karel Janeček,986,2
325393357941714,Brněnský sedmnáctý,Brněnský sedmnáctý,955,8
424114981002397,Český rozhlas Plus,Český rozhlas,913,24
107736952362788,Denik.to,Denik.to,877,12
1410403182565683,Petr Hladík,KDU-ČSL,848,5
424649884060896,Zrušme komunisty,"Listopad ještě neskončil, z.s.",816,17
579215965436046,JSNS,JSNS,753,5
2214398435317853,CNN Prima NEWS,FTV Prima,743,1
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,734,1
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,722,8
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,708,5
113322746709049,Karel Havlíček,ANO,675,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,673,2
