Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
251656685576,KDU-ČSL,KDU-ČSL,8238,17
214827221987263,Andrej Babiš,Andrej Babiš,6032,2
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,4286,65
116445271562547,Dárek,Nadační fond pro Ukrajinu,4073,7
480108935189934,GEN 2025,GEN 2025,4032,1
424114981002397,Český rozhlas Plus,Český rozhlas,3469,45
134019826669125,Česká divočina,Hnutí DUHA,2921,5
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",2910,5
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs - Radní Plzně,2573,2
109323929038,Česká pirátská strana,Česká pirátská strana,2169,22
206273352289,ADRA CZ,"ADRA, o.p.s.",1881,7
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,1875,11
107736952362788,Denik.to,Denik.to,1314,15
197010357446014,Ondřej Prokop,Ondrej Prokop,1283,5
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1277,21
541383175723671,Matěj Vybíral,ODS - Občanská demokratická strana,1268,1
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,1195,15
109247908945072,Nikola Bartůšek,Nikola Bartůšek,1154,3
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1142,8
206630153142726,Marek Výborný,KDU-ČSL,1085,4
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1082,4
102481422853063,Marek Hrvol,Marek Hrvol,1010,3
113322746709049,Karel Havlíček,ANO,954,2
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,939,18
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",828,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,818,7
157741540937883,CARE Česká republika,CARE Česká republika,789,3
169946526003,Nadace Partnerství,Nadace Partnerství,785,1
354361984407609,Jakub Horak,Jakub Horák,728,3
1600005766955141,Svoboda a přímá demokracie Ústecký kraj - SPD,Svoboda a přímá demokracie (SPD),725,1
711658465662315,XTV,XTV,701,36
490930117644709,Lubomír Zaorálek,Sociální demokracie,662,1
487445514669670,Petr Fiala,Občanská demokratická strana,656,3
415472211798220,Prague Pride,Prague Pride z.s.,636,17
1956144064659620,BlueTV,Aliance pro budoucnost,630,16
495496033796328,Stanislav Blaha,Stanislav Blaha,608,10
479399375260356,Odkryto.cz,Odkryto.cz,600,6
797495933631139,Roman Roun,Komunistická strana Čech a Moravy,551,3
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,525,2
145123515498876,Jan Macháček,Jan Macháček,518,2
977639539069229,Jana Maláčová,Jana Maláčová,515,2
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,504,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,504,4
389319097602660,Hluboká nad Vltavou - oficiální,Město Hluboká nad Vltavou,503,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,495,5
2108659169383946,František Talíř,KDU-ČSL,487,8
115106741622257,Roman Ďurčo,Roman Ďurčo,478,1
100843142503124,Podcast Zjisti víc,Zjisti víc,474,2
103567498863549,Ecoista,Ecoista,473,6
307333759374560,Česká národní banka,Česká národní banka,469,1
1953958664821128,Piráti Hradec Králové,Česká pirátská strana,463,4
1410403182565683,Petr Hladík,KDU-ČSL,458,5
105998488267274,Robert Teleky,Robert Teleky,423,8
186325994736589,Hnutí Pro život ČR,Hnutí Pro život ČR,412,11
280617905401953,Alexandra Udženija,Občanská demokratická strana,401,11
215661292342258,Praha - město pro život,Praha - město pro život,401,1
148933945260077,Nadace Neuron,Nadace Neuron,397,2
543429845513535,Mezi zuby,These ads ran without a disclaimer,396,2
219712354825760,"ANO, tohle je Jihočeský kraj",ANO 2011,387,1
177139666120181,Vlastimil Válek,TOP 09,381,3
100170559072607,Ivana Mádlová,Ivana Mádlová,381,4
139379141293,Paměť národa,"Post Bellum, z.ú.",375,8
545801401949968,Jeden svět Šumperk,Jeden svět Šumperk,374,4
1558635217538331,Standa z Jablonce,Standa z Jablonce,365,2
191504709024,Museum Kampa,Museum Kampa,358,2
203616297073709,Fondee,These ads ran without a disclaimer,343,1
47401251440,Pavel Bosák - 1. náměstek primátora,Pavel Bosák - 1. náměstek primátora,341,1
213802435698566,TVbydleni.cz,Living Media s.r.o.,339,2
103059308644099,Replastuj.cz,Replastuj.cz,330,8
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",320,9
251987717997284,Společně proti rasismu a fašismu,Společně proti rasismu a fašismu,317,2
267751653384029,Pardubický kraj,Pardubický kraj,313,1
205997892828769,Jeden svět Ostrava,Jeden svět Ostrava,307,8
384187235387895,Alena Schillerová,ANO,304,2
185399818317807,Ing. Roman Kubíček,Ing. Roman Kubíček,295,1
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),293,1
351488672592066,Matěj Ondřej Havel - východočeský poslanec,Matěj Ondřej Havel - východočeský poslanec,270,1
856492911053552,Patrik Pařil - místostarosta města Pohořelice a zastupitel JmK,These ads ran without a disclaimer,265,1
305841779280815,Standa Balík - senátor z Jeseníků,Standa Balík - senátor z Jeseníků,262,3
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a radní Praha 5,Lubomír Brož - poslanec Parlamentu ČR a radní Praha 5,259,7
742950425746951,Ministerstvo zemědělství,Ministerstvo zemědělství,250,2
112758851612930,Monika Shaw Salajová - zastupitelka Prahy 5,Monika Shaw Salajová - zastupitelka Prahy 5,246,1
101937231589371,Čestmír Bouda,Čestmír Bouda,245,6
106967874570478,"Giancarlo Lamberti, zastupitel Prahy 1","Giancarlo Lamberti, zastupitel Prahy 1",238,4
101279652413889,SPOLU pro Prahu,SPOLU pro Prahu,238,6
102504342524995,Společně pro Prahu 7,Společně pro Prahu 7,236,1
624342207620490,ODS Praha 7,ODS Praha 7,235,1
102092151751379,David Pražák - poslanec ze Semil,ANO 2011,232,3
353798643589,Nadace OSF,Nadace OSF,228,3
553478647848736,Milan Kubek - prezident ČLK,Česká lékařská komora,225,3
108254295004217,Jdeme o krok dál,Jdeme o krok dál,223,1
116936778126005,Marie Pošarová - SPD,Marie Pošarová - SPD,223,1
223117541065037,Karel Janeček,Karel Janeček,220,3
162177293829972,Rádio Blaník,"Media Marketing Services, a.s.",213,3
426667000534079,"Kamila Bláhová, starostka a poslankyně","Kamila Bláhová, starostka a poslankyně",211,2
101051231364600,Miroslav Zborovský - poslanec za JMK,Miroslav Zborovský - poslanec za JMK,201,2
104659657998241,David Vychytil - náměstek hejtmana Zlínského kraje,David Vychtil - náměstek hejtmana Zlínského kraje,197,2
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,196,6
117823623864,Transparency International ČR,Transparency International ČR,196,4
126618627368438,Vojtěch Munzar,Vojtěch Munzar,195,4
548487565163265,"Buď Čech, buď laska","Buď Čech, buď laska",193,6
397919187215,Evropská komise v ČR,Evropská komise v ČR,191,4
146713862010620,Martin Baxa,Martin Baxa,182,2
568475989672188,Česko funguj,Česko funguj,161,1
503783049485741,Mise Drak,TRL Space Systems,161,2
400479656748554,Ivan Bartoš,Česká pirátská strana\t,157,1
203428836185898,Okraj.cz,"JKS Média, z.s.",151,4
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,151,1
114216794363739,Žijeme Pardubice,ProPce21,149,1
211835588951012,"Bohuslav Svoboda, primátor hl. m. Prahy",Občanská demokratická strana,149,3
110359415174945,Nikol Kroužek - místostarostka Prahy 3,Nikol Kroužek - místostarostka Prahy 3,142,1
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,138,2
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,137,2
634887113291677,Jana Pastuchová,Jana Pastuchová,137,2
310340246475353,Nové Boleslavsko,Nové Boleslavsko,133,1
415013742606508,Asiaskop,"Sinoskop – Institut pro současnou Čínu, z.s.",125,3
884837951550237,Ondřej Kolář,Ondřej Kolář,124,2
152603742237528,Karel Haas,Karel Haas,121,1
631911050212445,Roklen,Roklen,120,18
315747282263515,"Jakub Stárek, starosta Šestky",Jakub Stárek,119,2
312759208382,TOP 09 - Plzeňský kraj,TOP 09,116,4
1711196282467418,David Štolpa - váš poslanec za Znojemsko,David Štolpa,116,2
284944781875,EURACTIV.cz,EURACTIV.cz,114,5
567229570370422,Eva Decroix,Eva Decroix,109,1
102500511866371,Karel Smetana,Karel Smetana,107,2
105470865029558,KVIFF TV,KVIFF TV,106,2
504553626073637,Odolné Česko,"Lobbio, z. s.",104,1
106639598686420,NEJ pro Jablunkov,Hnutí NEJ,103,1
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,102,4
102763112397884,Jan Hušbauer,Jan Hušbauer,≤100,1
851847531608949,"ANO, tohle je Ústecký kraj","ANO, tohle je Ústecký kraj",≤100,1
226094674156058,Oživení,"Oživení, z.s.",≤100,1
104359141915669,Mladí Espéďáci,"Institut svobody a přímé demokracie, z.ú.",≤100,1
101729038539214,Chci lepší Chomutov,Chci lepší Chomutov,≤100,2
309310985605737,"Ondřej Počarovský, Radní Prahy 10","Ondřej Počarovský, Radní Prahy 10",≤100,4
101587908186187,Senátor Zbyněk Sýkora,Zbyněk Sýkora,≤100,2
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100,1
1401994146795511,Svoboda a přímá demokracie Praha - SPD,Svoboda a přímá demokracie - SPD,≤100,1
206284412716963,Plzeňský kraj,Plzeňský kraj,≤100,1
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,≤100,1
100625058724688,Newsgate.cz,Newsgate.cz,≤100,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100,2
107413669291427,Olympia centrum Brno,These ads ran without a disclaimer,≤100,1
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Pavel Dobeš • místostarosta Prahy 3,≤100,3
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,≤100,2
102082212258061,ODS Kroměříž,These ads ran without a disclaimer,≤100,1
1432553436959904,PLATO Ostrava,PLATO Ostrava,≤100,1
635890889871945,Půlmaraton Plzeňského kraje,Půlmaraton Plzeňského kraje,≤100,1
2106629662903134,Brno Brňankám a Brňanům,Brno Brňankám a Brňanům,≤100,1
