Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
487445514669670,Petr Fiala,Občanská demokratická strana,7978,8
214827221987263,Andrej Babiš,Andrej Babiš,7556,3
181682098362773,DICK-TATOR,DICK-TATOR,4621,10
116445271562547,Dárek,Nadační fond pro Ukrajinu,3763,6
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,2292,12
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,2135,7
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",2050,22
108798118453748,Berenika Peštová-poslankyně,Berenika Peštová-poslankyně,1821,2
1493915637496087,Radomír Nepil - místostarosta Osmičky,Radomír Nepil - místostarosta Osmičky,1584,3
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1296,34
100843142503124,Podcast Zjisti víc,Zjisti víc,1191,2
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1184,5
344542362982337,Heroine.cz,Heroine.cz,1130,37
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1060,6
162177293829972,Rádio Blaník,"Media Marketing Services, a.s.",1028,2
134019826669125,Česká divočina,Hnutí DUHA,1028,6
1477535869227488,Vít Rakušan,STAROSTOVÉ A NEZÁVISLÍ,960,3
424114981002397,Český rozhlas Plus,Český rozhlas,950,39
224146535014,Mladá ODS,ODS - Občanská demokratická strana,909,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,845,11
648648261893473,Stačilo,Komunistická strana Čech a Moravy,840,3
479399375260356,Odkryto.cz,Odkryto.cz,797,2
1416733788557863,Pravda o vodě a voda lidem,Nadační fond PRAVDA O VODĚ,755,4
115106741622257,Roman Ďurčo,Roman Ďurčo,750,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,647,4
354361984407609,Jakub Horak,Jakub Horák,578,5
197010357446014,Ondřej Prokop,Ondrej Prokop,572,2
125830487980906,Solární asociace,Solární asociace,562,4
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,551,2
107736952362788,Denik.to,Denik.to,534,6
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,488,1
202003355940,Ekoškola,Ekoškola,481,2
503783049485741,Mise Drak,TRL Space Systems,472,5
90002267161,TOP 09,TOP 09,466,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,464,3
512477512500721,Fairtrade Česko a Slovensko SK,These ads ran without a disclaimer,459,1
711658465662315,XTV,XTV,450,25
108254295004217,Jdeme o krok dál,Jdeme o krok dál,434,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",431,1
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,410,1
107448651923170,Řepští sousedé,"Řepští sousedé, z.s.",399,1
384187235387895,Alena Schillerová,ANO,367,1
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",359,4
461430503957309,TOP 09 - Praha 6,TOP 09,349,1
977639539069229,Jana Maláčová,Jana Maláčová,344,1
103567498863549,Ecoista,Ecoista,339,3
139379141293,Paměť národa,"Post Bellum, z.ú.",323,8
102593189144504,Karolína Kubisková,Karolína Kubisková,296,1
119441777836709,CITYA mobility,CITYA mobility,288,6
522777640912635,Jana Bačíková,Jana Bačíková,266,3
