Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
360947680436739,SPOLU pro Středočeský kraj,SPOLU pro Středočeský kraj,56894,38
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),38343,66
1434319750128022,Jan Skopeček,ODS - Občanská demokratická strana,34612,56
282765711734893,Piráti Moravskoslezský kraj,Piráti Moravskoslezský kraj,27229,29
1681478228766601,Jan Grolich I Hejtman JMK,KDU-ČSL,24863,31
100505211433010,Hejtmanka Petra Pecková,STAROSTOVÉ A NEZÁVISLÍ,21701,53
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,17849,33
109323929038,Česká pirátská strana,Česká pirátská strana,17370,55
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,16094,55
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie,14084,12
611867212191950,Svoboda a přímá demokracie Zlínský kraj - SPD,Svoboda a přímá demokracie,13233,12
494377167258444,Šimon Heller,TOP 09,13070,8
1104866262972886,Michal Šmarda • Sociální demokracie,Michal Šmarda • Sociální demokracie,12387,6
258989695009,Starostové pro Liberecký kraj,Starostové pro Liberecký kraj,11458,96
251342108296899,Starostové pro Ústecký kraj,Starostové a nezávislí,11447,28
100674998195047,Hlas Moravy,Zelení - Jihomoravský kraj,11438,11
375868542113,Piráti Jihočeský kraj,Česká pirátská strana,11372,22
122348331158908,Piráti Olomoucký kraj,Česká pirátská strana,11103,31
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,10890,6
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,10686,17
125379027130,"Pro krajinu – ⁠⁠⁠⁠⁠⁠Zelení, Změna pro Hradec, Sen21 a nezávislí",Strana zelených,9532,36
550775872069267,FAO Famille Alpha & Oméga,These ads ran without a disclaimer,9481,2
259737510550867,Adam Joura • správnej hejtman pro Vysočinu,Starostové pro Vysočinu,8710,21
289075461571,TOP 09 - Středočeský kraj,TOP 09,8292,16
336346979568723,Eva Zažímalová,Občanská demokratická strana,8218,10
163186777045684,Piráti Královéhradecký kraj,Česká pirátská strana,8107,83
109426895534368,Lucie Cirkva Chocholová - kandidátka na hejtmanku Středočeského kraje,Česká pirátská strana,8082,22
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",7961,41
287075587832255,David Rumpík,David Rumpík,7852,9
443133249062600,STAN Jihočeský kraj,STAN Jihočeský kraj,7752,41
253130661215661,Dobrá zpráva pro kraj,Sociální demokracie,7731,54
1934837773438430,Pavel Fischer,Pavel Fischer,7702,16
305848590036657,Milan Kroupa - kandidát na senátora pro Jablonecko a Semilsko,Milan Kroupa - kandidát na senátora pro Jablonecko a Semilsko,7502,22
462447430809625,Jiří Drahoš,STAROSTOVÉ A NEZÁVISLÍ,7339,71
164062240456361,Svatopluk Němeček,Magico Marketing s.r.o.,7067,7
218764824871418,Silní lídři pro kraj,Koalice pro Královehradecký kraj,7044,24
105236994759359,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,Hana Hajnová náměstkyně hejtmana Kraje Vysočina,6897,37
163179013855806,Sociální demokracie Jihomoravský kraj,Sociální demokracie Jihomoravský kraj,6860,6
2297075120544646,Spojenci pro kraj,JsmePRO! (Spojenci pro kraj),6826,5
551976351670874,Zdeněk Hraba • váš senátor,Zdeněk Hraba - senátor,6774,152
102092151751379,David Pražák - poslanec ze Semil,David Pražák - poslanec ze Semil,6710,23
106767797724979,LEPŠÍ SEVER,LEPŠÍ SEVER,6417,31
287081384496142,HLAS samospráv Královéhradeckého kraje,HLAS samospráv Královéhradeckého kraje,6346,9
488342087894398,STAN Karlovarský kraj,Starostové a nezávislí,6242,19
322507680956575,NÁŠ KRAJ NÁŠ KRAJ,NÁŠ KRAJ NÁŠ KRAJ - SOCDEM,6235,46
307710452690539,Starostové pro jižní Moravu,Starostové a nezávislí,6231,58
105692521913578,David Šimek,David Šimek,5982,106
242117635912490,ODS - Plzeňský kraj,ODS - Plzeňský kraj,5707,40
952005618247538,Martin Červíček,Martin Červíček,5678,8
101429731974678,Piráti Jihomoravský kraj,DRUŽINA s.r.o.,5669,13
221449021053250,Hlas pro Zlínský kraj,Hlas pro Zlínský kraj,5642,7
341564839045337,Čtyřkoalice,Starostové a nezávislí,5500,45
241270839070177,Juraj Thoma do Senátu,STAROSTOVÉ A NEZÁVISLÍ,5450,19
2072757199653321,Zachraňme Železniční most,Zachraňme Železniční most,5395,5
114474108677288,Martin Kuba,Martin Kuba,5386,1
108342850697974,Hejtman Josef Suchánek,Hejtman Josef Suchánek,5283,20
225296017595082,STAN Pardubický kraj,STAN Pardubický kraj,5282,8
605208513007852,Pavel Sehnal,Aliance pro budoucnost,5235,17
309326422272952,Pavel Severa,PRodukujeme s.r.o.,5218,9
1455431764712359,Petr Vokřál,Petr Vokřál,4926,5
105212148846881,Mladosta - Marek Sovka,TOP 09,4837,13
340794862444046,K21 Zlínský kraj pro 21. století,K21 Zlínský kraj pro 21. století,4755,73
364089260357085,STAN Plzeňský kraj,STAN Plzeňský kraj,4706,39
100279308789747,SPOLU pro Liberecký kraj,PRodukujeme s.r.o.,4516,9
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,4394,6
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,4323,10
238356139361058,Michael Rataj - Politik,Michael Rataj - Politik,4256,7
118797678145782,ODS Zlínský kraj,ODS Zlínský kraj,4172,17
100275622515253,Michal Kortyš,Michal Kortyš,4147,7
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s.r.o.,4115,23
103812268872300,Tomáš Rada - starosta Rokycan - kandidát do Senátu 2024,PRO Plzeň,4095,18
106721088273276,Hana Naiclerová - do Senátu,Hana Naiclerová - do Senátu,4034,24
1386439704902726,Piráti Zlínský kraj,Česká pirátská strana,4029,16
103624831753285,Jiří Crha - starosta Blanska a náměstek hejtmana JMK,ODS,3816,22
115602606970,Piráti Plzeňský kraj,Česká pirátská strana - Piráti Plzeňský kraj,3779,13
648648261893473,Stačilo,Komunistická strana Čech a Moravy,3716,1
197010357446014,Ondřej Prokop,Ondrej Prokop,3715,9
100647378751279,Pavla Pivoňka Vaňková STAN,Pavla Pivoňka Vaňková STAN,3544,15
1437561026464333,Patrik Kunčar,KDU-ČSL,3530,63
196776900726766,Michaela Matoušková - STAN pro Pardubický kraj,STAROSTOVÉ A NEZÁVISLÍ,3472,2
100761461345420,Hana Ančincová - statutární náměstkyně hejtmana Zlínského kraje,Česká pirátská strana,3469,10
495496033796328,Stanislav Blaha,Stanislav Blaha,3446,24
100156851562751,Lena Mlejnková,Starostové pro Liberecký kraj,3404,8
851847531608949,"ANO, tohle je Ústecký kraj","ANO, tohle je Ústecký kraj",3400,8
149368281915233,Sociální demokracie Jihočeský kraj,Sociální demokracie Jihočeský kraj,3290,16
1416733788557863,Pravda o vodě a voda lidem,Nadační fond PRAVDA O VODĚ,3175,13
326296297718790,Marketa Sichtarova,Markéta Šichtařová,3101,22
351682148030970,Dominik Hašek - kandidát do Senátu,TOP 09,3095,17
332418787330819,VOK - Volba pro kraj,VOK Volba pro kraj,3070,27
288627030991926,Jiří Řehák,SEN 21,3064,1
127174985442604,Josef Osička - Jožka do Senátu,STAROSTOVÉ A NEZÁVISLÍ,2986,7
106767797724979,LEPŠÍ SEVER,Lepší Sever,2963,26
353890264472512,Břeťa Rychlík do Senátu,TOP 09,2952,13
1555826341333158,Ekonomický deník,Ekonomický deník,2927,4
100873939504989,PRO NÁŠ KRAJ,PRO PLZEŇ,2858,54
330082643514337,Robert Baxa,Robert Baxa,2803,8
278781882181636,Jihočeši 2012,Jihočeši 2012,2787,8
281732115013900,Hlas pro náš kraj,SOCDEM,2754,17
344152608790039,David Šimek - STAN Pardubický Kraj,STAROSTOVÉ A NEZÁVISLÍ,2744,7
100851355204691,Štefan Drozd - starosta,Štefan Drozd - starosta,2728,11
280617905401953,Alexandra Udženija,Občanská demokratická strana,2719,4
270332350585308,3PK - Pro prosperující Pardubický kraj,3PK,2709,40
581919708494005,Starostové pro Zlínský kraj,STAROSTOVÉ A NEZÁVISLÍ,2707,9
290464181002849,Koalice pro Pardubický kraj,Koalice pro Pardubický kraj,2572,101
764875520231706,Jaroslav Filip,Jaroslav Filip,2565,4
90002267161,TOP 09,TOP 09,2527,22
226132580573947,Starostové pro Olomoucký kraj,Starostové pro Olomoucký kraj,2468,30
414337315095753,Miroslav Burget - kandidát do senátu Prostějovsko,Mgr. Miroslav Burget,2463,20
290159387524447,Miroslav Bárta,STAROSTOVÉ A NEZÁVISLÍ,2446,4
107166057484330,Zelení pro kraj,Zelení pro kraj,2442,36
283891178151818,Petr Koleta,Petr Koleta,2426,17
338694652654920,Andrea Švojgrová - kandidátka do Senátu,Česká pirátská strana,2405,6
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,2385,30
161396423900274,Piráti Pardubický kraj,Česká pirátská strana,2346,11
115802229102602,Magdalena Davis - kandidátka na hejtmanku Středočeského kraje,Zelení - Strana zelených,2249,24
214827221987263,Andrej Babiš,Andrej Babiš,2214,6
1771562699724929,Ondřej Lochman,Ondřej Lochman,2199,6
245915525601678,Lukáš Wagenknecht - váš senátor,Česká pirátská strana,2197,13
297228640376151,Sociální demokracie • Zlínský kraj,SOCDEM Zlínský kraj,2158,5
348394825788,Piráti Liberecký kraj,Česká pirátská strana,2156,5
223691594909275,Miroslav Krčil,3PK,2138,22
105044345372292,Tomáš Helebrant,Tomáš Helebrant,2104,4
101134762378681,Michaela Šebelová,STAROSTOVÉ A NEZÁVISLÍ,2089,19
152744724577432,Jan Janda - kandidát do senátu 2024,Jan Janda,2056,29
992961290717515,Pavel Karpíšek,Pavel Karpíšek,2051,18
293184477211841,Zabloudil do Senátu,Starostové a nezávislí,2051,54
334203283397849,Martin Bednář pro Ostravu,ANO 2011,2050,6
369830492882652,Libor Picka,Libor Picka,2037,8
1758963624352554,Jitka Volfová,ANO 2011,2002,2
117330538358428,KDU-ČSL Vysočina,Krajská organizace KDU-ČSL Vysočina,1853,6
101587908186187,Zbyněk Sýkora do Senátu,Zbyněk Sýkora,1848,3
104076207795080,Marie Jílková,KDU-ČSL,1848,4
487089598052019,Stačilo v Jihomoravském kraji,Komunistická strana Čech a Moravy,1774,4
1458139890966328,Rostislav Koštial,Pavel Mikulenka,1745,9
405855592604500,Josef Svoboda - kandidát do Senátu,MHK Lab s.r.o.,1736,3
111599660619960,Denik.cz Promo,Denik.cz Promo,1689,7
105280227637808,Trikolora Ústí nad Labem,Trikolora Ústí nad Labem,1669,11
281661881695459,Jan Skalický - politik,Jan Skalický - politik,1595,6
944792105610443,PRAHA SOBĚ,PRAHA SOBĚ,1591,1
549762515189935,Lucie Šafránková,Lucie Šafránková,1591,1
341109722420138,Vysočina v dobrých rukou,"Frey Consulting, s.r.o.",1589,4
777638625687541,Právo Respekt Odbornost - PRO - Ústecký kraj,Právo Respekt Odbornost - PRO - Ústecký kraj,1587,4
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs - Radní Plzně,1567,4
354427944702361,"MUDr. Pavel Havíř, lékař a ředitel nemocnice",3PK,1547,5
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1518,9
249525561568577,Tomáš Chmela,STAROSTOVÉ A NEZÁVISLÍ,1450,1
173305846086912,Jiří Čunek,Jiří Čunek,1447,6
1812098778828241,Ostravak,"Ostravak, politické hnutí",1432,7
120343698070515,Liberální institut,Liberální institut,1396,2
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),1378,2
989225617882268,"Martin Benkovič, 1. místostarosta Prahy 17 - Řepy","Martin Benkovič, 1. místostarosta Prahy 17 - Řepy",1356,5
392036724286541,Zdravotnický deník,Limegreen s.r.o.,1355,2
100723801653101,Radek Kaňa I lídr pro všechny,Spolu MSK,1341,29
