id,spend_lower,spend_upper,impressions_lower,impressions_upper,currency,ad_delivery_start_time,ad_delivery_stop_time,search_page_ids,bylines,target_gender,eu_total_reach,estimated_audience_size
557894510551334,100,199,2000,2999,CZK,2024-12-29,2024-12-30,551976351670874,Zdeněk Hraba - senátor,All,1949,1000001
1070908201448197,0,99,0,999,CZK,2024-12-29,2024-12-29,551976351670874,Zdeněk Hraba - senátor,All,88,1000001
988158823335274,300,399,5000,5999,CZK,2024-12-29,2024-12-30,551976351670874,Zdeněk Hraba - senátor,All,4981,1000001
510978144642266,300,399,6000,6999,CZK,2024-12-27,2024-12-29,551976351670874,Zdeněk Hraba - senátor,All,3977,1000001
1259534795158559,100,199,2000,2999,CZK,2024-12-26,2024-12-27,551976351670874,Zdeněk Hraba - senátor,All,2332,1000001
1991632078024708,0,99,2000,2999,CZK,2024-12-25,2024-12-26,551976351670874,Zdeněk Hraba - senátor,All,1743,1000001
515570271513416,0,99,0,999,CZK,2024-12-25,2024-12-26,551976351670874,Zdeněk Hraba - senátor,All,834,1000001
1783910209021608,0,99,0,999,CZK,2024-12-25,2024-12-26,551976351670874,Zdeněk Hraba - senátor,All,693,1000001
552113684310624,0,99,0,999,CZK,2024-12-24,2024-12-25,551976351670874,Zdeněk Hraba - senátor,All,286,1000001
607711618595984,0,99,1000,1999,CZK,2024-12-24,2024-12-26,551976351670874,Zdeněk Hraba - senátor,All,1433,1000001
1315034572844425,500,599,10000,14999,CZK,2024-12-23,2024-12-26,551976351670874,Zdeněk Hraba - senátor,All,9308,1000001
8809049642546741,100,199,3000,3999,CZK,2024-12-22,2024-12-23,551976351670874,Zdeněk Hraba - senátor,All,3126,1000001
1365992667717430,0,99,0,999,CZK,2024-12-21,2024-12-22,551976351670874,Zdeněk Hraba - senátor,All,734,1000001
1092331076023221,100,199,2000,2999,CZK,2024-12-21,2024-12-24,551976351670874,Zdeněk Hraba - senátor,All,1536,1000001
1169144171604992,400,499,7000,7999,CZK,2024-12-21,2024-12-24,551976351670874,Zdeněk Hraba - senátor,All,6022,1000001
1256481308917428,100,199,4000,4999,CZK,2024-12-20,2024-12-23,551976351670874,Zdeněk Hraba - senátor,All,2873,1000001
1803708813505012,0,99,0,999,CZK,2024-12-20,2024-12-21,551976351670874,Zdeněk Hraba - senátor,All,469,1000001
603214068812040,100,199,1000,1999,CZK,2024-12-13,2024-12-15,551976351670874,Zdeněk Hraba - senátor,All,806,1000001
457640887067880,300,399,8000,8999,CZK,2024-12-12,2024-12-15,551976351670874,Zdeněk Hraba - senátor,All,7944,1000001
1627607561171658,0,99,0,999,CZK,2024-12-11,2024-12-13,551976351670874,Zdeněk Hraba - senátor,All,392,1000001
464076503385412,200,299,3000,3999,CZK,2024-12-09,2024-12-12,551976351670874,Zdeněk Hraba - senátor,All,2412,1000001
999672708862691,200,299,4000,4999,CZK,2024-12-08,2024-12-10,551976351670874,Zdeněk Hraba - senátor,All,3196,1000001
549183757888851,400,499,6000,6999,CZK,2024-12-05,2024-12-10,551976351670874,Zdeněk Hraba - senátor,All,4003,1000001
1395044308128246,0,99,0,999,CZK,2024-12-05,2024-12-06,551976351670874,Zdeněk Hraba - senátor,All,20,1000001
934284444774065,0,99,0,999,CZK,2024-12-04,2024-12-04,551976351670874,Zdeněk Hraba - senátor,All,374,100001
2631414693723566,0,99,0,999,CZK,2024-12-04,2024-12-05,551976351670874,Zdeněk Hraba - senátor,All,375,100001
927828108870002,900,999,10000,14999,CZK,2024-12-03,2024-12-08,551976351670874,Zdeněk Hraba - senátor,All,6927,1000001
883999690595553,200,299,3000,3999,CZK,2024-12-02,2024-12-06,551976351670874,Zdeněk Hraba - senátor,All,1874,1000001
549242577995022,0,99,0,999,CZK,2024-12-01,2024-12-01,551976351670874,Zdeněk Hraba - senátor,All,507,1000001
936475085057889,400,499,3000,3999,CZK,2024-11-30,2024-12-07,551976351670874,Zdeněk Hraba - senátor,All,2450,1000001
936845211112802,300,399,5000,5999,CZK,2024-11-30,2024-12-02,551976351670874,Zdeněk Hraba - senátor,All,4205,1000001
4023187247968087,200,299,5000,5999,CZK,2024-11-29,2024-12-02,551976351670874,Zdeněk Hraba - senátor,All,5053,1000001
1084837829988664,0,99,0,999,CZK,2024-11-29,2024-11-29,551976351670874,Zdeněk Hraba - senátor,All,14,1000001
3483646081942347,0,99,0,999,CZK,2024-11-29,2024-11-29,551976351670874,Zdeněk Hraba - senátor,All,2,1000001
1094018495799476,300,399,5000,5999,CZK,2024-11-28,2024-11-30,551976351670874,Zdeněk Hraba - senátor,All,5234,1000001
1971294386706219,300,399,4000,4999,CZK,2024-11-27,2024-11-30,551976351670874,Zdeněk Hraba - senátor,All,4316,1000001
432079253298796,100,199,0,999,CZK,2024-11-26,2024-11-27,551976351670874,Zdeněk Hraba - senátor,All,612,1000001
1252452892465888,100,199,1000,1999,CZK,2024-11-25,2024-11-27,551976351670874,Zdeněk Hraba - senátor,All,1378,1000001
945501557477219,200,299,7000,7999,CZK,2024-11-23,2024-11-26,551976351670874,Zdeněk Hraba - senátor,All,6131,1000001
514314214943771,200,299,4000,4999,CZK,2024-11-20,2024-11-22,551976351670874,Zdeněk Hraba - senátor,All,3646,1000001
918206076522486,200,299,2000,2999,CZK,2024-11-20,2024-11-22,551976351670874,Zdeněk Hraba - senátor,All,2274,1000001
575698648279631,300,399,10000,14999,CZK,2024-11-20,2024-11-30,551976351670874,Zdeněk Hraba - senátor,All,11307,50001
556413060492067,100,199,1000,1999,CZK,2024-11-19,2024-11-22,551976351670874,Zdeněk Hraba - senátor,All,1101,1000001
572553278562790,100,199,6000,6999,CZK,2024-11-18,2024-11-30,551976351670874,Zdeněk Hraba - senátor,All,5926,50001
1594616551183620,0,99,0,999,CZK,2024-11-19,2024-11-19,551976351670874,Zdeněk Hraba - senátor,All,956,1000001
1280124773155431,300,399,4000,4999,CZK,2024-11-17,2024-11-19,551976351670874,Zdeněk Hraba - senátor,All,3957,1000001
2927578920743037,400,499,8000,8999,CZK,2024-11-17,2024-11-18,551976351670874,Zdeněk Hraba - senátor,All,8470,1000001
1142666337448890,0,99,1000,1999,CZK,2024-11-17,2024-11-19,551976351670874,Zdeněk Hraba - senátor,All,800,1000001
1631091157757675,400,499,8000,8999,CZK,2024-11-14,2024-11-19,551976351670874,Zdeněk Hraba - senátor,All,6928,1000001
558513003785799,100,199,1000,1999,CZK,2024-11-14,2024-11-20,551976351670874,Zdeněk Hraba - senátor,All,1482,1000001
589812483550797,0,99,0,999,CZK,2024-11-14,2024-11-16,551976351670874,Zdeněk Hraba - senátor,All,484,1000001
1076693214094504,200,299,4000,4999,CZK,2024-11-12,2024-11-16,551976351670874,Zdeněk Hraba - senátor,All,4459,1000001
1091351355291476,0,99,0,999,CZK,2024-11-11,2024-11-12,551976351670874,Zdeněk Hraba - senátor,All,248,1000001
1026335062579672,100,199,3000,3999,CZK,2024-11-09,2024-11-13,551976351670874,Zdeněk Hraba - senátor,All,3078,1000001
1071450157863117,200,299,4000,4999,CZK,2024-11-09,2024-11-14,551976351670874,Zdeněk Hraba - senátor,All,2931,1000001
1103015838079084,0,99,0,999,CZK,2024-11-07,2024-11-16,551976351670874,Zdeněk Hraba - senátor,All,714,1000001
1077096500461705,600,699,15000,19999,CZK,2024-11-06,2024-11-15,551976351670874,Zdeněk Hraba - senátor,All,12206,1000001
1216249176321376,0,99,0,999,CZK,2024-11-05,2024-11-09,551976351670874,Zdeněk Hraba - senátor,All,569,1000001
911285584260358,300,399,9000,9999,CZK,2024-11-04,2024-11-09,551976351670874,Zdeněk Hraba - senátor,All,8376,1000001
1705246720038133,300,399,20000,24999,CZK,2024-11-04,2024-11-07,551976351670874,Zdeněk Hraba - senátor,All,22663,1000001
1971375963274009,300,399,7000,7999,CZK,2024-11-03,2024-11-06,551976351670874,Zdeněk Hraba - senátor,All,7471,1000001
2029306424157221,100,199,3000,3999,CZK,2024-11-01,2024-11-03,551976351670874,Zdeněk Hraba - senátor,All,2439,1000001
1086579079682242,0,99,0,999,CZK,2024-11-01,2024-11-01,551976351670874,Zdeněk Hraba - senátor,All,382,1000001
1559364604688248,0,99,0,999,CZK,2024-10-30,2024-11-03,551976351670874,Zdeněk Hraba - senátor,All,503,100001
469161625544409,100,199,3000,3999,CZK,2024-10-29,2024-11-01,551976351670874,Zdeněk Hraba - senátor,All,2904,1000001
893035089594878,100,199,3000,3999,CZK,2024-10-28,2024-10-29,551976351670874,Zdeněk Hraba - senátor,All,3853,1000001
549394454339302,0,99,0,999,CZK,2024-10-28,2024-10-29,551976351670874,Zdeněk Hraba - senátor,All,530,1000001
