ad_id,age,gender,percentage
1991632078024708,25-34,unknown,0.001714
1991632078024708,35-44,female,0.052571
1991632078024708,35-44,male,0.069143
1991632078024708,45-54,female,0.093143
1991632078024708,45-54,male,0.083429
1991632078024708,45-54,unknown,0.000571
1991632078024708,55-64,female,0.167429
1991632078024708,55-64,male,0.074286
1991632078024708,65+,female,0.257143
1991632078024708,65+,male,0.071429
515570271513416,18-24,female,0.002372
515570271513416,18-24,male,0.02847
515570271513416,25-34,female,0.014235
515570271513416,25-34,male,0.061684
515570271513416,25-34,unknown,0.001186
515570271513416,35-44,female,0.035587
515570271513416,35-44,male,0.098458
515570271513416,35-44,unknown,0.001186
515570271513416,45-54,female,0.061684
515570271513416,45-54,male,0.166074
515570271513416,45-54,unknown,0.001186
515570271513416,55-64,female,0.084223
515570271513416,55-64,male,0.154211
515570271513416,55-64,unknown,0.001186
515570271513416,65+,female,0.154211
515570271513416,65+,male,0.134045
1783910209021608,18-24,female,0.007194
1783910209021608,18-24,male,0.015827
1783910209021608,18-24,unknown,0.001439
1783910209021608,25-34,female,0.028777
1783910209021608,25-34,male,0.040288
1783910209021608,35-44,female,0.073381
1783910209021608,35-44,male,0.073381
1783910209021608,45-54,female,0.122302
1783910209021608,45-54,male,0.086331
1783910209021608,45-54,unknown,0.001439
1783910209021608,55-64,female,0.178417
1783910209021608,55-64,male,0.07482
1783910209021608,65+,female,0.243165
1783910209021608,65+,male,0.053237
552113684310624,18-24,male,0.017422
552113684310624,25-34,female,0.003484
552113684310624,25-34,male,0.038328
552113684310624,35-44,female,0.034843
552113684310624,35-44,male,0.066202
552113684310624,45-54,female,0.114983
552113684310624,45-54,male,0.118467
552113684310624,55-64,female,0.170732
552113684310624,55-64,male,0.073171
552113684310624,55-64,unknown,0.003484
552113684310624,65+,female,0.292683
552113684310624,65+,male,0.066202
607711618595984,18-24,male,0.005402
607711618595984,18-24,unknown,0.000675
607711618595984,25-34,female,0.002701
607711618595984,25-34,male,0.010804
607711618595984,25-34,unknown,0.00135
607711618595984,35-44,female,0.012829
607711618595984,35-44,male,0.037812
607711618595984,45-54,female,0.059419
607711618595984,45-54,male,0.097232
607711618595984,45-54,unknown,0.000675
607711618595984,55-64,female,0.158001
607711618595984,55-64,male,0.120864
607711618595984,55-64,unknown,0.000675
607711618595984,65+,female,0.353815
607711618595984,65+,male,0.135044
607711618595984,65+,unknown,0.002701
1315034572844425,18-24,female,0.001911
1315034572844425,18-24,male,0.005202
1315034572844425,25-34,female,0.008493
1315034572844425,25-34,male,0.014651
1315034572844425,35-44,female,0.018367
1315034572844425,35-44,male,0.040769
1315034572844425,35-44,unknown,0.000743
1315034572844425,45-54,female,0.055951
1315034572844425,45-54,male,0.0895
1315034572844425,45-54,unknown,0.001593
1315034572844425,55-64,female,0.119333
1315034572844425,55-64,male,0.111901
1315034572844425,55-64,unknown,0.000849
1315034572844425,65+,female,0.350249
1315034572844425,65+,male,0.179
1315034572844425,65+,unknown,0.001486
8809049642546741,18-24,female,0.00098
8809049642546741,45-54,male,0.122222
8809049642546741,65+,male,0.131046
8809049642546741,65+,female,0.256536
8809049642546741,55-64,unknown,0.00098
8809049642546741,55-64,male,0.153268
8809049642546741,55-64,female,0.180719
8809049642546741,45-54,unknown,0.00098
8809049642546741,45-54,female,0.070915
8809049642546741,18-24,male,0.005556
8809049642546741,35-44,unknown,0.00098
8809049642546741,35-44,male,0.045752
8809049642546741,35-44,female,0.012745
8809049642546741,25-34,unknown,0.000327
8809049642546741,25-34,male,0.012745
8809049642546741,25-34,female,0.002941
8809049642546741,18-24,unknown,0.000327
8809049642546741,65+,unknown,0.00098
1365992667717430,18-24,female,0.001332
1365992667717430,18-24,male,0.006658
1365992667717430,25-34,female,0.001332
1365992667717430,25-34,male,0.018642
1365992667717430,25-34,unknown,0.001332
1365992667717430,35-44,female,0.010652
1365992667717430,35-44,male,0.046605
1365992667717430,45-54,female,0.079893
1365992667717430,45-54,male,0.131824
1365992667717430,55-64,female,0.165113
1365992667717430,55-64,male,0.158455
1365992667717430,65+,female,0.24767
1365992667717430,65+,male,0.130493
1092331076023221,18-24,female,0.000639
1092331076023221,45-54,male,0.132268
1092331076023221,65+,male,0.185304
1092331076023221,65+,female,0.219169
1092331076023221,55-64,unknown,0.000639
1092331076023221,55-64,male,0.153355
1092331076023221,55-64,female,0.117572
1092331076023221,45-54,unknown,0.000639
1092331076023221,45-54,female,0.054313
1092331076023221,18-24,male,0.019169
1092331076023221,35-44,unknown,0.000639
1092331076023221,35-44,male,0.064537
1092331076023221,35-44,female,0.011502
1092331076023221,25-34,unknown,0.001278
1092331076023221,25-34,male,0.029393
1092331076023221,25-34,female,0.00639
1092331076023221,18-24,unknown,0.000639
1092331076023221,65+,unknown,0.002556
1169144171604992,18-24,female,0.005911
1169144171604992,45-54,male,0.081912
1169144171604992,65+,male,0.093734
1169144171604992,65+,female,0.287114
1169144171604992,55-64,unknown,0.001013
1169144171604992,55-64,male,0.089512
1169144171604992,55-64,female,0.185611
1169144171604992,45-54,unknown,0.001182
1169144171604992,45-54,female,0.131735
1169144171604992,18-24,male,0.006249
1169144171604992,35-44,unknown,0.000169
1169144171604992,35-44,male,0.040871
1169144171604992,35-44,female,0.042391
1169144171604992,25-34,unknown,0.000169
1169144171604992,25-34,male,0.017733
1169144171604992,25-34,female,0.013511
1169144171604992,18-24,unknown,0.000338
1169144171604992,65+,unknown,0.000844
1256481308917428,18-24,female,0.000688
1256481308917428,45-54,male,0.135191
1256481308917428,65+,male,0.174063
1256481308917428,65+,female,0.237358
1256481308917428,55-64,unknown,0.001376
1256481308917428,55-64,male,0.165119
1256481308917428,55-64,female,0.142071
1256481308917428,45-54,unknown,0.000688
1256481308917428,45-54,female,0.05504
1256481308917428,18-24,male,0.007912
1256481308917428,35-44,unknown,0.000688
1256481308917428,35-44,male,0.047816
1256481308917428,35-44,female,0.01032
1256481308917428,25-34,unknown,0.000688
1256481308917428,25-34,male,0.016512
1256481308917428,25-34,female,0.003784
1256481308917428,18-24,unknown,0.000344
1256481308917428,65+,unknown,0.000344
1803708813505012,18-24,female,0.002119
1803708813505012,18-24,male,0.019068
1803708813505012,25-34,male,0.033898
1803708813505012,25-34,unknown,0.002119
1803708813505012,35-44,female,0.012712
1803708813505012,35-44,male,0.057203
1803708813505012,45-54,female,0.063559
1803708813505012,45-54,male,0.148305
1803708813505012,45-54,unknown,0.002119
1803708813505012,55-64,female,0.146186
1803708813505012,55-64,male,0.135593
1803708813505012,65+,female,0.21822
1803708813505012,65+,male,0.15678
1803708813505012,65+,unknown,0.002119
603214068812040,18-24,female,0.002463
603214068812040,18-24,male,0.028325
603214068812040,25-34,female,0.006158
603214068812040,25-34,male,0.04064
603214068812040,35-44,female,0.007389
603214068812040,35-44,male,0.081281
603214068812040,45-54,female,0.045567
603214068812040,45-54,male,0.166256
603214068812040,45-54,unknown,0.002463
603214068812040,55-64,female,0.084975
603214068812040,55-64,male,0.160099
603214068812040,55-64,unknown,0.001232
603214068812040,65+,female,0.173645
603214068812040,65+,male,0.197044
603214068812040,65+,unknown,0.002463
457640887067880,18-24,female,0.000771
457640887067880,45-54,male,0.165767
457640887067880,65+,male,0.197507
457640887067880,65+,female,0.197764
457640887067880,55-64,unknown,0.000643
457640887067880,55-64,male,0.224107
457640887067880,55-64,female,0.108455
457640887067880,45-54,unknown,0.000771
457640887067880,45-54,female,0.030326
457640887067880,18-24,male,0.002442
457640887067880,35-44,unknown,0.000386
457640887067880,35-44,male,0.048959
457640887067880,35-44,female,0.004883
457640887067880,25-34,unknown,0.000386
457640887067880,25-34,male,0.012593
457640887067880,25-34,female,0.002956
457640887067880,18-24,unknown,0.000386
457640887067880,65+,unknown,0.0009
1627607561171658,18-24,male,0.005141
1627607561171658,25-34,female,0.005141
1627607561171658,25-34,male,0.010283
1627607561171658,35-44,female,0.010283
1627607561171658,35-44,male,0.046272
1627607561171658,45-54,female,0.07455
1627607561171658,45-54,male,0.141388
1627607561171658,45-54,unknown,0.002571
1627607561171658,55-64,female,0.128535
1627607561171658,55-64,male,0.125964
1627607561171658,65+,female,0.282776
1627607561171658,65+,male,0.167095
464076503385412,18-24,female,0.001648
464076503385412,45-54,male,0.175937
464076503385412,65+,male,0.167285
464076503385412,65+,female,0.178822
464076503385412,55-64,unknown,0.000412
464076503385412,55-64,male,0.172641
464076503385412,55-64,female,0.10136
464076503385412,45-54,unknown,0.002472
464076503385412,45-54,female,0.044499
464076503385412,18-24,male,0.016481
464076503385412,35-44,unknown,0.001236
464076503385412,35-44,male,0.08323
464076503385412,35-44,female,0.014009
464076503385412,25-34,unknown,0.000824
464076503385412,25-34,male,0.033787
464076503385412,25-34,female,0.003296
464076503385412,18-24,unknown,0.000824
464076503385412,65+,unknown,0.001236
999672708862691,18-24,female,0.001261
999672708862691,45-54,male,0.159521
999672708862691,65+,male,0.159521
999672708862691,65+,female,0.214691
999672708862691,55-64,unknown,0.001576
999672708862691,55-64,male,0.175284
999672708862691,55-64,female,0.109395
999672708862691,45-54,unknown,0.000631
999672708862691,45-54,female,0.048865
999672708862691,18-24,male,0.013871
999672708862691,35-44,unknown,0.001576
999672708862691,35-44,male,0.071879
999672708862691,35-44,female,0.01261
999672708862691,25-34,unknown,0.000631
999672708862691,25-34,male,0.02396
999672708862691,25-34,female,0.003468
999672708862691,18-24,unknown,0.000315
999672708862691,65+,unknown,0.000946
549183757888851,18-24,female,0.002338
549183757888851,45-54,male,0.181039
549183757888851,65+,male,0.154545
549183757888851,65+,female,0.155844
549183757888851,55-64,unknown,0.001039
549183757888851,55-64,male,0.177403
549183757888851,55-64,female,0.103896
549183757888851,45-54,unknown,0.001558
549183757888851,45-54,female,0.05013
549183757888851,18-24,male,0.02
549183757888851,35-44,unknown,0.001039
549183757888851,35-44,male,0.082857
549183757888851,35-44,female,0.015844
549183757888851,25-34,unknown,0.000519
549183757888851,25-34,male,0.045974
549183757888851,25-34,female,0.004675
549183757888851,18-24,unknown,0.00026
549183757888851,65+,unknown,0.001039
934284444774065,18-24,female,0.06469
934284444774065,18-24,male,0.105121
934284444774065,18-24,unknown,0.002695
934284444774065,25-34,female,0.15903
934284444774065,25-34,male,0.28841
934284444774065,25-34,unknown,0.005391
934284444774065,35-44,female,0.137466
934284444774065,35-44,male,0.234501
934284444774065,35-44,unknown,0.002695
2631414693723566,18-24,female,0.05615
2631414693723566,18-24,male,0.245989
2631414693723566,18-24,unknown,0.002674
2631414693723566,25-34,female,0.07754
2631414693723566,25-34,male,0.34492
2631414693723566,25-34,unknown,0.010695
2631414693723566,35-44,female,0.040107
2631414693723566,35-44,male,0.216578
2631414693723566,35-44,unknown,0.005348
927828108870002,18-24,female,0.003936
927828108870002,45-54,male,0.09898
927828108870002,65+,male,0.172595
927828108870002,65+,female,0.288192
927828108870002,55-64,unknown,0.001458
927828108870002,55-64,male,0.138047
927828108870002,55-64,female,0.123907
927828108870002,45-54,unknown,0.001603
927828108870002,45-54,female,0.05102
927828108870002,18-24,male,0.011953
927828108870002,35-44,unknown,0.000146
927828108870002,35-44,male,0.053644
927828108870002,35-44,female,0.016035
927828108870002,25-34,unknown,0.000583
927828108870002,25-34,male,0.027114
927828108870002,25-34,female,0.008309
927828108870002,18-24,unknown,0.000437
927828108870002,65+,unknown,0.002041
883999690595553,18-24,female,0.002125
883999690595553,45-54,male,0.12221
883999690595553,65+,male,0.142933
883999690595553,65+,female,0.25983
883999690595553,55-64,unknown,0.000531
883999690595553,55-64,male,0.137088
883999690595553,55-64,female,0.131775
883999690595553,45-54,unknown,0.001063
883999690595553,45-54,female,0.057386
883999690595553,18-24,male,0.021254
883999690595553,35-44,male,0.063762
883999690595553,35-44,female,0.01594
883999690595553,25-34,unknown,0.001063
883999690595553,25-34,male,0.035069
883999690595553,25-34,female,0.005313
883999690595553,18-24,unknown,0.000531
883999690595553,65+,unknown,0.002125
549242577995022,18-24,male,0.007859
549242577995022,25-34,female,0.005894
549242577995022,25-34,male,0.023576
549242577995022,35-44,female,0.015717
549242577995022,35-44,male,0.037328
549242577995022,35-44,unknown,0.001965
549242577995022,45-54,female,0.062868
549242577995022,45-54,male,0.084479
549242577995022,55-64,female,0.149312
549242577995022,55-64,male,0.058939
549242577995022,65+,female,0.408644
549242577995022,65+,male,0.139489
549242577995022,65+,unknown,0.003929
936475085057889,18-24,female,0.002015
936475085057889,45-54,male,0.213537
936475085057889,65+,male,0.141821
936475085057889,65+,female,0.115633
936475085057889,55-64,unknown,0.001209
936475085057889,55-64,male,0.1805
936475085057889,55-64,female,0.071716
936475085057889,45-54,unknown,0.002015
936475085057889,45-54,female,0.04311
936475085057889,18-24,male,0.026189
936475085057889,35-44,unknown,0.002417
936475085057889,35-44,male,0.124093
936475085057889,35-44,female,0.01249
936475085057889,25-34,unknown,0.000806
936475085057889,25-34,male,0.057212
936475085057889,25-34,female,0.003223
936475085057889,18-24,unknown,0.001209
936475085057889,65+,unknown,0.000806
936845211112802,18-24,female,0.001418
936845211112802,45-54,female,0.059338
936845211112802,65+,male,0.153428
936845211112802,65+,female,0.334279
936845211112802,55-64,unknown,0.000709
936845211112802,55-64,male,0.126005
936845211112802,55-64,female,0.169976
936845211112802,45-54,male,0.089362
936845211112802,35-44,unknown,0.000236
936845211112802,18-24,male,0.004965
936845211112802,35-44,male,0.03617
936845211112802,35-44,female,0.010638
936845211112802,25-34,unknown,0.000473
936845211112802,25-34,male,0.008274
936845211112802,25-34,female,0.003546
936845211112802,18-24,unknown,0.000709
936845211112802,65+,unknown,0.000473
4023187247968087,18-24,female,0.002608
4023187247968087,45-54,male,0.151053
4023187247968087,65+,male,0.165697
4023187247968087,65+,female,0.22347
4023187247968087,55-64,unknown,0.000201
4023187247968087,55-64,male,0.184554
4023187247968087,55-64,female,0.137813
4023187247968087,45-54,unknown,0.001404
4023187247968087,45-54,female,0.04654
4023187247968087,18-24,male,0.00321
4023187247968087,35-44,unknown,0.000201
4023187247968087,35-44,male,0.049147
4023187247968087,35-44,female,0.011234
4023187247968087,25-34,unknown,0.000201
4023187247968087,25-34,male,0.014845
4023187247968087,25-34,female,0.006419
4023187247968087,65+,unknown,0.001404
1094018495799476,18-24,female,0.001348
1094018495799476,45-54,male,0.149788
1094018495799476,65+,male,0.140547
1094018495799476,65+,female,0.241432
1094018495799476,55-64,unknown,0.000963
1094018495799476,55-64,male,0.157682
1094018495799476,55-64,female,0.141124
1094018495799476,45-54,unknown,0.001155
1094018495799476,45-54,female,0.051598
1094018495799476,18-24,male,0.002695
1094018495799476,35-44,unknown,0.000385
1094018495799476,35-44,male,0.069888
1094018495799476,35-44,female,0.01675
1094018495799476,25-34,unknown,0.000193
1094018495799476,25-34,male,0.018868
1094018495799476,25-34,female,0.004043
1094018495799476,65+,unknown,0.00154
1971294386706219,18-24,female,0.002099
1971294386706219,45-54,male,0.135293
1971294386706219,65+,male,0.119198
1971294386706219,65+,female,0.247026
1971294386706219,55-64,unknown,0.0014
1971294386706219,55-64,male,0.14369
1971294386706219,55-64,female,0.166317
1971294386706219,45-54,unknown,0.0014
1971294386706219,45-54,female,0.068346
1971294386706219,18-24,male,0.006065
1971294386706219,35-44,unknown,0.000467
1971294386706219,35-44,male,0.060182
1971294386706219,35-44,female,0.017495
1971294386706219,25-34,unknown,0.000233
1971294386706219,25-34,male,0.021693
1971294386706219,25-34,female,0.008164
1971294386706219,65+,unknown,0.000933
432079253298796,18-24,female,0.004854
432079253298796,18-24,male,0.045307
432079253298796,25-34,female,0.008091
432079253298796,25-34,male,0.048544
432079253298796,25-34,unknown,0.001618
432079253298796,35-44,female,0.022654
432079253298796,35-44,male,0.095469
432079253298796,45-54,female,0.059871
432079253298796,45-54,male,0.205502
432079253298796,45-54,unknown,0.003236
432079253298796,55-64,female,0.100324
432079253298796,55-64,male,0.105178
432079253298796,55-64,unknown,0.003236
432079253298796,65+,female,0.169903
432079253298796,65+,male,0.122977
432079253298796,65+,unknown,0.003236
1252452892465888,18-24,female,0.001396
1252452892465888,18-24,male,0.007676
1252452892465888,18-24,unknown,0.000698
1252452892465888,25-34,female,0.009072
1252452892465888,25-34,male,0.008374
1252452892465888,25-34,unknown,0.001396
1252452892465888,35-44,female,0.034892
1252452892465888,35-44,male,0.046755
1252452892465888,45-54,female,0.095604
1252452892465888,45-54,male,0.089323
1252452892465888,55-64,female,0.200977
1252452892465888,55-64,male,0.086532
1252452892465888,55-64,unknown,0.000698
1252452892465888,65+,female,0.321005
1252452892465888,65+,male,0.094906
1252452892465888,65+,unknown,0.000698
945501557477219,18-24,female,0.001156
945501557477219,45-54,male,0.163198
945501557477219,65+,male,0.186158
945501557477219,65+,female,0.216551
945501557477219,55-64,unknown,0.000991
945501557477219,55-64,male,0.206475
945501557477219,55-64,female,0.117113
945501557477219,45-54,unknown,0.001156
945501557477219,45-54,female,0.039313
945501557477219,18-24,male,0.003799
945501557477219,35-44,unknown,0.000165
945501557477219,35-44,male,0.040799
945501557477219,35-44,female,0.007433
945501557477219,25-34,unknown,0.00033
945501557477219,25-34,male,0.010406
945501557477219,25-34,female,0.00413
945501557477219,18-24,unknown,0.000165
945501557477219,65+,unknown,0.000661
514314214943771,18-24,female,0.001721
514314214943771,45-54,male,0.165232
514314214943771,65+,male,0.135686
514314214943771,65+,female,0.202524
514314214943771,55-64,unknown,0.001147
514314214943771,55-64,male,0.16179
514314214943771,55-64,female,0.143431
514314214943771,45-54,unknown,0.000574
514314214943771,45-54,female,0.066552
514314214943771,18-24,male,0.010901
514314214943771,35-44,male,0.069134
514314214943771,35-44,female,0.015491
514314214943771,25-34,unknown,0.000861
514314214943771,25-34,male,0.022088
514314214943771,25-34,female,0.001721
514314214943771,18-24,unknown,0.000574
514314214943771,65+,unknown,0.000574
918206076522486,18-24,female,0.010729
918206076522486,45-54,male,0.137684
918206076522486,65+,male,0.109522
918206076522486,65+,female,0.09477
918206076522486,55-64,unknown,0.001341
918206076522486,55-64,male,0.0903
918206076522486,55-64,female,0.051408
918206076522486,45-54,unknown,0.001788
918206076522486,45-54,female,0.038891
918206076522486,18-24,male,0.160483
918206076522486,35-44,unknown,0.001341
918206076522486,35-44,male,0.102816
918206076522486,35-44,female,0.012964
918206076522486,25-34,unknown,0.000894
918206076522486,25-34,male,0.172553
918206076522486,25-34,female,0.008941
918206076522486,18-24,unknown,0.001341
918206076522486,65+,unknown,0.002235
575698648279631,18-24,female,0.039554
575698648279631,45-54,male,0.149097
575698648279631,65+,male,0.034292
575698648279631,65+,female,0.033854
575698648279631,55-64,unknown,0.001666
575698648279631,55-64,male,0.069198
575698648279631,55-64,female,0.052184
575698648279631,45-54,unknown,0.003684
575698648279631,45-54,female,0.068672
575698648279631,18-24,male,0.0699
575698648279631,35-44,unknown,0.002807
575698648279631,35-44,male,0.176636
575698648279631,35-44,female,0.0699
575698648279631,25-34,unknown,0.006139
575698648279631,25-34,male,0.150325
575698648279631,25-34,female,0.051307
575698648279631,18-24,unknown,0.019646
575698648279631,65+,unknown,0.00114
556413060492067,18-24,female,0.000886
556413060492067,18-24,male,0.007086
556413060492067,18-24,unknown,0.000886
556413060492067,25-34,female,0.003543
556413060492067,25-34,male,0.018601
556413060492067,25-34,unknown,0.001771
556413060492067,35-44,female,0.010629
556413060492067,35-44,male,0.056687
556413060492067,45-54,female,0.069088
556413060492067,45-54,male,0.135518
556413060492067,55-64,female,0.139947
556413060492067,55-64,male,0.164748
556413060492067,55-64,unknown,0.000886
556413060492067,65+,female,0.254207
556413060492067,65+,male,0.134632
556413060492067,65+,unknown,0.000886
572553278562790,18-24,female,0.062734
572553278562790,45-54,male,0.123423
572553278562790,65+,male,0.028128
572553278562790,65+,female,0.029492
572553278562790,55-64,unknown,0.001705
572553278562790,55-64,male,0.054552
572553278562790,55-64,female,0.037334
572553278562790,45-54,unknown,0.005967
572553278562790,45-54,female,0.068871
572553278562790,18-24,male,0.080634
572553278562790,35-44,unknown,0.006308
572553278562790,35-44,male,0.149335
572553278562790,35-44,female,0.069724
572553278562790,25-34,unknown,0.011422
572553278562790,25-34,male,0.166042
572553278562790,25-34,female,0.068871
572553278562790,18-24,unknown,0.033583
572553278562790,65+,unknown,0.001875
1594616551183620,18-24,female,0.001052
1594616551183620,18-24,male,0.009464
1594616551183620,25-34,female,0.005258
1594616551183620,25-34,male,0.092534
1594616551183620,35-44,female,0.012618
1594616551183620,35-44,male,0.19979
1594616551183620,45-54,female,0.023134
1594616551183620,45-54,male,0.241851
1594616551183620,45-54,unknown,0.002103
1594616551183620,55-64,female,0.039958
1594616551183620,55-64,male,0.150368
1594616551183620,55-64,unknown,0.001052
1594616551183620,65+,female,0.093586
1594616551183620,65+,male,0.125131
1594616551183620,65+,unknown,0.002103
1280124773155431,18-24,female,0.001542
1280124773155431,45-54,male,0.169065
1280124773155431,65+,male,0.162127
1280124773155431,65+,female,0.201696
1280124773155431,55-64,unknown,0.000771
1280124773155431,55-64,male,0.179085
1280124773155431,55-64,female,0.12333
1280124773155431,45-54,unknown,0.001028
1280124773155431,45-54,female,0.055498
1280124773155431,18-24,male,0.00668
1280124773155431,35-44,unknown,0.000514
1280124773155431,35-44,male,0.065262
1280124773155431,35-44,female,0.011048
1280124773155431,25-34,unknown,0.000514
1280124773155431,25-34,male,0.017729
1280124773155431,25-34,female,0.003083
1280124773155431,18-24,unknown,0.000514
1280124773155431,65+,unknown,0.000514
2927578920743037,18-24,female,0.001307
2927578920743037,18-24,male,0.001544
2927578920743037,25-34,female,0.003921
2927578920743037,25-34,male,0.003921
2927578920743037,25-34,unknown,0.000119
2927578920743037,35-44,female,0.005465
2927578920743037,35-44,male,0.013069
2927578920743037,45-54,female,0.023049
2927578920743037,45-54,male,0.065106
2927578920743037,45-54,unknown,0.000119
2927578920743037,55-64,female,0.123678
2927578920743037,55-64,male,0.15041
2927578920743037,55-64,unknown,0.000832
2927578920743037,65+,female,0.397172
2927578920743037,65+,male,0.208031
2927578920743037,65+,unknown,0.002257
1142666337448890,18-24,female,0.001224
1142666337448890,18-24,male,0.00612
1142666337448890,18-24,unknown,0.001224
1142666337448890,25-34,female,0.001224
1142666337448890,25-34,male,0.013464
1142666337448890,25-34,unknown,0.001224
1142666337448890,35-44,female,0.015912
1142666337448890,35-44,male,0.069767
1142666337448890,45-54,female,0.058752
1142666337448890,45-54,male,0.162791
1142666337448890,45-54,unknown,0.001224
1142666337448890,55-64,female,0.138311
1142666337448890,55-64,male,0.181151
1142666337448890,55-64,unknown,0.001224
1142666337448890,65+,female,0.190942
1142666337448890,65+,male,0.155447
1631091157757675,18-24,female,0.001148
1631091157757675,45-54,male,0.157623
1631091157757675,65+,male,0.151163
1631091157757675,65+,female,0.208441
1631091157757675,55-64,unknown,0.001292
1631091157757675,55-64,male,0.197244
1631091157757675,55-64,female,0.142406
1631091157757675,45-54,unknown,0.000718
1631091157757675,45-54,female,0.049383
1631091157757675,18-24,male,0.00244
1631091157757675,35-44,unknown,0.000431
1631091157757675,35-44,male,0.054264
1631091157757675,35-44,female,0.011341
1631091157757675,25-34,unknown,0.000431
1631091157757675,25-34,male,0.017227
1631091157757675,25-34,female,0.003732
1631091157757675,65+,unknown,0.000718
558513003785799,18-24,female,0.001376
558513003785799,45-54,male,0.15956
558513003785799,65+,male,0.123796
558513003785799,65+,female,0.200138
558513003785799,55-64,unknown,0.001376
558513003785799,55-64,male,0.135488
558513003785799,55-64,female,0.127923
558513003785799,45-54,unknown,0.002063
558513003785799,45-54,female,0.068088
558513003785799,18-24,male,0.024072
558513003785799,35-44,male,0.088033
558513003785799,35-44,female,0.016506
558513003785799,25-34,unknown,0.001376
558513003785799,25-34,male,0.044017
558513003785799,25-34,female,0.004127
558513003785799,18-24,unknown,0.000688
558513003785799,65+,unknown,0.001376
589812483550797,18-24,female,0.006061
589812483550797,18-24,male,0.042424
589812483550797,25-34,female,0.006061
589812483550797,25-34,male,0.054545
589812483550797,25-34,unknown,0.00202
589812483550797,35-44,female,0.010101
589812483550797,35-44,male,0.086869
589812483550797,45-54,female,0.056566
589812483550797,45-54,male,0.155556
589812483550797,55-64,female,0.117172
589812483550797,55-64,male,0.149495
589812483550797,55-64,unknown,0.00202
589812483550797,65+,female,0.153535
589812483550797,65+,male,0.157576
1076693214094504,18-24,female,0.001566
1076693214094504,45-54,male,0.184116
1076693214094504,65+,male,0.10962
1076693214094504,65+,female,0.172707
1076693214094504,55-64,unknown,0.00179
1076693214094504,55-64,male,0.138702
1076693214094504,55-64,female,0.110067
1076693214094504,45-54,unknown,0.001119
1076693214094504,45-54,female,0.062416
1076693214094504,18-24,male,0.00604
1076693214094504,35-44,unknown,0.000671
1076693214094504,35-44,male,0.134228
1076693214094504,35-44,female,0.025951
1076693214094504,25-34,unknown,0.000224
1076693214094504,25-34,male,0.044072
1076693214094504,25-34,female,0.005593
1076693214094504,65+,unknown,0.001119
1091351355291476,25-34,female,0.004032
1091351355291476,25-34,male,0.024194
1091351355291476,25-34,unknown,0.004032
1091351355291476,35-44,female,0.024194
1091351355291476,35-44,male,0.056452
1091351355291476,45-54,female,0.080645
1091351355291476,45-54,male,0.100806
1091351355291476,45-54,unknown,0.004032
1091351355291476,55-64,female,0.149194
