ad_id,country,age_range,male,female,unknown
607711618595984,CZ,55-64,179.0,234.0,1.0
607711618595984,CZ,65+,200.0,524.0,4.0
1315034572844425,CZ,18-24,49.0,18.0,
1315034572844425,CZ,25-34,138.0,80.0,
1315034572844425,CZ,35-44,384.0,173.0,7.0
1315034572844425,CZ,45-54,843.0,527.0,15.0
1315034572844425,CZ,55-64,1054.0,1124.0,8.0
1315034572844425,CZ,65+,1686.0,3299.0,14.0
8809049642546741,CZ,18-24,17.0,3.0,1.0
8809049642546741,CZ,45-54,374.0,217.0,3.0
8809049642546741,CZ,65+,401.0,785.0,3.0
8809049642546741,CZ,55-64,469.0,553.0,3.0
8809049642546741,CZ,35-44,140.0,39.0,3.0
8809049642546741,CZ,25-34,39.0,9.0,1.0
1365992667717430,CZ,18-24,5.0,1.0,
1365992667717430,CZ,25-34,14.0,1.0,1.0
1365992667717430,CZ,35-44,35.0,8.0,
1365992667717430,CZ,45-54,99.0,60.0,
1365992667717430,CZ,55-64,119.0,124.0,
1365992667717430,CZ,65+,98.0,186.0,
1092331076023221,CZ,18-24,30.0,1.0,1.0
1092331076023221,CZ,45-54,207.0,85.0,1.0
1092331076023221,CZ,65+,290.0,343.0,4.0
1092331076023221,CZ,55-64,240.0,184.0,1.0
1092331076023221,CZ,35-44,101.0,18.0,1.0
1092331076023221,CZ,25-34,46.0,10.0,2.0
1169144171604992,CZ,18-24,37.0,35.0,2.0
1169144171604992,CZ,45-54,485.0,780.0,7.0
1169144171604992,CZ,65+,555.0,1700.0,5.0
1169144171604992,CZ,55-64,530.0,1099.0,6.0
1169144171604992,CZ,35-44,242.0,251.0,1.0
1169144171604992,CZ,25-34,105.0,80.0,1.0
1256481308917428,CZ,18-24,23.0,2.0,1.0
1256481308917428,CZ,45-54,393.0,160.0,2.0
1256481308917428,CZ,65+,506.0,690.0,1.0
1256481308917428,CZ,55-64,480.0,413.0,4.0
1256481308917428,CZ,35-44,139.0,30.0,2.0
1256481308917428,CZ,25-34,48.0,11.0,2.0
1803708813505012,CZ,18-24,9.0,1.0,
1803708813505012,CZ,25-34,16.0,,1.0
1803708813505012,CZ,35-44,27.0,6.0,
1803708813505012,CZ,45-54,70.0,30.0,1.0
1803708813505012,CZ,55-64,64.0,69.0,
1803708813505012,CZ,65+,74.0,103.0,1.0
603214068812040,CZ,18-24,23.0,2.0,
603214068812040,CZ,25-34,33.0,5.0,
603214068812040,CZ,35-44,66.0,6.0,
603214068812040,CZ,45-54,135.0,37.0,2.0
603214068812040,CZ,55-64,130.0,69.0,1.0
603214068812040,CZ,65+,160.0,141.0,2.0
457640887067880,CZ,18-24,19.0,6.0,3.0
457640887067880,CZ,45-54,1290.0,236.0,6.0
457640887067880,CZ,65+,1537.0,1539.0,7.0
457640887067880,CZ,55-64,1744.0,844.0,5.0
457640887067880,CZ,35-44,381.0,38.0,3.0
457640887067880,CZ,25-34,98.0,23.0,3.0
1627607561171658,CZ,18-24,2.0,,
1627607561171658,CZ,25-34,4.0,2.0,
1627607561171658,CZ,35-44,18.0,4.0,
1627607561171658,CZ,45-54,55.0,29.0,1.0
1627607561171658,CZ,55-64,49.0,50.0,
1627607561171658,CZ,65+,65.0,110.0,
464076503385412,CZ,18-24,40.0,4.0,2.0
464076503385412,CZ,45-54,427.0,108.0,6.0
464076503385412,CZ,65+,406.0,434.0,3.0
464076503385412,CZ,55-64,419.0,246.0,1.0
464076503385412,CZ,35-44,202.0,34.0,3.0
464076503385412,CZ,25-34,82.0,8.0,2.0
999672708862691,CZ,18-24,44.0,4.0,1.0
999672708862691,CZ,45-54,506.0,155.0,2.0
999672708862691,CZ,65+,506.0,681.0,3.0
999672708862691,CZ,55-64,556.0,347.0,5.0
999672708862691,CZ,35-44,228.0,40.0,5.0
999672708862691,CZ,25-34,76.0,11.0,2.0
549183757888851,CZ,18-24,77.0,9.0,1.0
549183757888851,CZ,45-54,697.0,193.0,6.0
549183757888851,CZ,65+,595.0,600.0,4.0
549183757888851,CZ,55-64,683.0,400.0,4.0
549183757888851,CZ,35-44,319.0,61.0,4.0
549183757888851,CZ,25-34,177.0,18.0,2.0
1395044308128246,CZ,35-44,1.0,1.0,
1395044308128246,CZ,45-54,7.0,2.0,
1395044308128246,CZ,55-64,2.0,4.0,
1395044308128246,CZ,65+,,3.0,
934284444774065,CZ,18-24,39.0,24.0,1.0
934284444774065,CZ,25-34,107.0,59.0,2.0
934284444774065,CZ,35-44,87.0,51.0,1.0
2631414693723566,CZ,18-24,92.0,21.0,1.0
2631414693723566,CZ,25-34,129.0,29.0,4.0
2631414693723566,CZ,35-44,81.0,15.0,2.0
927828108870002,CZ,18-24,82.0,27.0,3.0
927828108870002,CZ,45-54,679.0,350.0,11.0
927828108870002,CZ,65+,1184.0,1977.0,14.0
927828108870002,CZ,55-64,947.0,850.0,10.0
927828108870002,CZ,35-44,368.0,110.0,1.0
927828108870002,CZ,25-34,186.0,57.0,4.0
883999690595553,CZ,18-24,40.0,4.0,1.0
883999690595553,CZ,45-54,230.0,108.0,2.0
883999690595553,CZ,65+,269.0,489.0,4.0
883999690595553,CZ,55-64,258.0,248.0,1.0
883999690595553,CZ,35-44,120.0,30.0,
883999690595553,CZ,25-34,66.0,10.0,2.0
549242577995022,CZ,18-24,4.0,,
549242577995022,CZ,25-34,12.0,3.0,
549242577995022,CZ,35-44,19.0,8.0,1.0
549242577995022,CZ,45-54,43.0,32.0,
549242577995022,CZ,55-64,30.0,76.0,
549242577995022,CZ,65+,71.0,208.0,2.0
936475085057889,CZ,18-24,65.0,5.0,3.0
936475085057889,CZ,45-54,530.0,107.0,5.0
936475085057889,CZ,65+,352.0,287.0,2.0
936475085057889,CZ,55-64,448.0,178.0,3.0
936475085057889,CZ,35-44,308.0,31.0,6.0
936475085057889,CZ,25-34,142.0,8.0,2.0
936845211112802,CZ,18-24,21.0,6.0,3.0
936845211112802,CZ,45-54,378.0,251.0,
936845211112802,CZ,65+,649.0,1414.0,2.0
936845211112802,CZ,55-64,533.0,719.0,3.0
936845211112802,CZ,35-44,153.0,45.0,1.0
936845211112802,CZ,25-34,35.0,15.0,2.0
4023187247968087,CZ,18-24,16.0,13.0,
4023187247968087,CZ,45-54,753.0,232.0,7.0
4023187247968087,CZ,65+,826.0,1114.0,7.0
4023187247968087,CZ,55-64,920.0,687.0,1.0
4023187247968087,CZ,35-44,245.0,56.0,1.0
4023187247968087,CZ,25-34,74.0,32.0,1.0
1084837829988664,CZ,25-34,1.0,,
1084837829988664,CZ,35-44,,1.0,
1084837829988664,CZ,45-54,2.0,2.0,
1084837829988664,CZ,55-64,1.0,3.0,
1084837829988664,CZ,65+,2.0,2.0,
3483646081942347,CZ,65+,,2.0,
1094018495799476,CZ,18-24,14.0,7.0,
1094018495799476,CZ,45-54,778.0,268.0,6.0
1094018495799476,CZ,65+,730.0,1254.0,8.0
1094018495799476,CZ,55-64,819.0,733.0,5.0
1094018495799476,CZ,35-44,363.0,87.0,2.0
1094018495799476,CZ,25-34,98.0,21.0,1.0
1971294386706219,CZ,18-24,26.0,9.0,
1971294386706219,CZ,45-54,580.0,293.0,6.0
1971294386706219,CZ,65+,511.0,1059.0,4.0
1971294386706219,CZ,55-64,616.0,713.0,6.0
1971294386706219,CZ,35-44,258.0,75.0,2.0
1971294386706219,CZ,25-34,93.0,35.0,1.0
432079253298796,CZ,18-24,28.0,3.0,
432079253298796,CZ,25-34,30.0,5.0,1.0
432079253298796,CZ,35-44,59.0,14.0,
432079253298796,CZ,45-54,127.0,37.0,2.0
432079253298796,CZ,55-64,65.0,62.0,2.0
432079253298796,CZ,65+,76.0,105.0,2.0
1252452892465888,CZ,18-24,11.0,2.0,1.0
1252452892465888,CZ,25-34,12.0,13.0,2.0
1252452892465888,CZ,35-44,67.0,50.0,
1252452892465888,CZ,45-54,128.0,137.0,
1252452892465888,CZ,55-64,124.0,288.0,1.0
1252452892465888,CZ,65+,136.0,460.0,1.0
945501557477219,CZ,18-24,23.0,7.0,1.0
945501557477219,CZ,45-54,988.0,238.0,7.0
945501557477219,CZ,65+,1127.0,1311.0,4.0
945501557477219,CZ,55-64,1250.0,709.0,6.0
945501557477219,CZ,35-44,247.0,45.0,1.0
945501557477219,CZ,25-34,63.0,25.0,2.0
514314214943771,CZ,18-24,38.0,6.0,2.0
514314214943771,CZ,45-54,576.0,232.0,2.0
514314214943771,CZ,65+,473.0,706.0,2.0
514314214943771,CZ,55-64,564.0,500.0,4.0
514314214943771,CZ,35-44,241.0,54.0,
514314214943771,CZ,25-34,77.0,6.0,3.0
918206076522486,CZ,18-24,359.0,24.0,3.0
918206076522486,CZ,45-54,308.0,87.0,4.0
918206076522486,CZ,65+,245.0,212.0,5.0
918206076522486,CZ,55-64,202.0,115.0,3.0
918206076522486,CZ,35-44,230.0,29.0,3.0
918206076522486,CZ,25-34,386.0,20.0,2.0
575698648279631,CZ,18-24,797.0,451.0,224.0
575698648279631,CZ,45-54,1700.0,783.0,42.0
575698648279631,CZ,65+,391.0,386.0,13.0
575698648279631,CZ,55-64,789.0,595.0,19.0
575698648279631,CZ,35-44,2014.0,797.0,32.0
575698648279631,CZ,25-34,1714.0,585.0,70.0
556413060492067,CZ,18-24,8.0,1.0,1.0
556413060492067,CZ,25-34,21.0,4.0,2.0
556413060492067,CZ,35-44,64.0,12.0,
556413060492067,CZ,45-54,153.0,78.0,
556413060492067,CZ,55-64,186.0,158.0,1.0
556413060492067,CZ,65+,152.0,287.0,1.0
572553278562790,CZ,18-24,473.0,368.0,197.0
572553278562790,CZ,45-54,724.0,404.0,35.0
572553278562790,CZ,65+,165.0,173.0,11.0
572553278562790,CZ,55-64,320.0,219.0,10.0
572553278562790,CZ,35-44,876.0,409.0,37.0
572553278562790,CZ,25-34,974.0,404.0,67.0
1594616551183620,CZ,18-24,9.0,1.0,
1594616551183620,CZ,25-34,88.0,5.0,
1594616551183620,CZ,35-44,190.0,12.0,
1594616551183620,CZ,45-54,230.0,22.0,2.0
1594616551183620,CZ,55-64,143.0,38.0,1.0
1594616551183620,CZ,65+,119.0,89.0,2.0
1280124773155431,CZ,18-24,26.0,6.0,2.0
1280124773155431,CZ,45-54,658.0,216.0,4.0
1280124773155431,CZ,65+,631.0,785.0,2.0
1280124773155431,CZ,55-64,697.0,480.0,3.0
1280124773155431,CZ,35-44,254.0,43.0,2.0
1280124773155431,CZ,25-34,69.0,12.0,2.0
2927578920743037,CZ,18-24,13.0,11.0,
2927578920743037,CZ,25-34,33.0,33.0,1.0
2927578920743037,CZ,35-44,110.0,46.0,
2927578920743037,CZ,45-54,548.0,194.0,1.0
2927578920743037,CZ,55-64,1266.0,1041.0,7.0
2927578920743037,CZ,65+,1751.0,3343.0,19.0
1142666337448890,CZ,18-24,5.0,1.0,1.0
1142666337448890,CZ,25-34,11.0,1.0,1.0
1142666337448890,CZ,35-44,57.0,13.0,
1142666337448890,CZ,45-54,133.0,48.0,1.0
1142666337448890,CZ,55-64,148.0,113.0,1.0
1142666337448890,CZ,65+,127.0,156.0,
1631091157757675,CZ,18-24,17.0,8.0,
1631091157757675,CZ,45-54,1098.0,344.0,5.0
1631091157757675,CZ,65+,1053.0,1452.0,5.0
1631091157757675,CZ,55-64,1374.0,992.0,9.0
1631091157757675,CZ,35-44,378.0,79.0,3.0
1631091157757675,CZ,25-34,120.0,26.0,3.0
558513003785799,CZ,18-24,35.0,2.0,1.0
558513003785799,CZ,45-54,232.0,99.0,3.0
558513003785799,CZ,65+,180.0,291.0,2.0
558513003785799,CZ,55-64,197.0,186.0,2.0
558513003785799,CZ,35-44,128.0,24.0,
558513003785799,CZ,25-34,64.0,6.0,2.0
589812483550797,CZ,18-24,21.0,3.0,
589812483550797,CZ,25-34,27.0,3.0,1.0
589812483550797,CZ,35-44,43.0,5.0,
589812483550797,CZ,45-54,77.0,28.0,
589812483550797,CZ,55-64,74.0,58.0,1.0
589812483550797,CZ,65+,78.0,76.0,
1076693214094504,CZ,18-24,27.0,7.0,
1076693214094504,CZ,45-54,823.0,279.0,5.0
1076693214094504,CZ,65+,490.0,772.0,5.0
1076693214094504,CZ,55-64,620.0,492.0,8.0
1076693214094504,CZ,35-44,600.0,116.0,3.0
1076693214094504,CZ,25-34,197.0,25.0,1.0
1091351355291476,CZ,25-34,6.0,1.0,1.0
1091351355291476,CZ,35-44,14.0,6.0,
1091351355291476,CZ,45-54,25.0,20.0,1.0
1091351355291476,CZ,55-64,40.0,37.0,
1091351355291476,CZ,65+,26.0,71.0,
1026335062579672,CZ,18-24,19.0,5.0,1.0
1026335062579672,CZ,45-54,457.0,216.0,1.0
1026335062579672,CZ,65+,393.0,699.0,2.0
1026335062579672,CZ,55-64,433.0,431.0,3.0
1026335062579672,CZ,35-44,209.0,45.0,
1026335062579672,CZ,25-34,56.0,8.0,2.0
1071450157863117,CZ,18-24,25.0,4.0,1.0
1071450157863117,CZ,45-54,384.0,170.0,1.0
1071450157863117,CZ,65+,464.0,763.0,2.0
1071450157863117,CZ,55-64,431.0,435.0,1.0
1071450157863117,CZ,35-44,175.0,38.0,1.0
1071450157863117,CZ,25-34,63.0,10.0,1.0
1103015838079084,CZ,18-24,4.0,2.0,1.0
1103015838079084,CZ,25-34,7.0,1.0,1.0
1103015838079084,CZ,35-44,38.0,4.0,
1103015838079084,CZ,45-54,87.0,50.0,
1103015838079084,CZ,55-64,114.0,98.0,1.0
1103015838079084,CZ,65+,111.0,202.0,
1077096500461705,CZ,18-24,39.0,14.0,
1077096500461705,CZ,45-54,1547.0,428.0,12.0
1077096500461705,CZ,65+,2274.0,3105.0,16.0
1077096500461705,CZ,55-64,2377.0,1460.0,12.0
1077096500461705,CZ,35-44,369.0,85.0,4.0
1077096500461705,CZ,25-34,99.0,56.0,3.0
1216249176321376,CZ,18-24,7.0,1.0,1.0
1216249176321376,CZ,25-34,7.0,,
1216249176321376,CZ,35-44,35.0,6.0,
1216249176321376,CZ,45-54,88.0,35.0,
1216249176321376,CZ,55-64,107.0,77.0,
1216249176321376,CZ,65+,86.0,116.0,1.0
911285584260358,CZ,18-24,25.0,11.0,
911285584260358,CZ,25-34,122.0,34.0,3.0
911285584260358,CZ,35-44,507.0,93.0,
911285584260358,CZ,45-54,1679.0,524.0,15.0
911285584260358,CZ,55-64,1593.0,1129.0,7.0
911285584260358,CZ,65+,1014.0,1582.0,5.0
1705246720038133,CZ,18-24,778.0,565.0,14.0
1705246720038133,CZ,45-54,3268.0,2405.0,35.0
1705246720038133,CZ,65+,1059.0,1277.0,23.0
1705246720038133,CZ,55-64,1775.0,1565.0,14.0
1705246720038133,CZ,35-44,3471.0,2330.0,44.0
1705246720038133,CZ,25-34,2762.0,1960.0,28.0
1971375963274009,CZ,18-24,30.0,8.0,1.0
1971375963274009,CZ,45-54,1463.0,371.0,12.0
1971375963274009,CZ,65+,1147.0,1266.0,5.0
1971375963274009,CZ,55-64,1346.0,759.0,5.0
1971375963274009,CZ,35-44,668.0,102.0,4.0
1971375963274009,CZ,25-34,197.0,35.0,1.0
2029306424157221,CZ,18-24,24.0,3.0,2.0
2029306424157221,CZ,45-54,295.0,170.0,2.0
2029306424157221,CZ,65+,361.0,601.0,1.0
2029306424157221,CZ,55-64,335.0,412.0,2.0
2029306424157221,CZ,35-44,128.0,37.0,1.0
2029306424157221,CZ,25-34,49.0,8.0,3.0
1086579079682242,CZ,18-24,12.0,1.0,
1086579079682242,CZ,25-34,12.0,1.0,
1086579079682242,CZ,35-44,26.0,10.0,
1086579079682242,CZ,45-54,50.0,28.0,
1086579079682242,CZ,55-64,38.0,70.0,
1086579079682242,CZ,65+,38.0,98.0,
1559364604688248,CZ,18-24,24.0,24.0,1.0
1559364604688248,CZ,25-34,70.0,48.0,3.0
1559364604688248,CZ,35-44,80.0,57.0,2.0
1559364604688248,CZ,45-54,64.0,41.0,
1559364604688248,CZ,55-64,27.0,29.0,
1559364604688248,CZ,65+,15.0,13.0,
469161625544409,CZ,18-24,47.0,5.0,1.0
469161625544409,CZ,45-54,512.0,158.0,2.0
469161625544409,CZ,65+,413.0,402.0,2.0
469161625544409,CZ,55-64,516.0,329.0,2.0
469161625544409,CZ,35-44,269.0,46.0,
469161625544409,CZ,25-34,133.0,15.0,3.0
893035089594878,CZ,18-24,5.0,2.0,
893035089594878,CZ,25-34,44.0,10.0,
893035089594878,CZ,35-44,146.0,25.0,2.0
893035089594878,CZ,45-54,415.0,154.0,2.0
893035089594878,CZ,55-64,531.0,603.0,6.0
893035089594878,CZ,65+,587.0,1282.0,4.0
549394454339302,CZ,18-24,8.0,,1.0
549394454339302,CZ,25-34,6.0,,
549394454339302,CZ,35-44,7.0,7.0,
549394454339302,CZ,45-54,45.0,23.0,
549394454339302,CZ,55-64,48.0,100.0,
549394454339302,CZ,65+,65.0,225.0,
8916582018392503,CZ,18-24,22.0,5.0,2.0
8916582018392503,CZ,45-54,322.0,241.0,1.0
8916582018392503,CZ,65+,307.0,724.0,3.0
8916582018392503,CZ,55-64,350.0,495.0,2.0
8916582018392503,CZ,35-44,149.0,53.0,1.0
8916582018392503,CZ,25-34,56.0,13.0,2.0
967056725462246,CZ,18-24,687.0,389.0,13.0
967056725462246,CZ,45-54,1326.0,779.0,21.0
967056725462246,CZ,65+,300.0,379.0,4.0
967056725462246,CZ,55-64,607.0,456.0,2.0
967056725462246,CZ,35-44,1580.0,726.0,13.0
967056725462246,CZ,25-34,1634.0,612.0,10.0
1608504956769101,CZ,18-24,1841.0,1211.0,182.0
1608504956769101,CZ,45-54,1769.0,931.0,27.0
1608504956769101,CZ,65+,363.0,398.0,4.0
1608504956769101,CZ,55-64,683.0,509.0,16.0
1608504956769101,CZ,35-44,2340.0,1016.0,32.0
1608504956769101,CZ,25-34,2811.0,917.0,55.0
526999400218959,CZ,35-44,3.0,1.0,
526999400218959,CZ,45-54,5.0,2.0,
526999400218959,CZ,55-64,2.0,2.0,
526999400218959,CZ,65+,3.0,2.0,
1078726220542502,CZ,18-24,544.0,490.0,13.0
1078726220542502,CZ,45-54,1663.0,1615.0,21.0
1078726220542502,CZ,65+,485.0,751.0,9.0
1078726220542502,CZ,55-64,860.0,936.0,8.0
1078726220542502,CZ,35-44,1833.0,1528.0,23.0
1078726220542502,CZ,25-34,1670.0,1430.0,9.0
1312428939918088,CZ,25-34,1.0,,
1312428939918088,CZ,35-44,1.0,,
1312428939918088,CZ,45-54,1.0,,
1312428939918088,CZ,55-64,1.0,,
1312428939918088,CZ,65+,1.0,,
533402089586901,CZ,18-24,56.0,18.0,2.0
533402089586901,CZ,45-54,1895.0,676.0,17.0
533402089586901,CZ,65+,2108.0,3126.0,19.0
533402089586901,CZ,55-64,2447.0,1942.0,13.0
533402089586901,CZ,35-44,540.0,116.0,2.0
533402089586901,CZ,25-34,135.0,51.0,3.0
2440770159458423,CZ,18-24,94.0,50.0,1.0
2440770159458423,CZ,45-54,596.0,224.0,7.0
2440770159458423,CZ,65+,165.0,150.0,2.0
2440770159458423,CZ,55-64,367.0,201.0,1.0
2440770159458423,CZ,35-44,448.0,170.0,9.0
2440770159458423,CZ,25-34,294.0,114.0,4.0
1325940895452399,CZ,18-24,1017.0,961.0,15.0
1325940895452399,CZ,45-54,3099.0,2849.0,38.0
1325940895452399,CZ,65+,795.0,1063.0,12.0
1325940895452399,CZ,55-64,1378.0,1414.0,19.0
1325940895452399,CZ,35-44,3807.0,3369.0,43.0
1325940895452399,CZ,25-34,3490.0,3001.0,34.0
429148950201010,CZ,18-24,20.0,4.0,1.0
429148950201010,CZ,25-34,48.0,11.0,2.0
429148950201010,CZ,35-44,121.0,23.0,
429148950201010,CZ,45-54,377.0,166.0,
429148950201010,CZ,55-64,544.0,474.0,3.0
429148950201010,CZ,65+,550.0,816.0,
520652287397970,CZ,18-24,34.0,1.0,3.0
520652287397970,CZ,45-54,1482.0,109.0,9.0
520652287397970,CZ,65+,1088.0,529.0,8.0
520652287397970,CZ,55-64,1441.0,359.0,8.0
520652287397970,CZ,35-44,518.0,32.0,1.0
520652287397970,CZ,25-34,113.0,9.0,2.0
508125058766129,CZ,55-64,,2.0,
508125058766129,CZ,65+,,1.0,
1574499223455325,CZ,25-34,4.0,3.0,
1574499223455325,CZ,35-44,18.0,2.0,
1574499223455325,CZ,45-54,49.0,6.0,1.0
1574499223455325,CZ,55-64,59.0,39.0,
1574499223455325,CZ,65+,72.0,80.0,
1270826114331881,CZ,18-24,14.0,3.0,
1270826114331881,CZ,45-54,704.0,166.0,6.0
1270826114331881,CZ,65+,881.0,1190.0,7.0
1270826114331881,CZ,55-64,896.0,570.0,6.0
1270826114331881,CZ,35-44,322.0,43.0,1.0
1270826114331881,CZ,25-34,71.0,16.0,1.0
497569329781092,CZ,18-24,342.0,191.0,11.0
497569329781092,CZ,45-54,875.0,316.0,8.0
497569329781092,CZ,65+,139.0,132.0,6.0
497569329781092,CZ,55-64,335.0,212.0,3.0
497569329781092,CZ,35-44,990.0,270.0,9.0
497569329781092,CZ,25-34,910.0,209.0,1.0
1205972070656029,CZ,18-24,21.0,3.0,1.0
1205972070656029,CZ,45-54,390.0,146.0,1.0
1205972070656029,CZ,65+,419.0,591.0,2.0
1205972070656029,CZ,55-64,464.0,357.0,2.0
1205972070656029,CZ,35-44,184.0,47.0,
1205972070656029,CZ,25-34,48.0,6.0,2.0
558972216664038,CZ,18-24,624.0,441.0,184.0
558972216664038,CZ,45-54,737.0,408.0,23.0
558972216664038,CZ,65+,144.0,136.0,8.0
558972216664038,CZ,55-64,281.0,174.0,6.0
558972216664038,CZ,35-44,943.0,440.0,35.0
558972216664038,CZ,25-34,1108.0,470.0,50.0
893582542369527,CZ,18-24,256.0,215.0,84.0
893582542369527,CZ,45-54,483.0,267.0,14.0
893582542369527,CZ,65+,125.0,126.0,2.0
893582542369527,CZ,55-64,216.0,180.0,7.0
893582542369527,CZ,35-44,585.0,263.0,19.0
893582542369527,CZ,25-34,553.0,258.0,27.0
1646060962606783,CZ,18-24,5.0,,
1646060962606783,CZ,25-34,12.0,,1.0
1646060962606783,CZ,35-44,33.0,7.0,
1646060962606783,CZ,45-54,71.0,35.0,
1646060962606783,CZ,55-64,101.0,96.0,1.0
1646060962606783,CZ,65+,96.0,138.0,
783388317163649,CZ,18-24,1107.0,1039.0,19.0
783388317163649,CZ,45-54,2575.0,2494.0,34.0
783388317163649,CZ,65+,657.0,932.0,12.0
783388317163649,CZ,55-64,1140.0,1184.0,13.0
783388317163649,CZ,35-44,3230.0,2915.0,54.0
783388317163649,CZ,25-34,3146.0,2850.0,27.0
1050861966678381,CZ,18-24,759.0,792.0,14.0
1050861966678381,CZ,45-54,2085.0,1820.0,28.0
1050861966678381,CZ,65+,568.0,820.0,9.0
1050861966678381,CZ,55-64,983.0,1069.0,12.0
1050861966678381,CZ,35-44,2604.0,2128.0,31.0
1050861966678381,CZ,25-34,2457.0,1905.0,16.0
572493408585021,CZ,18-24,83.0,18.0,3.0
572493408585021,CZ,45-54,928.0,414.0,5.0
572493408585021,CZ,65+,928.0,1332.0,3.0
572493408585021,CZ,55-64,989.0,883.0,9.0
572493408585021,CZ,35-44,484.0,121.0,2.0
572493408585021,CZ,25-34,190.0,32.0,4.0
889620216007708,CZ,18-24,84.0,11.0,6.0
889620216007708,CZ,45-54,775.0,356.0,4.0
889620216007708,CZ,65+,661.0,946.0,6.0
889620216007708,CZ,55-64,769.0,662.0,6.0
889620216007708,CZ,35-44,385.0,100.0,4.0
889620216007708,CZ,25-34,161.0,30.0,6.0
546021277807282,CZ,18-24,21.0,2.0,2.0
546021277807282,CZ,25-34,39.0,8.0,1.0
546021277807282,CZ,35-44,76.0,16.0,
546021277807282,CZ,45-54,147.0,68.0,2.0
546021277807282,CZ,55-64,225.0,190.0,3.0
546021277807282,CZ,65+,255.0,385.0,
1712277089313682,CZ,18-24,36.0,7.0,1.0
1712277089313682,CZ,45-54,256.0,91.0,3.0
1712277089313682,CZ,65+,271.0,375.0,1.0
1712277089313682,CZ,55-64,263.0,218.0,1.0
1712277089313682,CZ,35-44,125.0,21.0,2.0
1712277089313682,CZ,25-34,52.0,10.0,
875544051195670,CZ,18-24,362.0,344.0,149.0
875544051195670,CZ,45-54,372.0,277.0,23.0
875544051195670,CZ,65+,72.0,59.0,5.0
875544051195670,CZ,55-64,130.0,112.0,10.0
875544051195670,CZ,35-44,564.0,402.0,32.0
875544051195670,CZ,25-34,632.0,386.0,42.0
525533296782857,CZ,18-24,857.0,710.0,191.0
525533296782857,CZ,45-54,1362.0,804.0,33.0
525533296782857,CZ,65+,260.0,273.0,9.0
525533296782857,CZ,55-64,537.0,415.0,13.0
525533296782857,CZ,35-44,1533.0,720.0,46.0
525533296782857,CZ,25-34,1497.0,681.0,63.0
1053014696202545,CZ,65+,405.0,501.0,6.0
1053014696202545,CZ,55-64,650.0,719.0,10.0
1053014696202545,CZ,45-54,1843.0,1607.0,30.0
