ad_id,region,percentage
464076503385412,Prague,0.169975
464076503385412,South Bohemian Region,0.047146
464076503385412,South Moravian Region,0.090571
464076503385412,Unknown,0.000827
464076503385412,Vysočina Region,0.034739
464076503385412,Zlín Region,0.028536
464076503385412,Ústí nad Labem Region,0.080232
999672708862691,Central Bohemian Region,0.084013
999672708862691,Hradec Králové Region,0.055172
999672708862691,Karlovy Vary Region,0.034169
999672708862691,Liberec Region,0.040752
999672708862691,Moravian-Silesian Region,0.222257
999672708862691,Olomouc Region,0.042947
999672708862691,Pardubice Region,0.042006
999672708862691,Plzeň Region,0.044828
999672708862691,Prague,0.142006
999672708862691,South Bohemian Region,0.051097
999672708862691,South Moravian Region,0.087147
999672708862691,Vysočina Region,0.03605
999672708862691,Zlín Region,0.034796
999672708862691,Ústí nad Labem Region,0.082759
549183757888851,Central Bohemian Region,0.088792
549183757888851,Hradec Králové Region,0.048362
549183757888851,Karlovy Vary Region,0.030962
549183757888851,Liberec Region,0.038895
549183757888851,Moravian-Silesian Region,0.198311
549183757888851,Olomouc Region,0.046571
549183757888851,Pardubice Region,0.040174
549183757888851,Plzeň Region,0.048362
549183757888851,Prague,0.181679
549183757888851,South Bohemian Region,0.045803
549183757888851,South Moravian Region,0.092631
549183757888851,Vysočina Region,0.032753
549183757888851,Zlín Region,0.031474
549183757888851,Ústí nad Labem Region,0.07523
934284444774065,Central Bohemian Region,1
2631414693723566,Central Bohemian Region,1
927828108870002,Central Bohemian Region,0.084738
927828108870002,Hradec Králové Region,0.051304
927828108870002,Karlovy Vary Region,0.030408
927828108870002,Liberec Region,0.04136
927828108870002,Moravian-Silesian Region,0.20709
927828108870002,Olomouc Region,0.050007
927828108870002,Pardubice Region,0.039775
927828108870002,Plzeň Region,0.044963
927828108870002,Prague,0.158668
927828108870002,South Bohemian Region,0.041793
927828108870002,South Moravian Region,0.091079
927828108870002,Unknown,0.000288
927828108870002,Vysočina Region,0.032714
927828108870002,Zlín Region,0.031705
927828108870002,Ústí nad Labem Region,0.094106
883999690595553,Central Bohemian Region,0.092015
883999690595553,Hradec Králové Region,0.045479
883999690595553,Karlovy Vary Region,0.033845
883999690595553,Liberec Region,0.037017
883999690595553,Moravian-Silesian Region,0.191962
883999690595553,Olomouc Region,0.046007
883999690595553,Pardubice Region,0.043363
883999690595553,Plzeň Region,0.043892
883999690595553,Prague,0.18826
883999690595553,South Bohemian Region,0.04495
883999690595553,South Moravian Region,0.091486
883999690595553,Vysočina Region,0.030143
883999690595553,Zlín Region,0.031729
883999690595553,Ústí nad Labem Region,0.079852
549242577995022,Central Bohemian Region,1
936475085057889,Central Bohemian Region,0.097122
936475085057889,Hradec Králové Region,0.051159
936475085057889,Karlovy Vary Region,0.028377
936475085057889,Liberec Region,0.041966
936475085057889,Moravian-Silesian Region,0.190647
936475085057889,Olomouc Region,0.044764
936475085057889,Pardubice Region,0.04956
936475085057889,Plzeň Region,0.048761
936475085057889,Prague,0.171863
936475085057889,South Bohemian Region,0.048361
936475085057889,South Moravian Region,0.095124
936475085057889,Vysočina Region,0.030376
936475085057889,Zlín Region,0.032374
936475085057889,Ústí nad Labem Region,0.069544
936845211112802,Central Bohemian Region,0.078954
936845211112802,Hradec Králové Region,0.0502
936845211112802,Karlovy Vary Region,0.038181
936845211112802,Liberec Region,0.043837
936845211112802,Moravian-Silesian Region,0.206222
936845211112802,Olomouc Region,0.048786
936845211112802,Pardubice Region,0.037945
936845211112802,Plzeň Region,0.052086
936845211112802,Prague,0.128683
936845211112802,South Bohemian Region,0.052086
936845211112802,South Moravian Region,0.092623
936845211112802,Vysočina Region,0.03276
936845211112802,Zlín Region,0.037473
936845211112802,Ústí nad Labem Region,0.100165
4023187247968087,Central Bohemian Region,0.070431
4023187247968087,Hradec Králové Region,0.050878
4023187247968087,Karlovy Vary Region,0.036313
4023187247968087,Liberec Region,0.039904
4023187247968087,Moravian-Silesian Region,0.24581
4023187247968087,Olomouc Region,0.051277
4023187247968087,Pardubice Region,0.031524
4023187247968087,Plzeň Region,0.044892
4023187247968087,Prague,0.098364
4023187247968087,South Bohemian Region,0.045291
4023187247968087,South Moravian Region,0.092777
4023187247968087,Vysočina Region,0.030327
4023187247968087,Zlín Region,0.042698
4023187247968087,Ústí nad Labem Region,0.119513
1094018495799476,Central Bohemian Region,0.070798
1094018495799476,Hradec Králové Region,0.048158
1094018495799476,Karlovy Vary Region,0.038181
1094018495799476,Liberec Region,0.042018
1094018495799476,Moravian-Silesian Region,0.22736
1094018495799476,Olomouc Region,0.061972
1094018495799476,Pardubice Region,0.031274
1094018495799476,Plzeň Region,0.056408
1094018495799476,Prague,0.096316
1094018495799476,South Bohemian Region,0.061205
1094018495799476,South Moravian Region,0.098427
1094018495799476,Vysočina Region,0.032425
1094018495799476,Zlín Region,0.04528
1094018495799476,Ústí nad Labem Region,0.090177
1971294386706219,Central Bohemian Region,1
432079253298796,Central Bohemian Region,1
1252452892465888,Central Bohemian Region,0.072323
1252452892465888,Hradec Králové Region,0.043115
1252452892465888,Karlovy Vary Region,0.039638
1252452892465888,Liberec Region,0.04242
1252452892465888,Moravian-Silesian Region,0.210014
1252452892465888,Olomouc Region,0.057024
1252452892465888,Pardubice Region,0.038943
1252452892465888,Plzeň Region,0.063978
1252452892465888,Prague,0.138387
1252452892465888,South Bohemian Region,0.05146
1252452892465888,South Moravian Region,0.09388
1252452892465888,Vysočina Region,0.032684
1252452892465888,Zlín Region,0.020862
1252452892465888,Ústí nad Labem Region,0.095271
945501557477219,Central Bohemian Region,0.080319
945501557477219,Hradec Králové Region,0.047572
945501557477219,Karlovy Vary Region,0.033236
945501557477219,Liberec Region,0.04073
945501557477219,Moravian-Silesian Region,0.23607
945501557477219,Olomouc Region,0.063864
945501557477219,Pardubice Region,0.032258
945501557477219,Plzeň Region,0.055067
945501557477219,Prague,0.09596
945501557477219,South Bohemian Region,0.048713
945501557477219,South Moravian Region,0.087488
945501557477219,Vysočina Region,0.035354
945501557477219,Zlín Region,0.046106
945501557477219,Ústí nad Labem Region,0.097263
514314214943771,Central Bohemian Region,0.071895
514314214943771,Hradec Králové Region,0.044899
514314214943771,Karlovy Vary Region,0.030691
514314214943771,Liberec Region,0.042342
514314214943771,Moravian-Silesian Region,0.231884
514314214943771,Olomouc Region,0.053424
514314214943771,Pardubice Region,0.042342
514314214943771,Plzeň Region,0.060244
514314214943771,Prague,0.113669
514314214943771,South Bohemian Region,0.050867
514314214943771,South Moravian Region,0.09605
514314214943771,Vysočina Region,0.036374
514314214943771,Zlín Region,0.040637
514314214943771,Ústí nad Labem Region,0.084683
918206076522486,Central Bohemian Region,1
575698648279631,Central Bohemian Region,0.993989
575698648279631,Prague,0.006011
556413060492067,Central Bohemian Region,0.082228
556413060492067,Hradec Králové Region,0.045977
556413060492067,Karlovy Vary Region,0.036251
556413060492067,Liberec Region,0.039788
556413060492067,Moravian-Silesian Region,0.227233
556413060492067,Olomouc Region,0.037135
556413060492067,Pardubice Region,0.039788
556413060492067,Plzeň Region,0.073386
556413060492067,Prague,0.136163
556413060492067,South Bohemian Region,0.050398
556413060492067,South Moravian Region,0.08046
556413060492067,Vysočina Region,0.039788
556413060492067,Zlín Region,0.030062
556413060492067,Ústí nad Labem Region,0.081344
572553278562790,Central Bohemian Region,0.995785
572553278562790,Prague,0.004215
1594616551183620,Central Bohemian Region,0.099895
1594616551183620,Hradec Králové Region,0.046267
1594616551183620,Karlovy Vary Region,0.037855
1594616551183620,Liberec Region,0.041009
1594616551183620,Moravian-Silesian Region,0.260778
1594616551183620,Olomouc Region,0.051525
1594616551183620,Pardubice Region,0.024185
1594616551183620,Plzeň Region,0.056782
1594616551183620,Prague,0.095689
1594616551183620,South Bohemian Region,0.058885
1594616551183620,South Moravian Region,0.079916
1594616551183620,Vysočina Region,0.028391
1594616551183620,Zlín Region,0.035752
1594616551183620,Ústí nad Labem Region,0.08307
1280124773155431,Central Bohemian Region,0.087193
1280124773155431,Hradec Králové Region,0.045537
1280124773155431,Karlovy Vary Region,0.031565
1280124773155431,Liberec Region,0.043984
1280124773155431,Moravian-Silesian Region,0.231565
1280124773155431,Olomouc Region,0.047348
1280124773155431,Pardubice Region,0.04088
1280124773155431,Plzeň Region,0.061578
1280124773155431,Prague,0.108409
1280124773155431,South Bohemian Region,0.05511
1280124773155431,South Moravian Region,0.090556
1280124773155431,Vysočina Region,0.036223
1280124773155431,Zlín Region,0.038551
1280124773155431,Ústí nad Labem Region,0.081501
2927578920743037,Central Bohemian Region,0.072138
2927578920743037,Hradec Králové Region,0.056346
2927578920743037,Karlovy Vary Region,0.037086
2927578920743037,Liberec Region,0.040675
2927578920743037,Moravian-Silesian Region,0.260677
2927578920743037,Olomouc Region,0.050604
2927578920743037,Pardubice Region,0.03565
2927578920743037,Plzeň Region,0.052758
2927578920743037,Prague,0.066635
2927578920743037,South Bohemian Region,0.046297
2927578920743037,South Moravian Region,0.092116
2927578920743037,Vysočina Region,0.037923
2927578920743037,Zlín Region,0.046776
2927578920743037,Ústí nad Labem Region,0.104319
1142666337448890,Central Bohemian Region,0.079268
1142666337448890,Hradec Králové Region,0.047561
1142666337448890,Karlovy Vary Region,0.026829
1142666337448890,Liberec Region,0.046341
1142666337448890,Moravian-Silesian Region,0.22561
1142666337448890,Olomouc Region,0.045122
1142666337448890,Pardubice Region,0.040244
1142666337448890,Plzeň Region,0.07561
1142666337448890,Prague,0.109756
1142666337448890,South Bohemian Region,0.05122
1142666337448890,South Moravian Region,0.085366
1142666337448890,Vysočina Region,0.042683
1142666337448890,Zlín Region,0.041463
1142666337448890,Ústí nad Labem Region,0.082927
1631091157757675,Central Bohemian Region,0.075501
1631091157757675,Hradec Králové Region,0.056017
1631091157757675,Karlovy Vary Region,0.034814
1631091157757675,Liberec Region,0.04341
1631091157757675,Moravian-Silesian Region,0.262894
1631091157757675,Olomouc Region,0.04914
1631091157757675,Pardubice Region,0.036676
1631091157757675,Plzeň Region,0.048854
1631091157757675,Prague,0.076934
1631091157757675,South Bohemian Region,0.046705
1631091157757675,South Moravian Region,0.090831
1631091157757675,Vysočina Region,0.034527
1631091157757675,Zlín Region,0.046848
1631091157757675,Ústí nad Labem Region,0.096848
558513003785799,Central Bohemian Region,0.121686
558513003785799,Hradec Králové Region,0.042828
558513003785799,Karlovy Vary Region,0.033311
558513003785799,Liberec Region,0.039429
558513003785799,Moravian-Silesian Region,0.203263
558513003785799,Olomouc Region,0.03399
558513003785799,Pardubice Region,0.033311
558513003785799,Plzeň Region,0.049626
558513003785799,Prague,0.17879
558513003785799,South Bohemian Region,0.051666
558513003785799,South Moravian Region,0.086336
558513003785799,Vysočina Region,0.029912
558513003785799,Zlín Region,0.031951
558513003785799,Ústí nad Labem Region,0.063902
589812483550797,Central Bohemian Region,0.084168
589812483550797,Hradec Králové Region,0.042084
589812483550797,Karlovy Vary Region,0.024048
589812483550797,Liberec Region,0.032064
589812483550797,Moravian-Silesian Region,0.238477
589812483550797,Olomouc Region,0.054108
589812483550797,Pardubice Region,0.034068
589812483550797,Plzeň Region,0.076152
589812483550797,Prague,0.12024
589812483550797,South Bohemian Region,0.042084
589812483550797,South Moravian Region,0.098196
589812483550797,Vysočina Region,0.034068
589812483550797,Zlín Region,0.0501
589812483550797,Ústí nad Labem Region,0.07014
1076693214094504,Central Bohemian Region,0.080942
1076693214094504,Hradec Králové Region,0.047982
1076693214094504,Karlovy Vary Region,0.033857
1076693214094504,Liberec Region,0.043049
1076693214094504,Moravian-Silesian Region,0.233857
1076693214094504,Olomouc Region,0.05
1076693214094504,Pardubice Region,0.037444
1076693214094504,Plzeň Region,0.048655
1076693214094504,Prague,0.088789
1076693214094504,South Bohemian Region,0.049103
1076693214094504,South Moravian Region,0.101121
1076693214094504,Vysočina Region,0.037444
1076693214094504,Zlín Region,0.049103
1076693214094504,Ústí nad Labem Region,0.098655
1091351355291476,Central Bohemian Region,0.096774
1091351355291476,Hradec Králové Region,0.060484
1091351355291476,Karlovy Vary Region,0.024194
1091351355291476,Liberec Region,0.040323
1091351355291476,Moravian-Silesian Region,0.181452
1091351355291476,Olomouc Region,0.028226
1091351355291476,Pardubice Region,0.016129
1091351355291476,Plzeň Region,0.068548
1091351355291476,Prague,0.225806
1091351355291476,South Bohemian Region,0.044355
1091351355291476,South Moravian Region,0.072581
1091351355291476,Vysočina Region,0.03629
1091351355291476,Zlín Region,0.020161
1091351355291476,Ústí nad Labem Region,0.084677
1026335062579672,Central Bohemian Region,0.077583
1026335062579672,Hradec Králové Region,0.055794
1026335062579672,Karlovy Vary Region,0.029383
1026335062579672,Liberec Region,0.041268
1026335062579672,Moravian-Silesian Region,0.211951
1026335062579672,Olomouc Region,0.052162
1026335062579672,Pardubice Region,0.040607
1026335062579672,Plzeň Region,0.049521
1026335062579672,Prague,0.114559
1026335062579672,South Bohemian Region,0.049851
1026335062579672,South Moravian Region,0.094751
1026335062579672,Vysočina Region,0.037636
1026335062579672,Zlín Region,0.039617
1026335062579672,Ústí nad Labem Region,0.105315
1071450157863117,Central Bohemian Region,0.086343
1071450157863117,Hradec Králové Region,0.051543
1071450157863117,Karlovy Vary Region,0.032173
1071450157863117,Liberec Region,0.042679
1071450157863117,Moravian-Silesian Region,0.201904
1071450157863117,Olomouc Region,0.049902
1071450157863117,Pardubice Region,0.041366
1071450157863117,Plzeň Region,0.05023
1071450157863117,Prague,0.127052
1071450157863117,South Bohemian Region,0.055483
1071450157863117,South Moravian Region,0.093565
1071450157863117,Vysočina Region,0.03677
1071450157863117,Zlín Region,0.040053
1071450157863117,Ústí nad Labem Region,0.090939
1103015838079084,Central Bohemian Region,0.072022
1103015838079084,Hradec Králové Region,0.055402
1103015838079084,Karlovy Vary Region,0.031856
1103015838079084,Liberec Region,0.052632
1103015838079084,Moravian-Silesian Region,0.231302
1103015838079084,Olomouc Region,0.045706
1103015838079084,Pardubice Region,0.040166
1103015838079084,Plzeň Region,0.059557
1103015838079084,Prague,0.108033
1103015838079084,South Bohemian Region,0.045706
1103015838079084,South Moravian Region,0.084488
1103015838079084,Vysočina Region,0.036011
1103015838079084,Zlín Region,0.030471
1103015838079084,Ústí nad Labem Region,0.106648
1077096500461705,Central Bohemian Region,0.079379
1077096500461705,Hradec Králové Region,0.056641
1077096500461705,Karlovy Vary Region,0.03538
1077096500461705,Liberec Region,0.038664
1077096500461705,Moravian-Silesian Region,0.245362
1077096500461705,Olomouc Region,0.049007
1077096500461705,Pardubice Region,0.039402
1077096500461705,Plzeň Region,0.04244
1077096500461705,Prague,0.093088
1077096500461705,South Bohemian Region,0.049335
1077096500461705,South Moravian Region,0.089887
1077096500461705,Unknown,0.000164
1077096500461705,Vysočina Region,0.035708
1077096500461705,Zlín Region,0.046626
1077096500461705,Ústí nad Labem Region,0.098916
1216249176321376,Central Bohemian Region,0.063492
1216249176321376,Hradec Králové Region,0.056437
1216249176321376,Karlovy Vary Region,0.028219
1216249176321376,Liberec Region,0.047619
1216249176321376,Moravian-Silesian Region,0.238095
1216249176321376,Olomouc Region,0.042328
1216249176321376,Pardubice Region,0.029982
1216249176321376,Plzeň Region,0.044092
1216249176321376,Prague,0.144621
1216249176321376,South Bohemian Region,0.05291
1216249176321376,South Moravian Region,0.070547
1216249176321376,Vysočina Region,0.054674
1216249176321376,Zlín Region,0.042328
1216249176321376,Ústí nad Labem Region,0.084656
911285584260358,Central Bohemian Region,0.074849
911285584260358,Hradec Králové Region,0.049456
911285584260358,Karlovy Vary Region,0.033374
911285584260358,Liberec Region,0.040024
911285584260358,Moravian-Silesian Region,0.250665
911285584260358,Olomouc Region,0.050423
911285584260358,Pardubice Region,0.038089
911285584260358,Plzeň Region,0.040629
911285584260358,Prague,0.087908
911285584260358,South Bohemian Region,0.049819
911285584260358,South Moravian Region,0.097098
911285584260358,Unknown,0.000242
911285584260358,Vysočina Region,0.044377
911285584260358,Zlín Region,0.049214
911285584260358,Ústí nad Labem Region,0.093833
1705246720038133,Central Bohemian Region,0.134429
1705246720038133,Hradec Králové Region,0.053172
1705246720038133,Karlovy Vary Region,0.027228
1705246720038133,Liberec Region,0.037889
1705246720038133,Moravian-Silesian Region,0.179253
1705246720038133,Olomouc Region,0.049276
1705246720038133,Pardubice Region,0.044396
1705246720038133,Plzeň Region,0.054585
1705246720038133,Prague,0.082713
1705246720038133,South Bohemian Region,0.054114
1705246720038133,South Moravian Region,0.099923
1705246720038133,Unknown,8.6E-5
1705246720038133,Vysočina Region,0.042983
1705246720038133,Zlín Region,0.046194
1705246720038133,Ústí nad Labem Region,0.093758
1971375963274009,Central Bohemian Region,0.088728
1971375963274009,Hradec Králové Region,0.047313
1971375963274009,Karlovy Vary Region,0.038869
1971375963274009,Liberec Region,0.045302
1971375963274009,Moravian-Silesian Region,0.221016
1971375963274009,Olomouc Region,0.05455
1971375963274009,Pardubice Region,0.04423
1971375963274009,Plzeň Region,0.046509
1971375963274009,Prague,0.079882
1971375963274009,South Bohemian Region,0.05254
1971375963274009,South Moravian Region,0.097038
1971375963274009,Vysočina Region,0.039137
1971375963274009,Zlín Region,0.046509
1971375963274009,Ústí nad Labem Region,0.098378
2029306424157221,Central Bohemian Region,0.081475
2029306424157221,Hradec Králové Region,0.043778
2029306424157221,Karlovy Vary Region,0.034049
2029306424157221,Liberec Region,0.048237
2029306424157221,Moravian-Silesian Region,0.223348
2029306424157221,Olomouc Region,0.048237
2029306424157221,Pardubice Region,0.039319
2029306424157221,Plzeň Region,0.045805
2029306424157221,Prague,0.128091
2029306424157221,South Bohemian Region,0.053506
2029306424157221,South Moravian Region,0.093231
2029306424157221,Vysočina Region,0.035671
2029306424157221,Zlín Region,0.034455
2029306424157221,Ústí nad Labem Region,0.090799
1086579079682242,Central Bohemian Region,0.130208
1086579079682242,Hradec Králové Region,0.041667
1086579079682242,Karlovy Vary Region,0.023438
1086579079682242,Liberec Region,0.044271
1086579079682242,Moravian-Silesian Region,0.205729
1086579079682242,Olomouc Region,0.041667
1086579079682242,Pardubice Region,0.036458
1086579079682242,Plzeň Region,0.041667
1086579079682242,Prague,0.148438
1086579079682242,South Bohemian Region,0.041667
1086579079682242,South Moravian Region,0.083333
1086579079682242,Vysočina Region,0.041667
1086579079682242,Zlín Region,0.041667
1086579079682242,Ústí nad Labem Region,0.078125
1559364604688248,Central Bohemian Region,1
469161625544409,Central Bohemian Region,0.095288
469161625544409,Hradec Králové Region,0.05096
469161625544409,Karlovy Vary Region,0.030017
469161625544409,Liberec Region,0.04363
469161625544409,Moravian-Silesian Region,0.212216
469161625544409,Olomouc Region,0.039092
469161625544409,Pardubice Region,0.039092
469161625544409,Plzeň Region,0.048168
469161625544409,Prague,0.155672
469161625544409,South Bohemian Region,0.043281
469161625544409,South Moravian Region,0.091449
469161625544409,Vysočina Region,0.037347
469161625544409,Zlín Region,0.035951
469161625544409,Ústí nad Labem Region,0.077836
893035089594878,Central Bohemian Region,0.073228
893035089594878,Hradec Králové Region,0.048294
893035089594878,Karlovy Vary Region,0.04252
893035089594878,Liberec Region,0.046194
893035089594878,Moravian-Silesian Region,0.243045
893035089594878,Olomouc Region,0.051444
893035089594878,Pardubice Region,0.037008
893035089594878,Plzeň Region,0.047244
893035089594878,Prague,0.073228
893035089594878,South Bohemian Region,0.049344
893035089594878,South Moravian Region,0.09685
893035089594878,Unknown,0.000787
893035089594878,Vysočina Region,0.033333
893035089594878,Zlín Region,0.051969
893035089594878,Ústí nad Labem Region,0.105512
549394454339302,Central Bohemian Region,0.099065
549394454339302,Hradec Králové Region,0.052336
549394454339302,Karlovy Vary Region,0.042991
549394454339302,Liberec Region,0.035514
549394454339302,Moravian-Silesian Region,0.220561
549394454339302,Olomouc Region,0.057944
549394454339302,Pardubice Region,0.033645
549394454339302,Plzeň Region,0.046729
549394454339302,Prague,0.128972
549394454339302,South Bohemian Region,0.031776
549394454339302,South Moravian Region,0.085981
549394454339302,Vysočina Region,0.039252
549394454339302,Zlín Region,0.041121
549394454339302,Ústí nad Labem Region,0.084112
8916582018392503,Central Bohemian Region,0.091807
8916582018392503,Hradec Králové Region,0.057425
8916582018392503,Karlovy Vary Region,0.035479
8916582018392503,Liberec Region,0.042429
8916582018392503,Moravian-Silesian Region,0.211778
