ad_id,platform_name
316912494794723,instagram
972587434592130,facebook
972587434592130,instagram
1530948234181844,facebook
1530948234181844,instagram
1580933359117072,facebook
1580933359117072,instagram
1594177124698126,facebook
1594177124698126,instagram
798579188890917,facebook
798579188890917,instagram
1458681668089502,facebook
1458681668089502,instagram
1738335833238939,facebook
1738335833238939,instagram
452990393977404,facebook
452990393977404,instagram
1664555277283988,facebook
1664555277283988,instagram
422719950524708,facebook
422719950524708,instagram
3760616814171852,facebook
3760616814171852,instagram
1170991534253747,facebook
1170991534253747,instagram
3672932576357231,facebook
266262636513695,facebook
462319896477806,facebook
462319896477806,instagram
365730723181522,facebook
365730723181522,instagram
781424757302367,facebook
781424757302367,instagram
469417542285287,facebook
469417542285287,instagram
349090821157049,facebook
454909227120629,facebook
1710860529733339,facebook
1710860529733339,instagram
670916845177223,facebook
670916845177223,instagram
1870186270128558,instagram
1474619370140279,facebook
1378611199555970,facebook
828166699176743,facebook
828166699176743,instagram
460385413021011,instagram
1372322410145274,facebook
333655956125121,facebook
1270038800623626,facebook
1520059158927862,facebook
805313094872740,facebook
1120800192305971,facebook
1115869726225174,instagram
432379806069939,facebook
963552778293907,facebook
309070808753215,facebook
319353814295627,facebook
707529184692392,instagram
1492448464680804,instagram
1080905566300035,facebook
2020058351723300,facebook
289481677580234,facebook
1372660820094329,facebook
438842625297710,facebook
757793606125384,facebook
2693202087506105,facebook
940078344422773,facebook
940078344422773,instagram
2033874163672670,instagram
1454146668508456,facebook
2734360816730448,facebook
964310198197787,facebook
787276993339736,facebook
799273558763256,facebook
799273558763256,instagram
333720283046639,facebook
3840529609563995,facebook
962649665466596,facebook
333687713049090,facebook
344643298071198,facebook
344643298071198,instagram
1106355057271592,instagram
814151274081624,facebook
2180741885599804,facebook
296298426653879,facebook
938061874291663,facebook
1771211300027663,facebook
261273253701423,facebook
3660025344312756,facebook
1121490715964778,facebook
3752914718328220,facebook
374814345444037,facebook
8174024852613979,facebook
762072155823728,facebook
901509364768357,facebook
290007363766700,facebook
936725827879007,facebook
243239948825363,facebook
243354315479979,facebook
779646344218999,facebook
901618005305802,facebook
2084406795251659,facebook
1347629459230394,facebook
1071354077410016,facebook
1735823600156248,facebook
406390985233657,instagram
707564691494907,facebook
947332343761894,facebook
701504912165005,facebook
1416391225625738,facebook
1049847333035127,facebook
382278977725017,facebook
920702799573530,facebook
1062603988219002,facebook
745852050751278,facebook
3232917433677806,facebook
895939825541843,facebook
925264935887464,facebook
1847998178964260,facebook
2039579559752495,facebook
3089379791192700,facebook
3089379791192700,instagram
1402609657035100,facebook
378556718239388,facebook
1394627648141509,facebook
304930958829243,facebook
252056411243355,facebook
1077544393376437,facebook
903744878111883,facebook
696345925812876,facebook
334276872745036,facebook
1501654920683941,facebook
1555317815299083,facebook
1222354085396784,facebook
666282872374253,facebook
878764937035489,facebook
1161050568611783,facebook
200292636483985,facebook
1450293699225588,facebook
331657446414927,facebook
357379690320649,facebook
6684076538378076,facebook
705046265049469,facebook
367625485678660,facebook
893456192101905,facebook
3003636786439400,facebook
887859712950026,facebook
395529936237124,facebook
395529936237124,instagram
240554359050613,facebook
399770379143573,facebook
344616218254995,facebook
344616218254995,instagram
3868132910087399,facebook
253328354394865,facebook
736181191728427,facebook
1754430154978908,facebook
304315585763283,facebook
1096234931811607,facebook
901310497630290,facebook
1135014470803889,facebook
24335314429416318,facebook
717422603219308,facebook
1942189949508577,facebook
722181259760253,facebook
166866463176525,facebook
6862548837124960,facebook
185660021259197,facebook
1297921861089382,facebook
319623104133107,facebook
330965659554317,facebook
3041045699363777,facebook
354954970537485,facebook
636173622017802,facebook
854690813323586,facebook
220019574429725,facebook
846223527145403,facebook
998222661482867,facebook
688599539867532,facebook
1530028731081434,facebook
848608013426667,facebook
1293897434581679,facebook
1362847814349389,facebook
1390795731509045,facebook
718598246979402,facebook
3565842130324451,facebook
166116646548973,facebook
1550645872429753,facebook
1491135531735777,facebook
248832298151514,facebook
1372597003641462,facebook
6770314486387306,facebook
343879828102329,facebook
858418315478307,facebook
821926386336766,facebook
971657090759103,facebook
6747148615379874,facebook
1034227888023896,facebook
983203899614263,facebook
6664913290230384,facebook
868146784311038,facebook
1301517787153748,facebook
1507346403359465,facebook
2601960206672828,facebook
296603929678156,facebook
320639987302277,facebook
298234766157182,facebook
1045097776484215,facebook
1009008816974361,facebook
1058980125513527,facebook
1379941802876945,facebook
3511034019213774,facebook
222249750469689,facebook
241861248819026,facebook
225320040170763,facebook
3618319681758157,facebook
1328528294716442,facebook
795983052008936,facebook
680368976906103,facebook
978338016778186,facebook
627146772573609,facebook
1021768005499216,facebook
710223977583371,facebook
1257580708237372,facebook
313164917908867,facebook
855005356241118,facebook
681771850642109,facebook
1000706491058495,facebook
824288292624435,facebook
815322460386263,facebook
1035079404406939,facebook
140215629126834,facebook
273660655370888,facebook
984239595954453,facebook
864841931701419,facebook
1662053757627534,facebook
963510224708579,facebook
973114847139828,facebook
675484187760249,facebook
1034377118016130,facebook
1214626592541079,facebook
296618619445234,facebook
1055535685425966,facebook
2531770716990872,facebook
257862520339394,facebook
1341709723443820,facebook
293147436630684,facebook
590797453235317,facebook
238265729038141,facebook
523824626551006,facebook
939534503779600,facebook
238386592434280,facebook
956452525388368,facebook
116436438183861,facebook
817296366350313,facebook
919859985779436,facebook
283378127705597,facebook
3596541763893427,facebook
1491168654956181,facebook
1439774196781987,facebook
1431262044326991,facebook
175127852087154,facebook
294302793172727,facebook
831067138380727,facebook
640209124708388,facebook
1333193314210527,facebook
232007926392347,facebook
1387580088756415,facebook
585989337055522,facebook
3250222635252839,facebook
686265976199858,facebook
591263876463329,facebook
1689479638161097,facebook
295131972951741,facebook
579651567573527,facebook
1178225279512526,facebook
808238557407902,facebook
1459067731586791,facebook
774360340820833,facebook
794045708968844,facebook
644816457683131,facebook
597304429159645,facebook
146595195094279,facebook
209015488752932,facebook
769641174954228,facebook
654557056519873,facebook
801925597951073,facebook
599358368966419,facebook
721622196431184,facebook
743767664196020,facebook
180408428331654,facebook
186236154409462,facebook
813757099799248,facebook
271488378876143,facebook
254304113918428,facebook
6349692221744954,facebook
972411283882681,facebook
3375299409391476,facebook
626148685810781,facebook
564881932431033,facebook
229667389792182,facebook
927429971642846,facebook
185672057396729,facebook
801859141515632,facebook
763753471916927,facebook
1399715077536300,facebook
1674716569654433,facebook
198627936382133,facebook
810247664052137,facebook
493900389549164,facebook
3520695188208625,facebook
770170581267743,facebook
6550845691644996,facebook
6736010366410647,facebook
2556275187854546,facebook
272343361904949,facebook
248475914390989,facebook
584716523649214,facebook
226322956699838,facebook
700014681880370,facebook
148183428111824,facebook
771621364680713,facebook
274746168229635,facebook
767820471756047,facebook
9303009626408158,facebook
257804700086004,facebook
250869204265308,facebook
257058323362274,facebook
2040007319536814,facebook
759532749285075,facebook
1267798820839310,facebook
6190714284308507,facebook
723611886175207,facebook
926161798702547,facebook
500079085543091,facebook
1233093100659144,facebook
185053634460260,facebook
188295357378281,facebook
576349447812506,facebook
621831369791135,facebook
784190882893509,facebook
784120926223235,facebook
610743260954432,facebook
1315338502525364,facebook
491718766413384,facebook
551917097052224,facebook
750656413279831,facebook
782023803249894,facebook
518329376973010,facebook
751475763025941,facebook
781564486668972,facebook
881949376240781,facebook
1027949668184491,facebook
622406606401363,facebook
771197824379078,facebook
1388045875263792,facebook
1222449031808730,facebook
1476961746169668,facebook
214245501229662,facebook
731739478694557,facebook
1156876251643330,facebook
1661745287600322,facebook
207310282037068,facebook
3545500698999082,facebook
3362022087444694,facebook
3443629975925158,facebook
804467777660327,facebook
682714827198607,facebook
753541063058558,facebook
1021943698768970,facebook
3871859353136607,facebook
196463749789632,facebook
212939538088163,facebook
1252128382061073,facebook
265642672455058,facebook
6696906540338492,facebook
750800500007919,facebook
597472942514634,facebook
926677998554394,facebook
596544119040867,facebook
615630013270607,facebook
928655838271130,facebook
746488660338523,facebook
1252071642375539,facebook
754437696025362,facebook
4480787095378627,facebook
669819021613843,facebook
3359286627667372,facebook
749828623378504,facebook
1584635925365702,facebook
235349565585604,facebook
228583889567403,facebook
1248809762654588,facebook
747920190341722,facebook
953017062745287,facebook
730866575042608,facebook
897428251537716,facebook
147077234901297,facebook
592616566052931,facebook
1650120208776514,facebook
570568408429137,facebook
5889479527807439,facebook
762423281597546,facebook
732880988380952,facebook
552019360236442,facebook
1269186427008643,facebook
3294997564083441,facebook
5818215778214540,facebook
508624021399188,facebook
1300979720446859,facebook
497360105899393,facebook
572008491643399,facebook
590112236309457,facebook
571628781504530,facebook
497856039188654,facebook
1574069573112132,facebook
449062300678724,facebook
422991913350880,facebook
1198115577605544,facebook
880582719758418,facebook
1505900973150175,facebook
1682829515452726,facebook
585932079687891,facebook
692102259261918,facebook
5654632264604844,facebook
1219011118705411,facebook
1333205654201035,facebook
1797529083947744,facebook
575715414058120,facebook
1409794713161453,facebook
566110665388919,facebook
732825378114862,facebook
563472839131790,facebook
496186112632072,facebook
399241355743566,facebook
937036641043334,facebook
397788495888198,facebook
1773618389701444,facebook
1421212818449549,facebook
723791829362951,facebook
724158558925928,facebook
475404668077400,facebook
549304013750507,facebook
722762399113808,facebook
498714372249702,facebook
632433475348378,facebook
709387817519214,facebook
551694900151072,facebook
2226899434158026,facebook
1157451418240297,facebook
566177914899168,facebook
929313584721452,facebook
