id,spend_lower,spend_upper,impressions_lower,impressions_upper,currency,ad_delivery_start_time,ad_delivery_stop_time,search_page_ids,bylines,target_gender,eu_total_reach,estimated_audience_size
1450132939030644,3000,3499,70000,79999,CZK,2024-09-07,2024-09-11,360947680436739,SPOLU pro Středočeský kraj,All,71534,100001
1194846054965983,100,199,0,999,CZK,2024-09-06,2024-09-09,360947680436739,SPOLU pro Středočeský kraj,All,791,50001
1200534071171805,100,199,5000,5999,CZK,2024-09-06,2024-09-07,360947680436739,SPOLU pro Středočeský kraj,All,5122,500001
1030720118549097,1500,1999,15000,19999,CZK,2024-09-06,2024-09-11,360947680436739,SPOLU pro Středočeský kraj,All,16684,50001
3347727675534362,1500,1999,15000,19999,CZK,2024-09-06,2024-09-11,360947680436739,SPOLU pro Středočeský kraj,All,16168,50001
1622738388292722,200,299,1000,1999,CZK,2024-09-06,2024-09-09,360947680436739,SPOLU pro Středočeský kraj,All,984,50001
436239955483766,0,99,0,999,CZK,2024-09-05,2024-09-06,360947680436739,SPOLU pro Středočeský kraj,All,146,1001
1572100217061032,900,999,40000,44999,CZK,2024-09-04,2024-09-07,360947680436739,SPOLU pro Středočeský kraj,All,23862,500001
1170706880710849,0,99,0,999,CZK,2024-09-03,2024-09-06,360947680436739,SPOLU pro Středočeský kraj,All,274,1001
527188399699242,0,99,0,999,CZK,2024-09-03,2024-09-07,360947680436739,SPOLU pro Středočeský kraj,All,267,1001
903761781775213,1500,1999,70000,79999,CZK,2024-09-03,2024-09-07,360947680436739,SPOLU pro Středočeský kraj,All,76945,500001
2444347102623450,1500,1999,70000,79999,CZK,2024-09-03,2024-09-07,360947680436739,SPOLU pro Středočeský kraj,All,74127,500001
